Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2022_HPSEB_64015_1,SSD 508/2022,Relay,"DESIGN, ENGINEERING, MANUFACTURING, TESTING AT MANUFACTURERS WORKS, DELIVERY AT F.O.R DESTINATION STATION, ERECTION, TESTING and COMMISSIONING AND RETROFITTING OF RELAYS IN THE EXISTING C AND R PANELS COMPLETE IN ALL RESPECTS IN VARIOUS SUB-STATIONS",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,25-Aug-2022 09:00 AM,31-Aug-2022 11:00 AM ,240.0,No ,No,Online,23-Nov-2022 03:00 PM,HPSEBL||CE(ES) Hamirpur||SE(Design) Hamirpur,At various sub-stations in Himachal Pradesh,177001.0,2.0,"82,51,000",ASHIDA ELECTRONICS PVT LTD,"4,049,990",Accepted-AOC,05-Feb-2024,HPSEBL||CE(ES) Hamirpur||SE(Design) Hamirpur
2022_HPWF0_59756_1,WGMC/PLP/C-3/04/1/2022,Sale of Raw Wool,Sale of Raw Wool,Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,22-Apr-2022 03:00 PM,NA ,120.0,No ,No,Offline,17-May-2022 02:00 PM,Wool Fedration,Palampur,176061.0,2.0,,AGRESTAL ORGANIC LIVING INDIA PRIVATE LIMITED,"104,552,238",Accepted-AOC,09-Feb-2024,Wool Fedration
2022_HPWF0_61582_1,HPWF/32/VE/SML/2022,Supply of Veterinary Equipment,Supply of Veterinary Equipment on F.O.R. basis anywhere in H.P. including Tribal areas,Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,10-Jun-2022 03:00 PM,NA ,730.0,No ,No,Offline,27-Jul-2022 12:00 PM,Wool Fedration,Shimla,171009.0,2.0,,AGD Biomedicals Pvt ltd,329.49,Rejected-Technical,09-Feb-2024,Wool Fedration
2022_HPWF0_64438_1,HPWF/35/VM/SML/2022,Supply of 5400 qtls (approximately) Goat Feed (Pellet) on FOR basis anywhere in H.P. including Tribal areas.,Supply of 5400 qtls (approximately) Goat Feed (Pellet) on FOR basis anywhere in H.P. including Tribal areas.,Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,05-Sep-2022 03:00 PM,NA ,365.0,No ,No,Offline,15-Nov-2022 02:00 PM,Wool Fedration,Shimla,171009.0,2.0,,T D ARORA FEED MILLS,33.0,Accepted-AOC,09-Feb-2024,Wool Fedration
2022_HPWF0_66209_1,HPWF/37/VE/SML/2022,"Supply of 284 No. Ice Lined Refrigerators (ILRs), 140-165 Liters and 81 No. Active Cooling Boxes (ACB) 35-40 Liters","Supply of 284 No. Ice Lined Refrigerators (ILRs), 140-165 Liters and 81 No. Active Cooling Boxes (ACB) 35-40 Liters",Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,10-Oct-2022 03:00 PM,NA ,365.0,No ,No,Offline,15-Nov-2022 03:00 PM,Wool Fedration,Shimla,171009.0,2.0,,B Medical Systems India Pvt Ltd,"107,887.4",Rejected-Finance,09-Feb-2024,Wool Fedration
2022_HPWF0_66211_1,HPWF/38/MVU/SML/2022,Supply of MOBILE VETERINARY UNITS (MVUs) - Base vehicles with Fabrication/Customization of 44 - MVUs,Supply of MOBILE VETERINARY UNITS (MVUs) - Base vehicles with Fabrication/Customization of 44 - MVUs,Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,10-Oct-2022 03:00 PM,NA ,365.0,No ,No,Offline,15-Nov-2022 04:00 PM,Wool Fedration,Shimla,171009.0,2.0,,Continental Engines Pvt. Ltd.,"1,580,000",Rejected-Technical,09-Feb-2024,Wool Fedration
2022_PWD_58553_1,C/O Residential Building HPSSC Hamirpur Type-II 9,C/O Residential Building for Officers and Officials HP Staff Selection Commission Hamirpur Distt. Hamirpur,SH C/O 9 Nos Type-II Qtrs,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,25-Mar-2022 09:00 AM,NA ,60.0,No ,No,Online,02-Apr-2022 11:30 AM,PWD,Hamirpur,177001.0,2.0,"2,17,36,725",Himachal Techno Engineers,"223,333,332.07",Rejected-Finance,08-Feb-2024,PWD
2022_PWD_59652_1,PW-NBT/CB/Tender/2020/849-54 dated 12.04.2022,"Improvement of Black spot on C.M.M. road NH-205 Km. 86/0 to 127/0 (SH- Providing and fixing thrie metal beam crash barrier at Km. 105/370 to 105/405, 110/870 to 110/915 and 113/270 to 113/330).","Improvement of Black spot on C.M.M. road NH-205 Km. 86/0 to 127/0 (SH- Providing and fixing thrie metal beam crash barrier at Km. 105/370 to 105/405, 110/870 to 110/915 and 113/270 to 113/330).",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Apr-2022 10:00 AM,NA ,90.0,No ,No,Online,29-Apr-2022 11:30 AM,PWD,Bilaspur,174001.0,2.0,"5,78,418",KRISHAN DYAL,"928,875",Rejected-Finance,06-Feb-2024,PWD
2022_PWD_62887_1,PW/TLD/AB/Tender/2022- 14613-32 dt. 16.07.2022,Construction of Thach to Kashoud road km. 0.0 to 6.350 SH R.walls Edge walls and B.wall at Various RDs,Construction of Thach to Kashoud road km. 0.0 to 6.350 SH R.walls Edge walls and B.wall at Various RDs,Works,Open Tender,Percentage,Civil Works,No,No,NA ,20-Jul-2022 05:00 PM,NA ,120.0,No ,No,Online,28-Jul-2022 11:30 AM,PWD,Kashoud,175124.0,2.0,"79,82,443",Ashapuri Infracon Private Limited,"8,369,590",Accepted-AOC,06-Feb-2024,PWD
2022_PWD_63348_1,PW-BLP1-CB-eproc/22-1956-99 dt 6.5.22,C/O Balance work of Tikker Kasoliyan Bah Ranottan road under NABARD.,"Removal of formation deficiency, R/Wall GSB, WMM etc.",Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,01-Aug-2022 06:55 PM,NA ,120.0,No ,No,Online,08-Aug-2022 11:00 AM,PWD,Bilaspur,174001.0,2.0,"1,04,40,821",Ajmer Singh,"8,410,440",Accepted-AOC,27-Feb-2024,PWD
2022_PWD_66505_1,Govt Boys Senior Secondary School at Hamirpur,Widening and Improvement of playground at Govt Boys Senior Secondary School at Hamirpur,SH Construction of Drainage System with walking track in Govt. Sr Sec School Boys at Hamirpur,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,13-Oct-2022 06:00 PM,NA ,60.0,No ,No,Online,19-Oct-2022 11:00 AM,PWD,Hamirpur,177001.0,2.0,"28,80,762",Japan Singh,"2,745,068",Accepted-AOC,16-Feb-2024,PWD
2022_PWD_66551_1,PW-BLP1-CBeproc/22-8390-8445 dt 3.8.22,Strengthening from Brahmpukhar to Bhager Fly over section NH-88 Shimla Matour Corridor.,"P/L 50mm thick bitumen mechadum, marking of central line,edge line, etc..",Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,14-Oct-2022 03:25 PM,NA ,120.0,No ,No,Online,21-Oct-2022 11:00 AM,PWD,Bilaspur,174001.0,2.0,"14,61,35,080",Ajmer Singh,"109,586,696",Accepted-AOC,27-Feb-2024,PWD
2022_PWD_66765_1,PW-RD-CB-Tender/22-13992-14092 dt.12.10.22,C O PHC Building at Sheelgaht,"SH C O Kharanja Stone soling ,PCC 1 4 8 approach road , P L block in Ground and fencing around the PHC building at Sheelghat",Works,Open Tender,Item Rate,Civil Works - Bridges,No,No,NA ,15-Dec-2022 06:00 PM,NA ,45.0,No ,No,Online,22-Dec-2022 11:00 AM,PWD,Rohru,171207.0,2.0,"50,57,295",SURINDER THAKUR,"5,057,295",Rejected-Finance,21-Feb-2024,PWD
2023_BBNDA_82190_1,BBNDA-06(PROJECT)NIT/12891-901 DATED30.11.2023,C/o Dumpers places at Various Locations in BBN Area (Ten Nos. Dumpers places).,C/o Dumpers places at Various Locations in BBN Area (Ten Nos. Dumpers places).,Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Dec-2023 05:00 PM,NA ,75.0,No ,No,Online,15-Dec-2023 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BADDI,173205.0,2.0,"9,87,471",Dheeraj Construction Company,"730,729",Rejected-AOC,14-Feb-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BBNDA_82224_1,BBNDA-06(PROJECT)NIT/12891-901 DATED30.11.2023,"C/o link road at village- Thanthewal, Tehsil-Nalagarh Distt. Solan (HP)","C/o link road at village- Thanthewal, Tehsil-Nalagarh Distt. Solan (HP)",Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Dec-2023 05:00 PM,NA ,75.0,No ,No,Online,15-Dec-2023 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,NALAGARH,174101.0,2.0,"23,09,134",gobind sahib enterprises,"1,313,897",Rejected-Finance,22-Feb-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BBNDA_82237_1,BBNDA-06(PROJECT)NIT/12891-901 DATED30.11.2023,Widening AND Strengthening of L/R Panjera Gulabpura from Panjera Palli road up to Soap Industry GP Panjehra.,Widening AND Strengthening of L/R Panjera Gulabpura from Panjera Palli road up to Soap Industry GP Panjehra.,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,05-Dec-2023 05:00 PM,NA ,75.0,No ,No,Online,15-Dec-2023 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,NALAGARH,174101.0,2.0,"18,63,212",NARANJAN DASS,"1,261,022",Rejected-AOC,09-Feb-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BBNDA_83045_1,BBNDA-06(PROJECT)NIT/13361-71 DATED20.12.2023,"C/o road and culvert Jatt Vass (Joghon), C/o Pucca path/link road from bridge to Dolan village GP Joghon","C/o road and culvert Jatt Vass (Joghon), C/o Pucca path/link road from bridge to Dolan village GP Joghon",Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,23-Dec-2023 05:00 PM,NA ,75.0,No ,No,Online,02-Jan-2024 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,NALAGARH,174101.0,2.0,"23,28,158",RAM BINDER SINGH,"1,443,458",Rejected-Technical,09-Feb-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BBNDA_83049_1,BBNDA-06(PROJECT)NIT/13361-71 DATED20.12.2023,C/o nallah along road to MSW plant at Kenduwal GP Haripur Sandholi Tehsil Baddi Distt. Solan ( HP).,C/o nallah along road to MSW plant at Kenduwal GP Haripur Sandholi Tehsil Baddi Distt. Solan ( HP).,Works,Open Tender,Percentage,Civil Works,No,No,NA ,23-Dec-2023 05:00 PM,NA ,75.0,No ,No,Online,02-Jan-2024 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BADDI,173205.0,2.0,"23,10,938",Gurdas Chandel,"1,502,109.05",Rejected-Finance,26-Feb-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BBNDA_83051_1,BBNDA-06(PROJECT)NIT/13361-71 DATED20.12.2023,"Beautification of Panjehra Palli Gulabpura road chowk, G.P. Panjehra.","Beautification of Panjehra Palli Gulabpura road chowk, G.P. Panjehra.",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,23-Dec-2023 05:00 PM,NA ,75.0,No ,No,Online,02-Jan-2024 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,NALAGARH,174101.0,2.0,"9,16,249",BHAG SINGH,"625,706",Rejected-Finance,09-Feb-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BBNDA_83057_1,BBNDA-06(PROJECT)NIT/13361-71 DATED20.12.2023,Construction of road from near boundary wall of GSSS Haripur Sandholi to Gurudawara Haripur Sandholi G.P. Haripur Sandholi Tehsil Baddi Distt. Solan (HP).,Construction of road from near boundary wall of GSSS Haripur Sandholi to Gurudawara Haripur Sandholi G.P. Haripur Sandholi Tehsil Baddi Distt. Solan (HP).,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,23-Dec-2023 05:00 PM,NA ,75.0,No ,No,Online,02-Jan-2024 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BADDI,173205.0,2.0,"23,10,324",Dheeraj Construction Company,"2,056,188",Rejected-AOC,17-Feb-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_CPD1_82411_1,R-273/Sec. Str. /23-24,Construction Secondary str. Near vill. Patiyo in GP Chhog Tali under APO Rajgarh,Construction Secondary str. Near vill. Patiyo in GP Chhog Tali under APO Rajgarh,Works,Open Tender,Item Rate,Agricultural or Forestry,No,No,NA ,08-Dec-2023 05:30 PM,NA ,90.0,No ,No,Offline,21-Dec-2023 11:30 AM,Chief Project Director IDP Solan||DPO Sirmaur,Chhog Tali,173101.0,2.0,"5,06,000",Virender Pundir,"386,075",Rejected-Finance,26-Feb-2024,Chief Project Director IDP Solan||DPO Sirmaur
2023_CPD1_82463_1,R-285/Kuhal /23-24,Construction/Strengthening of Water Channal Kuhal form source Neothara khud to village Bag in G.P. Choker under APO Unit Rajgarh of Sirmaur Distt.,Construction/Strengthening of Water Channal Kuhal form source Neothara khud to village Bag in G.P. Chokkar under APO Unit Rajgarh of Sirmaur Distt.,Works,Open Tender,Item Rate,Agricultural or Forestry,No,No,NA ,08-Dec-2023 05:30 PM,NA ,90.0,No ,No,Offline,21-Dec-2023 11:30 AM,Chief Project Director IDP Solan||DPO Sirmaur,G.P Chokkar,173104.0,2.0,"5,25,400",Karan jeet Attri,"449,670",Rejected-Finance,26-Feb-2024,Chief Project Director IDP Solan||DPO Sirmaur
2023_CPD1_82466_1,R-286/Kuhal /23-24,Construction/Strengthening of Water Channal Kuhal form source Kolu Khad to village Kando Badol in GP Badol under APO Unit Rajgarh.,Construction/Strengthening of Water Channal Kuhal form source Kolu Khad to village Kando Badol in GP Badol under APO Unit Rajgarh.,Works,Open Tender,Item Rate,Agricultural or Forestry,No,No,NA ,08-Dec-2023 05:30 PM,NA ,90.0,No ,No,Offline,21-Dec-2023 11:30 AM,Chief Project Director IDP Solan||DPO Sirmaur,GP Badol,173023.0,2.0,"9,07,300",ANIL KUMAR,"885,040",Accepted-AOC,26-Feb-2024,Chief Project Director IDP Solan||DPO Sirmaur
2023_CPD1_82473_1,R-287/Kuhal /23-24,Construction/Strengthening of Water Channal Kuhal form Source Deed ka Nala to Village Nali ke Pass in GP Bhanat under APO Unit Rajgarh,Construction/Strengthening of Water Channal Kuhal form Source Deed ka Nala to Village Nali ke Pass in GP Bhanat under APO Unit Rajgarh,Works,Open Tender,Item Rate,Agricultural or Forestry,No,No,NA ,08-Dec-2023 05:30 PM,NA ,90.0,No ,No,Offline,21-Dec-2023 11:30 AM,Chief Project Director IDP Solan||DPO Sirmaur,GP Bhanat,173101.0,2.0,"7,61,600",Karan jeet Attri,"734,647",Accepted-AOC,26-Feb-2024,Chief Project Director IDP Solan||DPO Sirmaur
2023_DAH1_80527_1,AHY-SLN-F(10)-60/2019-SS ADUWAL-OURSOURCING-VOL-II,OUTSOURCING OF SERVICES UNSKILLED WORKS AT SPERM STATION ADUWAL NALAGARH,STATION ADUWAL NALAGARH,Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,20-Oct-2023 04:00 PM,NA ,365.0,No ,No,Offline,17-Nov-2023 02:00 PM,Directorate Animal Husbandry||Director Animal Husbandry,Sperm station Aduwal,174101.0,2.0,"12,00,000",V EAGLE SECURITY SERVICES,"130,000",Rejected-Finance,01-Feb-2024,Directorate Animal Husbandry||Director Animal Husbandry
2023_DFHW_67044_1,NHMHP-RKSK0GEN/2/2019-IEC-NPCB -RKSK-NHM-HP15944,SUPPLY OF SANITARY NAPKINS UNDER MENSTRUAL HYGIENE PROGRAMME TO ADOLESCENT GIRLS IN THE STATE OF HIMACHAL PRADESH,SUPPLY OF SANITARY NAPKINS UNDER MENSTRUAL HYGIENE PROGRAMME TO ADOLESCENT GIRLS IN THE STATE OF HIMACHAL PRADESH,Goods,Open Tender,Item Rate,Miscellaneous Goods,No,No,NA ,04-Jan-2023 05:00 PM,NA ,180.0,No ,No,Offline,07-Feb-2023 02:00 PM,Department of Health and Family Welfare||National Health Mission,As Per Tender Document,171009.0,2.0,,JOYLINE HYGIENE INDIA PVT LTD,11.67,Rejected-Technical,27-Feb-2024,Department of Health and Family Welfare||National Health Mission
2023_DFHW_71211_1,NHMHP-CLCT0HIHL/1/2019 I/185946/2023,Setting up and operations and management of Comprehensive Call Centre (104 Health Helpline) in the State of Himachal Pradesh,Setting up and operations and management of Comprehensive Call Centre (104 Health Helpline) in the State of Himachal Pradesh,Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,21-Mar-2023 09:00 AM,25-Mar-2023 11:30 AM ,180.0,No ,No,Offline,04-May-2023 02:30 PM,Department of Health and Family Welfare||National Health Mission,As per Tender Document,171009.0,2.0,,We Win Limited,"87,225,600",Rejected-Technical,21-Feb-2024,Department of Health and Family Welfare||National Health Mission
