Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2022_PWD_59074_27,EE Dehra letter No15063-68 dated 30.03.2022,Periodic Renewal on Dehrian Jakhota via Diggar road for the year 2022-23 under Village Road,Providing and laying 30 mm thick Bituminous Concrete with Paver Finisher in Km 0/000 to 1/000,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Apr-2022 10:00 AM,NA ,75.0,No ,No,Online,13-Apr-2022 11:30 AM,PWD,Dehra,177101.0,2.0,"8,92,576",rajat thakur govt contractor,"772,749",Rejected-Finance,07-Mar-2024,PWD
2022_PWD_59074_33,EE Dehra letter No15063-68 dated 30.03.2022,Periodic Renewal on Galoti Tikkar Jujpur road for the year 2022-23 under Village Road,Providing and laying 30mm thick Bituminous Concrete with Paver Finisher in Km 0/000 to 2/000,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Apr-2022 10:00 AM,NA ,75.0,No ,No,Online,13-Apr-2022 11:30 AM,PWD,Dehra,177101.0,2.0,"17,85,073",aditya rana,"773,937",Rejected-Finance,07-Mar-2024,PWD
2022_PWD_59074_34,EE Dehra letter No15063-68 dated 30.03.2022,Periodic Renewal on Galoti Tikkar Jujpur road for the year 2022-23 under Village Road,Providing and laying 30mm thick Bituminous Concrete with Paver Finisher in Km 2/000 to 3/000,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Apr-2022 10:00 AM,NA ,75.0,No ,No,Online,13-Apr-2022 11:30 AM,PWD,Dehra,177101.0,2.0,"8,92,576",aditya rana,"1,557,139",Rejected-Finance,07-Mar-2024,PWD
2022_PWD_60264_19,EE Dehra Letter No. 1022-26 dt. 25/4/2022,A/R and M/O on Dehra Banna road km 0/0 to 10/0,Repair of Pot Holes in km 0/0 to 5/0,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-May-2022 10:00 AM,NA ,75.0,No ,No,Online,13-May-2022 11:30 AM,PWD,Dehra,177101.0,2.0,"7,79,720",Rohit,"370,356",Rejected-Finance,07-Mar-2024,PWD
2022_PWD_60439_2,SD-I-CTR-Tender-2022- 1952 dated 05-05-2022,Construction of Missing C.D Work Cheog Bye Pass Road in Km0/00 to 0/180 ( SH C/O RCC Slab Culvert (6.00 Metre Span ) at RD 0/000),Construction of Missing C.D Work Cheog Bye Pass Road in Km0/00 to 0/180 ( SH C/O RCC Slab Culvert (6.00 Metre Span ) at RD 0/000),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,10-May-2022 10:00 AM,NA ,90.0,No ,No,Online,17-May-2022 11:00 AM,PWD,Shimla,171003.0,2.0,,rakesh,"3,618,388",Accepted-AOC,01-Mar-2024,PWD
2022_PWD_61967_1,Degree College Bharmoti at Nadaun,Construction of Govt Degree College Bharmoti at Nadaun Distt Hamirpur HP,Construction of Building Portion Providing water supply and sanitary installation 2 Nos Type-II Qtrs,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,22-Jun-2022 06:00 PM,NA ,60.0,No ,No,Online,28-Jun-2022 11:00 AM,PWD,Hamirpur,177001.0,2.0,"37,36,363",AMAN SHARMA GOVT.CONTRACTOR,"3,881,702.55",Rejected-Finance,11-Mar-2024,PWD
2022_PWD_61985_1,PW-SNR-CB-E-Ten/Giriraj- 2nd Call/22-4588-98 dt.16,Construction of Govt. Senior Secondary School building at Taleli Distt. Mandi (HP),SH C/o building portion with WS and SI Septic Tank and RWH System,Works,Open Tender,Percentage,Civil Works,No,No,NA ,22-Jun-2022 06:00 PM,NA ,75.0,No ,No,Both(Online/Offline),30-Jun-2022 11:30 AM,PWD,Sundernagar,175018.0,2.0,"4,29,14,905",SHIV RAM,"45,039,186",Accepted-AOC,20-Mar-2024,PWD
2022_PWD_66086_2,No.PWC-WA-II- 10932-11031 dated 26.9.2022,Repair of General Pooled accommodation at Chamba (SH Replacement of roofing over type-IV quarter),Repair of General Pooled accommodation at Chamba (SH Replacement of roofing over type-IV quarter),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Oct-2022 03:00 PM,NA ,75.0,No ,No,Online,14-Oct-2022 11:30 AM,PWD,Chamba,176310.0,2.0,"4,87,478",DHEERAJ PURI,"417,565",Accepted-AOC,26-Mar-2024,PWD
2022_PWD_66318_8,PW-RD-GA-(T)/22-23-10120-10219 Dt. 08.09.22,C o link road Tipper Shallan Kit Kot to Randeep Nagar Biharu Gaoni Pul road Km. 0.0 to 3.400,SH Widening of narrow roaches 2.105 to 2.450,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,11-Oct-2022 06:00 PM,NA ,45.0,No ,No,Online,21-Oct-2022 11:00 AM,PWD,Rohru,171207.0,2.0,"9,97,674",Parveen Chauhan,"1,713,460",Rejected-Finance,16-Mar-2024,PWD
2023_BBNDA_82196_1,BBNDA-06(PROJECT)NIT/12891-901 DATED30.11.2023,"Construction of Embankment/wall along MSWP Project, Kenduwal along Sirsa River.","Construction of Embankment/wall along MSWP Project, Kenduwal along Sirsa River.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Dec-2023 05:00 PM,NA ,75.0,No ,No,Online,15-Dec-2023 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BADDI,173205.0,2.0,"56,59,105",KAMAL KUMAR,"3,395,463",Accepted-AOC,14-Mar-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BSMDA_82169_1,HPBSMDA/EE/(2)2021 Tenders Vol-III,"Construction of Bus Stand at Haroli, Distt. Una HP","SH Construction of building portion, development of site,water supply and sanitary installation, septic tank, harvesting tank etc.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Dec-2023 06:00 PM,NA ,75.0,No ,No,Offline,19-Dec-2023 11:30 AM,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla,Una,177220.0,2.0,"5,05,68,447",Hoshiar Singh,"31,141,596",Rejected-Finance,16-Mar-2024,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla
2023_DFHW_78874_1,HFW-Cba-Cooked Diet(TB Hosp)/2022-15028 Dt15-09-23,Cooked diet services at TB hospital Chamba HP,Cooked diet services at TB hospital Chamba HP,Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,15-Sep-2023 06:00 PM,25-Sep-2023 11:30 AM ,180.0,No ,No,Offline,10-Oct-2023 11:30 AM,Department of Health and Family Welfare||Directorate of Health and Family Welfare||CMO CHAMBA,TB Hospital Chamba HP,176310.0,2.0,,Corporate Care,"91,080",Rejected-Finance,05-Mar-2024,Department of Health and Family Welfare||Directorate of Health and Family Welfare||CMO CHAMBA
2023_DFHW_78877_1,HFW-Cba-Cooked Diet(Lep Hosp)/22-15027 Dt 15-09-23,Cooked diet services at Leprosy Hospital Sarol Distt. Chamba HP,Cooked diet services at Leprosy Hospital Sarol Distt. Chamba HP,Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,15-Sep-2023 06:00 PM,25-Sep-2023 11:30 AM ,180.0,No ,No,Offline,10-Oct-2023 11:30 AM,Department of Health and Family Welfare||Directorate of Health and Family Welfare||CMO CHAMBA,Leprosy Hospital Sarol Chamba HP,176310.0,2.0,,Corporate Care,"91,080",Rejected-Finance,05-Mar-2024,Department of Health and Family Welfare||Directorate of Health and Family Welfare||CMO CHAMBA
2023_DOH_82012_1,Bud wood 2023-24,Supply of Bud Wood,Supply of Bud Wood,Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,02-Dec-2023 06:00 PM,NA ,90.0,No ,No,Offline,02-Jan-2024 12:30 PM,Directorate of Horticulture,Throughout HP,171002.0,2.0,,Deepak Kumar,"2,475,950",Accepted-AOC,16-Mar-2024,Directorate of Horticulture
2023_HPInd_71917_1,No. Ind/SP/F/(NIT)148/94-Vol-II,Supply of Sports Goods and Wears (U-01),Annual Rate Contract for the supply of Sports Goods and Wears.,Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,04-Apr-2023 05:00 PM,NA ,120.0,No ,No,Online,24-Apr-2023 11:00 AM,Industries Department||Directorate of Industries||Store Puchase Orgn,"DOI , Majhita House, Chotta Shimla",171002.0,2.0,"1,74,08,968",AMAR TRADERS,"1,160,597.8666",Rejected-AOC,14-Mar-2024,Industries Department||Directorate of Industries||Store Puchase Orgn
2023_HPInd_80291_1,No.Ind.SP /F(NIT)148/94-Vol-II-6/10/2023,C-33 (Supply of H.D.P.E. Pipes (ISI Marked)),Annual Rate Contract for the supply of H.D.P.E. Pipes (ISI Marked),Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,16-Oct-2023 05:00 PM,NA ,120.0,No ,No,Online,06-Nov-2023 11:00 AM,Industries Department||Directorate of Industries||Store Puchase Orgn,"Directorate of Industries , Shimla",171002.0,2.0,"6,02,64,595",HIMALYAN PIPE INDUSTREIS,"6,696,066.1111",Rejected-Finance,21-Mar-2024,Industries Department||Directorate of Industries||Store Puchase Orgn
2023_HPIPH_77035_1,5869-5931 dated 02-08-2023,Augmentation of LWSS Bhogpur Bhangla in Tehsil Nalagarh Distt. Solan HP Sub Head Construction of Elevated main Storage tank 20 mtrs staging height at Node No 5 of 100 KL capacity Phase III at Nasrali and construction of Underground main Storage tank,Sub Head Construction of Elevated main Storage tank 20 mtrs staging height at Node No 5 of 100 KL capacity Phase III at Nasrali and construction of Underground main Storage tank at Node No 2 of 41 KL capacity Phase II at Dolowal construction of Elev,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Aug-2023 05:00 PM,NA ,120.0,No ,No,Online,11-Aug-2023 11:30 AM,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nalagarh,Irrigation and Public Health,HP",Nalagarh,174101.0,2.0,"52,09,090",AMAR SINGH GOVT CONTRACTOR,"3,336,500",Rejected-Finance,01-Mar-2024,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nalagarh,Irrigation and Public Health,HP"
2023_HPIPH_77309_1,6041-81 dated 08-08-2023,Augmentation of LWSS Bhogpur Bhangla in Tehsil Nalagarh District Solan HP Sub Head Laying jointing testing and commissioning in tranches GMS Pipe of various dia for distribution system Job No 5 Under NABARD,Augmentation of LWSS Bhogpur Bhangla in Tehsil Nalagarh District Solan HP Sub Head Laying jointing testing and commissioning in tranches GMS Pipe of various dia for distribution system Job No 5 Under NABARD,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Aug-2023 06:00 PM,NA ,120.0,No ,No,Online,18-Aug-2023 11:30 AM,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nalagarh,Irrigation and Public Health,HP",Nalagarh,174101.0,2.0,"34,93,039",AMERENDER SINGH,"2,015,113",Rejected-Finance,01-Mar-2024,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nalagarh,Irrigation and Public Health,HP"
2023_HPIPH_77849_1,KNR-JSD-PEO-EA-I-Tender,"Providing WSS for Village Kilba, Tehsil Sangla Distt.Kinnaur HP",Co 1 No. RCC Sedimentation tank 33840 ltrs. Cap Co RCC Filter bed units 3 Nos,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Aug-2023 05:00 PM,NA ,120.0,No ,No,Both(Online/Offline),29-Aug-2023 11:00 AM,"HP Irrigation and Public Health||Rekongpeo Circle,Irrigation and Public Health,HP||Rekongpeo,Irrigation and Public Health,HP",GP Kilba,172107.0,2.0,"24,33,821",DHARAM SAIN,"2,096,098",Rejected-Finance,12-Mar-2024,"HP Irrigation and Public Health||Rekongpeo Circle,Irrigation and Public Health,HP||Rekongpeo,Irrigation and Public Health,HP"
2023_HPIPH_78576_1,Kasumpti/Shimla/ Galot tank/9.59,C/O Storage tank at Kanda in G.P.Galot Tehsil and Distt.Shimla.HP. (SH-C/O RCC Storage tank of 100000 ltr. Capacity at village Kanda Providing and fixing of barbed wire fencing around the storage tank).,.,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,06-Sep-2023 05:00 PM,NA ,120.0,No ,No,Both(Online/Offline),15-Sep-2023 11:30 AM,"HP Irrigation and Public Health||Shimla-9 Circle,Irrigation and Public Health,HP||Shimla,Irrigation and Public Health,HP",Shimla,171009.0,2.0,"9,59,761",DEVENDER KUMAR SHARMA,"677,217",Rejected-Finance,04-Mar-2024,"HP Irrigation and Public Health||Shimla-9 Circle,Irrigation and Public Health,HP||Shimla,Irrigation and Public Health,HP"
2023_HPIPH_79918_1,Kasumpti/Shimla/Bana Jubber/ 216.71,"Providing LIS from Giri Khad to Bana Jubber (Kaunti) in G.P. Satog Tehsil Theog Distt. Shimla HP (SH-Prov. laying of feeder pipe line 200mm dia, P/L of rising main 200mm dia and S/E of pumping machinery with its allied accessories Booster and 1st sta",.,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,09-Oct-2023 05:00 PM,NA ,120.0,No ,No,Both(Online/Offline),19-Oct-2023 11:30 AM,"HP Irrigation and Public Health||Shimla-9 Circle,Irrigation and Public Health,HP||Shimla,Irrigation and Public Health,HP",Shimla,171009.0,2.0,"2,16,71,341",akash,"14,647,560",Rejected-Finance,22-Mar-2024,"HP Irrigation and Public Health||Shimla-9 Circle,Irrigation and Public Health,HP||Shimla,Irrigation and Public Health,HP"
2023_HPIPH_80065_1,Chauntra -10316-65 dated 11.10.2023,Restoration of rain damages of LWSS Ootpur Sandha in Tehsil Lad Bharol District Mandi H.P SHSupply Errection of Pumping Machinery 75 HP with allied accessories,Restoration of rain damages of LWSS Ootpur Sandha in Tehsil Lad Bharol District Mandi H.P SHSupply Errection of Pumping Machinery 75 HP with allied accessories,Works,Open Tender,Item Rate,Pumps/Motors,No,No,NA ,11-Oct-2023 05:00 PM,NA ,60.0,No ,No,Both(Online/Offline),21-Oct-2023 11:30 AM,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||Karsog,Irrigation and Public Health,HP",Lad Bharol,175032.0,2.0,"13,16,250",Naik Electrical Works,"853,450",Rejected-Finance,20-Mar-2024,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||Karsog,Irrigation and Public Health,HP"
2023_HPIPH_80068_1,Chauntra Job No2 -10316-65 dated 11.10.2023,Providing WSS to GP Ner Gharwasra Kass Bhararu in Tehsil Joginder Nagar District Mandi H.P SH CO Sedimentation tank 25000 Ltr. Cap slow sand filter bed 42 Sqm. at village Kharon JJM,Providing WSS to GP Ner Gharwasra Kass Bhararu in Tehsil Joginder Nagar District Mandi H.P SH CO Sedimentation tank 25000 Ltr. Cap slow sand filter bed 42 Sqm. at village Kharon JJM,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,11-Oct-2023 05:00 PM,NA ,60.0,No ,No,Both(Online/Offline),25-Oct-2023 11:30 AM,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||Karsog,Irrigation and Public Health,HP",Joginder Nagar,175015.0,2.0,"13,38,011",Vijay Singh,"1,022,239",Rejected-Finance,20-Mar-2024,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||Karsog,Irrigation and Public Health,HP"
2023_HPIPH_80270_1,EE/JSV/DIV/JWL/2023-6565-6615 dt. 17.10.2023,Remodeling of Lift Irrigation Scheme Jangal in Tehsil Jawali Distt Kangra HP,Remodeling of Lift Irrigation Scheme Jangal in Tehsil Jawali Distt Kangra HP,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,17-Oct-2023 06:00 PM,NA ,120.0,No ,No,Online,30-Oct-2023 11:30 AM,"HP Irrigation and Public Health||Nurpur Circle,Irrigation and Public Health,HP||Jawali,Irrigation and Public Health,HP",Kotla,176204.0,2.0,"1,23,49,617",KULDEEP DOGRA,"10,685,129",Rejected-Finance,20-Mar-2024,"HP Irrigation and Public Health||Nurpur Circle,Irrigation and Public Health,HP||Jawali,Irrigation and Public Health,HP"
2023_HPIPH_80582_1,BLP-BLP-00736 NIT No. 19900-999 dated 20-10-2023,Remodeling Augmentation of Lift Water Supply Scheme Seola Manjot Pandoh Tehsil Sadar District Bilaspur (H.P.) (SH Co head weir Co Sedimentation tank 62500 Ltrs. Capacity filter bed of 90.00 Sqm. (3x30.00-90.00 Sqm) capacity storage tank 62000 liters,Remodeling Augmentation of Lift Water Supply Scheme Seola Manjot Pandoh Tehsil Sadar District Bilaspur (H.P.) (SH Co head weir Co Sedimentation tank 62500 Ltrs. Capacity filter bed of 90.00 Sqm. (3x30.00-90.00 Sqm) capacity storage tank 62000 liters,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,21-Oct-2023 06:00 PM,NA ,120.0,No ,No,Both(Online/Offline),01-Nov-2023 11:30 AM,"HP Irrigation and Public Health||Bilaspur Circle,Irrigation and Public Health,HP",Sub Division Jukhala Section Jukhala,174001.0,2.0,"1,00,17,106",AMERENDER SINGH,"7,569,055",Accepted-AOC,14-Mar-2024,"HP Irrigation and Public Health||Bilaspur Circle,Irrigation and Public Health,HP"
2023_HPIPH_81237_2,JBL-SML-09-718,Restoration of rain damages to GWSS Jaltar Manjholi and Domehar in GP Premanagar Tehsil Kotkhai Distt Shimla HP,Restoration of rain damages to GWSS Jaltar Manjholi and Domehar in GP Premanagar Tehsil Kotkhai Distt Shimla HP,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Nov-2023 06:00 PM,NA ,120.0,No ,No,Online,20-Nov-2023 11:30 AM,"HP Irrigation and Public Health||Rohru Circle,Irrigation and Public Health,HP||Jubbal,Irrigation and Public Health,HP",Kotkhai,171202.0,2.0,"5,69,614",PRATYUSH JUSTA,"413,973",Accepted-AOC,01-Mar-2024,"HP Irrigation and Public Health||Rohru Circle,Irrigation and Public Health,HP||Jubbal,Irrigation and Public Health,HP"
2023_HPIPH_81634_1,No. JSV-1/TA/ E-tender/23- 16534-63 dt 20-11-2023,Providing multi villages piped water supply scheme for Haroli Constituency in Haroli Block Distt. Una( HP)( SH C/O RCC OHSR 100000 Lts Capacity with 20 Mtr Staging Ht at Village Kuthar Beet ) under flexi fund),Providing multi villages piped water supply scheme for Haroli Constituency in Haroli Block Distt. Una( HP)( SH C/O RCC OHSR 100000 Lts Capacity with 20 Mtr Staging Ht at Village Kuthar Beet ) under flexi fund),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Nov-2023 04:00 PM,NA ,120.0,No ,No,Both(Online/Offline),29-Nov-2023 11:00 AM,"HP Irrigation and Public Health||Una Circle,Irrigation and Public Health,HP||Una-I,Irrigation and Public Health,HP",Kuthar Beet,174301.0,2.0,"25,54,906",Ankush Dhiman,"1,901,171",Rejected-Finance,25-Mar-2024,"HP Irrigation and Public Health||Una Circle,Irrigation and Public Health,HP||Una-I,Irrigation and Public Health,HP"
2023_HPIPH_82352_1,14525-14624 dt 06.12.2023,Providing LIS Bhami Nallah in GP Naraish Hurla and Diyar in Tehsil Bhuntar Distt. Kullu H.P,SH- C/O Pump house at Stage-III for Balance Work,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Dec-2023 02:00 PM,11-Dec-2023 11:00 AM ,90.0,No ,No,Both(Online/Offline),21-Dec-2023 11:30 AM,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu -2,Irrigation and Public Health,HP",Bajaura,175125.0,2.0,"16,41,501",Chitar Singh,"1,437,431.58",Rejected-Finance,04-Mar-2024,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu -2,Irrigation and Public Health,HP"
2023_HPIPH_82501_1,DHR-KNG02-728,10 Nos. tube well in Bharoli Jawalamukhi,7 Nos. tube well in Bharoli and Jawalamukhi area,Works,Open Tender,Lump-sum,Civil Works,No,No,NA ,11-Dec-2023 02:00 PM,NA ,90.0,No ,No,Both(Online/Offline),21-Dec-2023 11:30 AM,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Dehra,Irrigation and Public Health,HP",Dehra,177101.0,2.0,,Divyanshu Pathania,"4,270,000",Rejected-AOC,01-Mar-2024,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Dehra,Irrigation and Public Health,HP"
