Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2022_PWD_64657_1,PWF/CB/II-C/TENDER/22/7452-92 Dt 05-09-22,Construction of road from Pukhar-ka-Talab to Shamshan Ghat in G.P. Chakbari in km.0/000 to 1/050,"P/L CC pavement at R.D.0/00 to 0/496, construction of PCC R/walls at various R.D.s U-shape drain at R.D. 0/00 to 0/396.20 and PCC edge wall at R.D. 0/310 to 0/360, 0/310 to 0/405 and 0/525 to 0/630) Under Chief Minister Announcement work.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Sep-2022 10:00 AM,NA ,75.0,No ,No,Online,16-Sep-2022 11:00 AM,PWD,FATEHPUR,176053.0,2.0,"55,76,124",Rajeshwar Singh,"3,903,286",Rejected-Finance,29-Jan-2024,PWD
2022_PWD_65069_2,pw-dpd-cb-tender 17042-44 dt. 02/08/2022,"C/O Balance work Division office Building HP,PWD, Dharampur, Distt. Mandi (H.P","Porch roofing , flooring railing gate etc",Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,24-Sep-2022 05:00 PM,NA ,60.0,No ,No,Online,03-Oct-2022 11:00 AM,PWD,dharampur,175040.0,2.0,"28,45,401",MOHINDER PAL GOVT. CONTRACTOR,"2,956,918",Accepted-AOC,31-Jan-2024,PWD
2022_PWD_65184_1,RESTORATION OF RAIN DAMAGES ON JALARI GALORE SALAU,RESTORATION OF RAIN DAMAGES ON JALARI GALORE SALAUNI BIJHARI DEOTSIDH ROAD KM. 0/00 TO 30/00,BALANCE WORK FOR THE C/O 5.00 MTR. SPAN R.C.C. SLAB TYPE CULVERT AT RD. 2/900).,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,21-Sep-2022 10:30 AM,NA ,60.0,No ,No,Online,28-Sep-2022 11:30 AM,PWD,Barsar,174305.0,2.0,"9,38,802",Ashok Kumar,"797,042.91",Accepted-AOC,22-Jan-2024,PWD
2022_PWD_65405_2,PW-BLP1-CBeproc/22-8390-8445 dt 3.8.22,Construction of link road Chalehli to Lower Chalehli.,"ROFD, R/Wall.",Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,22-Sep-2022 06:20 PM,NA ,120.0,No ,No,Online,28-Sep-2022 11:00 AM,PWD,Bilaspur,174001.0,2.0,"9,32,041",Ram Lal,"652,483",Rejected-Finance,12-Jan-2024,PWD
2022_PWD_66898_1,PW.NH.EE.THG Ten.2021-4985-5084 dt.13.12.2022,A.R and M.o Theog Kotkhai Hatkoti Road On NH 705 from Km 0.00 to 69.00,SH Supplying and stacking of crusher sand and hiring of Excavator cum loader in km 0.0 to 3.00 and 30.0 to 60.0,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,24-Dec-2022 05:00 PM,NA ,120.0,No ,No,Online,02-Jan-2023 11:00 AM,PWD,NH Theog,171201.0,2.0,"24,66,681",Anil,"1,973,591",Rejected-Finance,30-Jan-2024,PWD
2023_BBNDA_80851_1,BBNDA-06(PROJECT)NIT/11983-93 DATED27.10.2023,Balance work of road Basot to ST Bass Purandass Dera GP Majra. (SH C/o RCC Slab culvert),Balance work of road Basot to ST Bass Purandass Dera GP Majra. (SH C/o RCC Slab culvert),Works,Open Tender,Percentage,Civil Works,No,No,NA ,01-Nov-2023 05:00 PM,NA ,75.0,No ,No,Online,08-Nov-2023 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,NALAGARH,174101.0,2.0,"21,82,937",Rehana khan,"1,326,788",Rejected-Finance,18-Jan-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BBNDA_80867_1,BBNDA-06(PROJECT)NIT/11983-93 DATED27.10.2023,"Improvement and strengthening of roads in BBNDA, Nalagarh Area.","Improvement and strengthening of roads in BBNDA, Nalagarh Area.",Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,01-Nov-2023 05:00 PM,NA ,75.0,No ,No,Online,08-Nov-2023 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,NALAGARH,174101.0,2.0,"22,89,669",IMRAN KHAN,"1,339,227.4",Rejected-Finance,01-Jan-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BBNDA_80870_1,BBNDA-06(PROJECT)NIT/11983-93 DATED27.10.2023,"C/o drain and pipe crossing in front of Microtek New technologies pvt. ltd and Naina industries, Ind. area katha Baddi. C/o drain and pipe crossing near Petrol pump on road from annapurna hotel to Morpen road.","C/o drain and pipe crossing in front of Microtek New technologies pvt. ltd and Naina industries, Ind. area katha Baddi. C/o drain and pipe crossing near Petrol pump on road from annapurna hotel to Morpen road.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,01-Nov-2023 05:00 PM,NA ,75.0,No ,No,Online,08-Nov-2023 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BADDI,173205.0,2.0,"14,88,675",Rehana khan,"994,136",Rejected-AOC,18-Jan-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BBNDA_82206_1,BBNDA-06(PROJECT)NIT/12891-901 DATED30.11.2023,A/R and M/O to Satellite office Nalagarh.,A/R and M/O to Satellite office Nalagarh.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Dec-2023 05:00 PM,NA ,75.0,No ,No,Online,15-Dec-2023 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,NALAGARH,174101.0,2.0,"9,32,908",SHUBHAM KANWAR,"652,103",Rejected-Finance,18-Jan-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BBNDA_82233_1,BBNDA-06(PROJECT)NIT/12891-901 DATED30.11.2023,"C/o Tiled road from Lodhimajra road to HoUSE OF Bachna Ram,Surinder Kumar, Bhola Ram, Village Lodhimajra, G.P. Lodhimajra","C/o Tiled road from Lodhimajra road to HoUSE OF Bachna Ram,Surinder Kumar, Bhola Ram, Village Lodhimajra, G.P. Lodhimajra",Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,05-Dec-2023 05:00 PM,NA ,75.0,No ,No,Online,15-Dec-2023 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BADDI,173205.0,2.0,"4,65,194",Bhupinder Singh,"269,766",Rejected-Finance,16-Jan-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BBNDA_82241_1,BBNDA-06(PROJECT)NIT/12891-901 DATED30.11.2023,"Protection work along Balad river near MSME Technology Centre, Baddi Tehsil Baddi Distt. Solan (HP).","Protection work along Balad river near MSME Technology Centre, Baddi Tehsil Baddi Distt. Solan (HP).",Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Dec-2023 05:00 PM,NA ,75.0,No ,No,Online,15-Dec-2023 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BADDI,173205.0,2.0,"22,75,911",Pardeep Kumar,"955,883",Rejected-Finance,17-Jan-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BBNDA_82245_1,BBNDA-06(PROJECT)NIT/12891-901 DATED30.11.2023,"Providing and fixing High Mast light for Baba Nahar Singh Kushti Ground, G.P. Kirpalpur.","Providing and fixing High Mast light for Baba Nahar Singh Kushti Ground, G.P. Kirpalpur.",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,05-Dec-2023 05:00 PM,NA ,75.0,No ,No,Online,15-Dec-2023 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,NALAGARH,174101.0,2.0,"4,69,227",IMRAN KHAN,"417,096",Rejected-Technical,18-Jan-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BBNDA_82254_1,BBNDA-06(PROJECT)NIT/12891-901 DATED30.11.2023,"C/o Pucca street with Interlocking tiles at bye pass road in village Plassi Kalan, G.P. Plassi kalan.","C/o Pucca street with Interlocking tiles at bye pass road in village Plassi Kalan, G.P. Plassi kalan.",Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,05-Dec-2023 05:00 PM,NA ,75.0,No ,No,Online,15-Dec-2023 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,NALAGARH,174101.0,2.0,"4,57,246",AVTAR SINGH GOVT CONTRACTOR,"282,532",Rejected-Finance,10-Jan-2024,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2023_BSMDA_82169_2,HPBSMDA/EE/(2)2021 Tenders Vol-III,Construction of New Bus Stand Darlaghat Distt-Solan HP,SH Development of site balance cutting work from RD 0/50 to 0/80,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Dec-2023 06:00 PM,NA ,75.0,No ,No,Offline,19-Dec-2023 11:30 AM,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla,Solan,171102.0,2.0,"80,66,850",Kamal Dev,"4,104,047",Rejected-Finance,02-Jan-2024,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla
2023_BSMDA_82169_4,HPBSMDA/EE/(2)2021 Tenders Vol-III,Special repair to HRTC Bus Stand at Nahan Distt- Sirmour HP,SH Interlocking Paver flooring in yard Phase-II,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Dec-2023 06:00 PM,NA ,75.0,No ,No,Offline,19-Dec-2023 11:30 AM,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla,Nahan,173001.0,2.0,"29,52,203",HARDEEP SINGH,"2,716,268",Rejected-Finance,02-Jan-2024,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla
2023_BSMDA_82169_5,HPBSMDA/EE/(2)2021 Tenders Vol-III,"Special repair to HRTC Workshop at Nahan, Distt. Sirmour HP",SH Construction of canteen block,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Dec-2023 06:00 PM,NA ,75.0,No ,No,Offline,19-Dec-2023 11:30 AM,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla,Nahan,173001.0,2.0,"6,07,856",BALBIR SINGH,"491,821",Accepted-AOC,11-Jan-2024,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla
