Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,classification_reasoning,classification_intent,classification_status,classification_error
2023_ED_34382_1,DXL-3/2023,"GRANT OF IMFL OFF SHOP LICENCE AT GOLAKGANJ, DIST. DHUBRI (FOR THE SHOP NO. DHU 7)","GRANT OF IMFL OFF SHOP LICENCE AT GOLAKGANJ, DIST. DHUBRI (FOR THE SHOP NO. DHU 7)",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,07-Dec-2023 09:30 AM,21-Dec-2023 02:00 PM ,180.0,No ,No,Online,10-Jan-2024 02:00 PM,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED,"GOLAKGANJ, DIST. DHUBRI",783334.0,2.0,,SUSHMITA MEDHI,"4,899,999",Rejected-AOC,28-Oct-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED,"The tender is for the grant of an IMFL (Indian-Made Foreign Liquor) off-shop license at Golakganj, Dhubri district. This is a routine administrative process for the Excise Department and does not appear to be related to flood management or mitigation. There are no mentions of flood-related keywords, infrastructure, or emergency response. The tender is also not specifically timed for pre-monsoon or post-flood activities. Overall, this tender is for a standard government licensing procedure and does not have any direct or indirect connection to flood-related works.",Non-Flood,success,
2023_ED_34385_1,DXL-3/2023,"GRANT OF IMFL OFF SHOP LICENCE AT GOLAKGANJ, DIST. DHUBRI (FOR THE SHOP NO. DHU 8)","GRANT OF IMFL OFF SHOP LICENCE AT GOLAKGANJ, DIST. DHUBRI (FOR THE SHOP NO. DHU 8)",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,07-Dec-2023 09:30 AM,21-Dec-2023 02:00 PM ,180.0,No ,No,Online,10-Jan-2024 02:00 PM,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED,"GOLAKGANJ, DIST. DHUBRI",783334.0,2.0,,MITHUN DEBNATH,"2,119,999",Accepted-AOC,23-Oct-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED,"The tender is for the grant of an IMFL (Indian-Made Foreign Liquor) off-shop license at Golakganj, Dhubri district. This is a routine administrative process for the Excise Department and does not appear to be related to flood management or mitigation. There are no mentions of flood-related keywords, infrastructure, or emergency response. The tender is also not associated with any specific season or temporal factors indicating flood-preparedness or post-flood restoration. Based on the information provided, this tender is not related to flood-related infrastructure or development projects.",Non-Flood,success,
2023_ED_34388_1,DXL-3/2023,"GRANT OF IMFL OFF SHOP LICENCE AT MISSION ROAD (DHUBRI TOWN), DIST. DHUBRI (FOR THE SHOP NO. DHU 9)","GRANT OF IMFL OFF SHOP LICENCE AT MISSION ROAD (DHUBRI TOWN), DIST. DHUBRI (FOR THE SHOP NO. DHU 9)",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,07-Dec-2023 09:30 AM,21-Dec-2023 02:00 PM ,180.0,No ,No,Online,10-Jan-2024 02:00 PM,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED,"MISSION ROAD( DHUBRI TOWN), DIST. DHUBRI",783301.0,2.0,,SUPRATIK SARKAR,"4,199,999",Rejected-AOC,30-Oct-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED,"The tender is for the grant of an IMFL (Indian-Made Foreign Liquor) off-shop license at a location in Dhubri town, Assam. This is a routine administrative process for the Excise Department and does not appear to be related to flood management or mitigation. There are no mentions of flood-related keywords, infrastructure, or emergency response. The tender is also not specifically timed for pre-monsoon or post-flood activities. Overall, this tender is for a standard commercial licensing procedure and does not have any direct or indirect connection to flood-related works.",Non-Flood,success,
2023_ED_34745_1,EXCI-12/1114/2023-EXC-BNG,"GRANT OF IMFL OFF SHOP NO. BGN2 AT BONGAIGAON TOWN WARD NO. 2, BONGAIGAON","GRANT OF IMFL OFF SHOP NO. BGN2 AT BONGAIGAON TOWN WARD NO. 2, BONGAIGAON",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,16-Dec-2023 11:00 AM,26-Dec-2023 11:30 AM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Bongaigaon - ED,BONGAIGAON,783380.0,2.0,,SUNITA DEY,"4,300,000",Rejected-Finance,27-Sep-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Bongaigaon - ED,"The tender is for the grant of an IMFL (Indian-Made Foreign Liquor) off-shop in Bongaigaon town, which is not related to flood protection, prevention, or management. The tender does not mention any flood-related keywords, infrastructure, or emergency response facilities. It appears to be a routine administrative task handled by the Excise Department, without any temporal or geographic factors indicating a flood-related context. Based on the information provided, this tender is not related to flood-related infrastructure or development projects.",Non-Flood,success,
2023_ED_34746_1,EXCI-12/1114/2023-EXC-BNG,"GRANT OF IMFL OFF SHOP NO. BGN3 AT BONGAIGAON TOWN WARD NO. 05 AND 06, BONGAIGAON","GRANT OF IMFL OFF SHOP NO. BGN3 AT BONGAIGAON TOWN WARD NO. 05 AND 06, BONGAIGAON",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,16-Dec-2023 11:15 AM,26-Dec-2023 11:30 AM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Bongaigaon - ED,BONGAIGAON,783380.0,2.0,,NIRMALI SINGHA,"4,517,989",Rejected-Technical,27-Sep-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Bongaigaon - ED,"The tender is for the grant of an IMFL (Indian-Made Foreign Liquor) off-shop in Bongaigaon town, which is not related to flood protection, prevention, or management. The tender does not mention any flood-related keywords, infrastructure, or emergency response facilities. The department involved is the Excise Department, which is not typically associated with flood-related projects. Overall, this tender appears to be for a regular commercial activity and does not have any direct or indirect connection to flood-related works.",Non-Flood,success,
2023_ED_34749_1,EXCI-12/1114/2023-EXC-BNG,"GRANT OF IMFL OFF SHOP NO. BGN5 AT ABHAYAPURI TOWN, NORTH SALMARA, BONGAIGAON","GRANT OF IMFL OFF SHOP NO. BGN5 AT ABHAYAPURI TOWN, NORTH SALMARA, BONGAIGAON",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,16-Dec-2023 11:45 AM,26-Dec-2023 11:30 AM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Bongaigaon - ED,BONGAIGAON,783380.0,2.0,,Nirmali Nath,"2,100,051",Not Admitted-Fee/PreQual/Technical,27-Sep-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Bongaigaon - ED,"The tender is for the grant of an IMFL (Indian-Made Foreign Liquor) off-shop in Abhayapuri town, North Salmara, Bongaigaon. This is a routine administrative task related to the regulation of liquor sales and does not appear to have any direct connection to flood-related infrastructure or development projects. The tender does not mention any flood protection, prevention, or mitigation measures, nor does it involve the construction of flood-related infrastructure such as embankments, dykes, or drainage systems. The department involved is the Excise Department, which is not typically associated with flood management activities. Overall, this tender does not seem to be related to flood-related works.",Non-Flood,success,
2023_HFWD_31884_1,SMEJ/JMCH/2721/2023/3376 Date. 29/07/2023,"SUPPLY OF PLUMBING, SANITARY, AC, REFRIGERATOR ITEMS ETC. ON RATE CONTRACT BASIS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT","SUPPLY OF PLUMBING, SANITARY, AC, REFRIGERATOR ITEMS ETC. ON RATE CONTRACT BASIS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT-ASSAM",Goods,Open Tender,Supply,Miscellaneous Goods,No,No,NA ,01-Aug-2023 02:00 PM,08-Aug-2023 12:00 PM ,365.0,No ,No,Online,24-Aug-2023 01:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD,"JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT-ASSAM",785001.0,2.0,,BORA & SONS COMPANY,0.0,Accepted-AOC,01-Dec-2023,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD,"The tender is for the supply of plumbing, sanitary, AC, and refrigerator items on a rate contract basis for the Jorhat Medical College and Hospital. It does not mention any flood-related works or infrastructure. The department involved is the Health and Family Welfare Department, which is not typically associated with flood management or disaster response. There are no keywords or context indicating that this tender is related to flood protection, prevention, or restoration. The tender appears to be for routine procurement of standard hospital equipment and supplies, rather than any flood-related project.",Non-Flood,success,
2023_NHM_31156_4,NHM-32023/11/2022-Cons-NHM/152,Construction of Buildingless Sub Health Centre at SAGUNBAHI SC in Morigaon District under PM ABHIM for the FY 2021 22 under NHM Assam on Turn Key Basis.,Construction of Buildingless Sub Health Centre at SAGUNBAHI SC in Morigaon District under PM ABHIM for the FY 2021 22 under NHM Assam on Turn Key Basis.,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,12-Jun-2023 11:00 AM,NA ,180.0,No ,No,Online,27-Jun-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Morigaon,782105.0,2.0,"52,03,000",SRI RAJU DAS,"4,812,775",Rejected-Finance,20-Nov-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Morigaon District under the National Health Mission (NHM) Assam. The project does not appear to be directly related to flood protection, prevention, or flood-related infrastructure. The tender does not mention any flood-specific keywords, emergency response, or seasonal timing. The project seems to be a regular construction work for a healthcare facility, which is not a primary indicator of a flood-related project. Therefore, based on the information provided, this tender is likely non-flood related.",Non-Flood,success,
2023_NHM_31156_9,NHM-32023/11/2022-Cons-NHM/152,Construction of Buildingless Sub Health Centre at PATAKATA SC in Dhubri District under PM ABHIM for the FY 2021 22 under NHM Assam on Turn Key Basis.,Construction of Buildingless Sub Health Centre at PATAKATA SC in Dhubri District under PM ABHIM for the FY 2021 22 under NHM Assam on Turn Key Basis.,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,12-Jun-2023 11:00 AM,NA ,180.0,No ,No,Online,05-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dhubri,783301.0,2.0,"52,03,000",ALTAB HOSSAON,"4,682,700",Accepted-AOC,19-Nov-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre at PATAKATA SC in Dhubri District under the National Health Mission (NHM) Assam. The project is on a turnkey basis for the financial year 2021-22. The tender does not mention any flood-related aspects, such as flood protection, prevention, or restoration works. It is a standard construction project for a healthcare facility, which is not directly related to flood management or mitigation. The department involved is the National Health Mission, which is not typically associated with flood-related infrastructure or emergency response. Therefore, based on the information provided, this tender is classified as non-flood-related.",Non-Flood,success,
2023_NHM_32006_10,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Karbi Anglong District, group.16 (3 nos. of scheme in Karbi Anglong District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Karbi Anglong District, group.16 (3 nos. of scheme in Karbi Anglong District) for FY 2022-23 under NAM, Assam.",Works,Open Tender,Turn-key,Construction Works,No,No,NA ,09-Aug-2023 05:55 PM,NA ,225.0,No ,No,Online,29-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karbi Anglong District,782462.0,2.0,"72,00,000",M/S Saturn Electricals,"7,020,000",Rejected-Finance,27-Nov-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of AYUSH Dispensary (Assam Type) in Karbi Anglong District, Assam, under the National Health Mission (NHM). The project does not appear to be directly related to flood protection, prevention, or mitigation. The description does not mention any flood-related keywords, infrastructure, or emergency response facilities. The project seems to be a regular construction work for a healthcare facility, without any specific focus on flood-related aspects. The department involved is the National Health Mission, which is not typically associated with flood management. Overall, the tender details do not indicate a clear flood-related purpose or context.",Non-Flood,success,
2023_PWBNH_29924_1,CE/ARC-I/04/2023/3Dated Guwahati 10th March 2023,"Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Mariani (Jorhat District)","Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Mariani (Jorhat District)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Mar-2023 09:00 AM,18-Mar-2023 10:00 AM ,180.0,No ,No,Online,23-Mar-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Jorhat,785001.0,2.0,"1,14,87,000",TOPUBRATTA DUTTA ARCHITECTS,"11,480,000",Rejected-AOC,13-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"The tender is for consultancy services to establish 10 government model degree colleges in Assam under the NESID (North East Special Infrastructure Development) scheme, specifically for the Govt. Model College in Mariani, Jorhat District. The tender does not mention any flood-related works, infrastructure, or emergency response facilities. The description and department involved (Public Works Building and NH Department) indicate this is a regular infrastructure development project, without any specific focus on flood protection, prevention, or mitigation. There are no flood-related keywords or temporal factors suggesting this is a pre- or post-flood related work. Overall, the tender appears to be for a general development project and not a flood-related one.",Non-Flood,success,
2023_PWBNH_29924_10,CE/ARC-I/04/2023/3Dated Guwahati 10th March 2023,"Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Merapani (Golaghat District)","Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Merapani (Golaghat District)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Mar-2023 09:00 AM,18-Mar-2023 10:00 AM ,180.0,No ,No,Online,23-Mar-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Golaghat,785621.0,2.0,"1,14,87,000",Kothari Associates Pvt. Ltd.,"11,250,000",Rejected-AOC,13-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"The tender is for consultancy services to establish 10 government model degree colleges in Assam under the NESID (North East Special Infrastructure Development) scheme. The project is focused on general infrastructure development and does not mention any flood-related components or considerations. The department involved is the Public Works Building and NH Department, which is not typically associated with flood management or disaster response. There are no keywords or context indicating this is a flood-related project. Based on the information provided, this tender is for a regular development work and not a flood-related infrastructure or restoration project.",Non-Flood,success,
2023_PWBNH_29924_2,CE/ARC-I/04/2023/3Dated Guwahati 10th March 2023,"Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Kaliabor (Nagaon District)","Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Kaliabor (Nagaon District)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Mar-2023 09:00 AM,18-Mar-2023 10:00 AM ,180.0,No ,No,Online,23-Mar-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Nagaon,782001.0,2.0,"1,14,87,000",ARCHITECTS COLLABORATIVE,"11,460,000",Accepted-AOC,18-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"The tender is for consultancy services to establish 10 government model degree colleges in Assam under the NESID (North East Special Infrastructure Development) scheme. The project is focused on general infrastructure development and does not mention any flood-related components or considerations. The department involved is the Public Works Building and NH Department, which is not typically associated with flood management or disaster response. There are no keywords or context indicating this is a flood-related project. Therefore, based on the information provided, this tender is classified as non-flood-related.",Non-Flood,success,
