Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,classification_reasoning,classification_intent,classification_status,classification_error
2023_DoWR_34900_1,FREMAA_CW5_CAR PARKING SHED,"Construction of Car Parking Shed at Assam Water Centre, Basistha, Guwahati-29","Construction of Car Parking Shed at Assam Water Centre, Basistha, Guwahati-29",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Dec-2023 03:00 PM,29-Dec-2023 01:00 PM ,45.0,No ,No,Not Applicable,22-Jan-2024 03:00 PM,Department of Water Resources||Flood and River Erosion Management Agency of Assam,Guwahati,781029.0,1.0,"13,59,000",Tikandrajit Moran,"1,358,585.1",Rejected-Technical,20-Aug-2024,Department of Water Resources||Flood and River Erosion Management Agency of Assam,"The tender is for the construction of a car parking shed at the Assam Water Centre in Guwahati. While the Department of Water Resources and the Flood and River Erosion Management Agency of Assam are involved, the primary purpose of the work appears to be the construction of a standard infrastructure facility rather than a flood-related project. The tender does not mention any specific flood protection, prevention, or mitigation measures. Additionally, there are no keywords or context indicating that the project is directly related to flood management or emergency response. Therefore, based on the information provided, this tender is more likely to be a non-flood-related infrastructure project.",Non-Flood,success,
2023_ED_34381_1,DXL-3/2023,"GRANT OF IMFL OFF SHOP LICENCE AT HALAKURA, DIST. DHUBRI (FOR THE SHOP NO. DHU 6)","GRANT OF IMFL OFF SHOP LICENCE AT HALAKURA, DIST. DHUBRI (FOR THE SHOP NO. DHU 6)",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,07-Dec-2023 09:30 AM,21-Dec-2023 02:00 PM ,180.0,No ,No,Online,10-Jan-2024 02:00 PM,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED,"HALAKURA, DIST. DHUBRI",783335.0,2.0,,Sri Bipul Chandra Ray,"6,155,000",Rejected-AOC,30-Nov-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED,"The tender is for the grant of an IMFL (Indian-Made Foreign Liquor) off-shop license at Halakura, Dist. Dhubri. This is a routine administrative process for the Excise Department and does not involve any flood-related infrastructure, restoration, or emergency response activities. The tender does not mention any keywords or context related to flood protection, prevention, or management. Additionally, the department involved (Excise Department) is not typically associated with flood-related projects. Based on the information provided, this tender is not related to flood-mitigation or flood-management activities.",Non-Flood,success,
2023_ED_34651_1,DEX.19/2023-2024,"Grant of IMFL OFF retail sale licence at Eco Camo, Dirpai, Kachutali G.P.","Grant of IMFL OFF retail sale licence at Eco Camp, Dirpai, Kachutali G.P.",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,12-Dec-2023 06:45 PM,29-Dec-2023 09:00 AM ,180.0,No ,No,Online,12-Jan-2024 10:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Dhemaji - ED,Dhemaji,787057.0,2.0,,MILTON PEGU,"310,000",Rejected-Technical,21-Sep-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Dhemaji - ED,"The tender is for the grant of an IMFL (Indian-Made Foreign Liquor) OFF retail sale license at Eco Camp, Dirpai, Kachutali G.P. This is a routine administrative process for the Excise Department and does not appear to be related to flood management or mitigation. There are no flood-related keywords or context mentioned in the tender details. The department involved is the Excise Department, which is not typically associated with flood-related infrastructure or projects. Overall, this tender does not seem to be flood-related.",Non-Flood,success,
2023_ED_34659_1,DEX.19/2023-2024,"Grant of IMFL OFF retail sale licence at Telijan urban area, Ward No.5, Dhemaji","Grant of IMFL OFF retail sale licence at Telijan urban area, Ward No.5, Dhemaj",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,13-Dec-2023 09:00 AM,29-Dec-2023 09:00 AM ,180.0,No ,No,Online,12-Jan-2024 10:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Dhemaji - ED,Dhemaji,787057.0,2.0,,NAYAN MUSHAHARY,"1,550,001",Rejected-Finance,29-Aug-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Dhemaji - ED,"The tender is for the grant of an IMFL (Indian-Made Foreign Liquor) OFF retail sale license at Telijan urban area, Ward No.5, Dhemaji. This is not a flood-related infrastructure or development project. The tender does not mention any flood protection, prevention, or mitigation works, nor does it involve flood-related infrastructure such as embankments, dykes, or drainage systems. The department involved is the Excise Department, which is not typically associated with flood management. There are no flood-related keywords or context present in the tender details. Therefore, this tender is classified as non-flood-related.",Non-Flood,success,
2023_NHM_29826_36,NHM-32031/4/2021-Const-NHM/Pt 34/69,Establishment of Proposed 6 bedded ward at various SHCs and PHCs of Assam under ECRP-II NHM Assam Group 65 5 nos schemes in Dhubri district,Establishment of Proposed 6 bedded ward at various SHCs and PHCs of Assam under ECRP-II NHM Assam Group 65 5 nos schemes in Dhubri district,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,13-Mar-2023 04:30 PM,NA ,180.0,No ,No,Online,10-Apr-2023 03:00 PM,National Health Mission||State Programme Management Unit - NHM,Dhubri,783301.0,2.0,"57,99,785",Santosh Kr. Harlalka,"5,799,000",Rejected-Finance,09-Dec-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the establishment of a proposed 6-bedded ward at various SHCs (Sub-Health Centers) and PHCs (Primary Health Centers) in Assam under the ECRP-II (Emergency COVID-19 Response and Preparedness) program of the National Health Mission (NHM). The project is focused on healthcare infrastructure development and does not appear to have any direct connection to flood-related works or flood management. The tender does not mention any flood protection, prevention, or mitigation measures, nor does it indicate any specific geographic relevance to flood-prone areas. The department involved is the National Health Mission, which is not typically associated with flood-related infrastructure projects. Therefore, based on the information provided, this tender is classified as Non-Flood.",Non-Flood,success,
2023_NHM_29826_37,NHM-32031/4/2021-Const-NHM/Pt 34/69,Establishment of Proposed 6 bedded ward at various SHCs and PHCs of Assam under ECRP-II NHM Assam Group 66 6 nos schemes in Dhubri district,Establishment of Proposed 6 bedded ward at various SHCs and PHCs of Assam under ECRP-II NHM Assam Group 66 6 nos schemes in Dhubri district,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,13-Mar-2023 04:30 PM,NA ,180.0,No ,No,Online,10-Apr-2023 03:00 PM,National Health Mission||State Programme Management Unit - NHM,Dhubri,783301.0,2.0,"69,59,742",Santosh Kr. Harlalka,"6,959,700",Accepted-AOC,09-Dec-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the establishment of a proposed 6-bedded ward at various SHCs (Sub-Health Centers) and PHCs (Primary Health Centers) in Assam under the ECRP-II (Emergency COVID-19 Response and Preparedness) program of the National Health Mission. While the tender mentions the Dhubri district, which is prone to floods, the primary purpose of the work is not directly related to flood protection or mitigation. The tender does not mention any flood-related keywords, infrastructure, or emergency response facilities. It appears to be a regular infrastructure development project for the healthcare system, rather than a specific flood-related intervention.",Non-Flood,success,
2023_NHM_31705_14,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 40 6 nos schemes in Goalpara district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 40 6 nos schemes in Goalpara district,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,18-Jul-2023 05:30 PM,NA ,180.0,No ,No,Online,01-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Goalpara District,783101.0,2.0,"41,85,118",Swaraj Infrastructure,"3,196,742.6",Rejected-Finance,09-Dec-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the repairing and renovation of 229 sub-centers to upgrade them as Health and Wellness Centers in Assam under the National Health Mission (NHM). While the tender mentions that the work is to be carried out at various places in Assam, it does not specifically mention any flood-related aspects or the need for flood protection/prevention measures. The tender also does not provide any information about the timing or urgency of the work, which could indicate a pre-monsoon or post-flood restoration effort. Additionally, the department involved is the National Health Mission, which is not typically associated with flood management or infrastructure projects. Therefore, based on the information provided, this tender appears to be for a general development and infrastructure upgrade project, rather than a flood-related one.",Non-Flood,success,
2023_NHM_31705_16,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 42 5 nos schemes in Goalpara district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 42 5 nos schemes in Goalpara district,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,18-Jul-2023 05:30 PM,NA ,180.0,No ,No,Online,01-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Goalpara District,783101.0,2.0,"34,89,401",PRIME CONTRACTS AND SUPPLIERS,"3,210,200",Not Admitted-Fee/PreQual/Technical,09-Dec-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the repairing and renovation of 229 sub-centers to upgrade them as Health and Wellness Centers in Assam under the National Health Mission (NHM). While the tender mentions works in Goalpara district, which is prone to floods, the primary purpose of the tender is not directly related to flood protection or mitigation. The tender does not mention any flood-related keywords, infrastructure, or emergency response facilities. The works appear to be regular infrastructure development and upgradation, rather than specific flood-related interventions. Therefore, based on the information provided, this tender is more likely to be classified as non-flood-related.",Non-Flood,success,
2023_NHM_31705_17,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 9 5 nos schemes in Lakhimpur district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 9 5 nos schemes in Lakhimpur district,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,19-Jul-2023 01:00 PM,NA ,180.0,No ,No,Online,01-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Lakhimpur District,787001.0,2.0,"34,94,448",Chakra Bharali,"2,830,575.39",Accepted-AOC,09-Dec-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the repairing and renovation of 229 sub-centers to upgrade them as Health and Wellness Centers in Assam under the National Health Mission (NHM). While the tender mentions works in flood-prone areas of Assam, the primary purpose is not related to flood protection or mitigation. The tender does not mention any flood-related keywords, infrastructure, or emergency response facilities. The works appear to be regular infrastructure development and upgradation, not specifically targeted at flood-related issues. Therefore, based on the information provided, this tender is classified as non-flood-related.",Non-Flood,success,
2023_NHM_31705_35,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 30 6 nos of schemes in Sivasagar district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 30 6 nos of schemes in Sivasagar district,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,21-Jul-2023 06:00 PM,NA ,180.0,No ,No,Online,01-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,SivasagarDistrict,785640.0,2.0,"41,97,620",SAFIKUL ISLAM,"4,173,620",Rejected-AOC,21-Dec-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the repairing and renovation of 229 sub-centers to upgrade them as Health and Wellness Centers in Assam under the National Health Mission (NHM). The project is focused on improving healthcare infrastructure and does not mention any flood-related aspects. There are no keywords or context indicating flood protection, prevention, or mitigation works. The tender also does not specify any temporal factors related to flood seasons or emergency response. Based on the information provided, this tender appears to be for general infrastructure development and not directly related to flood-related activities.",Non-Flood,success,
2023_NHM_31705_42,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health and Wellness Centres at various places of Assam under NHM Assam Group 29 2 nos of schemes in Sonitpur District,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health and Wellness Centres at various places of Assam under NHM Assam Group 29 2 nos of schemes in Sonitpur District,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,29-Jul-2023 09:00 AM,NA ,180.0,No ,No,Online,01-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Sonitpur District,782462.0,2.0,"14,69,650",Md. Azim Ali,"1,212,461.21",Rejected-Finance,09-Dec-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the repairing and renovation of 229 sub-centers to upgrade them as Health and Wellness Centers in Assam under the National Health Mission (NHM). The project is focused on improving healthcare infrastructure and does not mention any flood-related aspects. There are no keywords or context indicating flood protection, prevention, or mitigation works. The tender also does not specify any temporal factors related to flood seasons or emergency response. Based on the information provided, this appears to be a regular infrastructure development project unrelated to flood management.",Non-Flood,success,
2023_NHM_31705_5,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 21 6 nos schemes in Nagaon district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 21 6 nos schemes in Nagaon district,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,18-Jul-2023 04:00 PM,NA ,180.0,No ,No,Online,01-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Nagaon District,782001.0,2.0,"42,32,243",MUKUL SAIKIA,"3,047,215.13",Not Admitted-Fee/PreQual/Technical,09-Dec-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the repairing and renovation of 229 sub-centers to upgrade them as Health and Wellness Centers in Assam under the National Health Mission (NHM). While the tender mentions that the work is to be carried out at various places in Assam, it does not specifically mention any flood-related aspects or the need for flood protection/prevention measures. The tender also does not provide any information about the timing or urgency of the work, which could indicate a pre-monsoon or post-flood restoration effort. Additionally, the department involved is the National Health Mission, which is not typically associated with flood management or infrastructure projects. Therefore, based on the information provided, this tender appears to be for a general development and infrastructure upgrade project, rather than a flood-related one.",Non-Flood,success,
2023_NHM_32118_1,32023/336/2023-Cons-NHM/39,Construction of Buildingless Sub Health Centre in Ramnagar SC in Hojai District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Ramnagar SC in Hojai District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,18-Aug-2023 02:00 PM,NA ,180.0,No ,No,Online,09-Sep-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Hojai,782435.0,2.0,"52,03,000",M/S Infraspread Service,"5,036,504",Rejected-Finance,03-Dec-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Ramnagar SC in Hojai District under the National Health Mission (NHM). The project is part of the PM ABHIM (Ayushman Bharat Health Infrastructure Mission) and is on a turnkey basis. The tender does not mention any flood-related keywords or context, such as flood protection, embankment construction, drainage systems, or erosion control. The project appears to be a standard building construction for a health facility, without any specific focus on flood-related infrastructure or disaster management. The department involved is the State Programme Management Unit of the NHM, which is not typically associated with flood-related works. Overall, the tender does not seem to be directly related to flood-mitigation or flood-related infrastructure.",Non-Flood,success,
