Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,classification_reasoning,classification_intent,classification_status,classification_error
2023_BoTC_34224_1,DPRD/BTC/(15th FC)UT-134/2023/10,Const of road with EF and SG from Duramari to Hekaipara joining road under 15th ASFC for the year 2023-24,DPRD/BTC/(15th FC)UT-134/2023/10,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Nov-2023 10:30 AM,NA ,180.0,No ,No,Online,20-Dec-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Dotma,783347.0,2.0,"23,78,947",BISTI MUSHAHARY,"2,378,774.19",Accepted-AOC,24-Jan-2024,Bodoland Territorial Council||Panchayat and Rural Development-BTC,"The tender is for the construction of a road with embankment and storm water drainage from Duramari to Hekaipara, under the 15th Finance Commission for the Bodoland Territorial Council. While the tender mentions ""EF and SG"" (likely referring to embankment formation and storm water drainage), it does not explicitly state that the purpose is for flood protection or mitigation. The tender is also not specifically scheduled for the pre-monsoon season. Without clear flood-related keywords or context, the primary purpose appears to be general road infrastructure development rather than a dedicated flood-related project. However, the inclusion of drainage and embankment work suggests some consideration for flood-prone areas, though the extent is unclear.",Ambiguous,success,
2023_BoTC_35087_1,BTC/PS/01/2023 - 01,Printing of four colour 6(six) leaves both side 12 Pages with strong binding bar,"Printing of four colour 6(six) leaves both side 12 Pages with strong binding bar, spiral binding glossy art paper with 170 GSM latest photograph in ach pages provided by the department",Goods,Open Tender,Supply,Publishing/Printing,No,No,NA ,30-Dec-2023 03:00 PM,NA ,180.0,No ,No,Online,15-Jan-2024 03:30 PM,Bodoland Territorial Council||Printing and Stationary-BTC,Kokrajhar,783370.0,2.0,"22,00,029",Ms PM ENETRPRISE,"2,200,029",Rejected-Finance,12-Apr-2024,Bodoland Territorial Council||Printing and Stationary-BTC,"The tender is for the printing of 6-leaf, 12-page booklets with strong binding and glossy art paper. It does not mention any flood-related works, infrastructure, or emergency response. The department involved is Printing and Stationary, which is not typically associated with flood management or disaster response. There are no keywords or context indicating this is a flood-related project. Overall, this tender appears to be for a routine printing and stationery supply contract, without any clear flood-prevention or mitigation components.",Non-Flood,success,
2023_BoTC_35089_1,BTC/PS/01/2023 - 02,"Printing of 200 (two hundred) leaves General Diary, 2024","Printing of 200 (two hundred) leaves General Diary, 2024 (7.5 x 9 inch) with hard glossy cover binding and 70 GSM paper quality including transportation and labour cost",Goods,Open Tender,Supply,Publishing/Printing,No,No,NA ,30-Dec-2023 03:00 PM,NA ,180.0,No ,No,Online,15-Jan-2024 03:30 PM,Bodoland Territorial Council||Printing and Stationary-BTC,Kokrajhar,783370.0,2.0,"21,98,902",Ms PM ENETRPRISE,"2,198,902",Rejected-Finance,12-Apr-2024,Bodoland Territorial Council||Printing and Stationary-BTC,"The tender is for the printing of 200 leaves of a General Diary for the year 2024. This appears to be a routine administrative task and does not involve any flood-related infrastructure, emergency response, or disaster management. The tender does not mention any keywords related to flood protection, prevention, or mitigation. Additionally, the department involved is Printing and Stationary, which is not typically associated with flood-related projects. Based on the information provided, this tender is not related to flood-related activities.",Non-Flood,success,
2023_BoTC_35090_1,BTC/PS/01/2023 - 03,Procurement and installation of Offset Machine and Spiral Binding Machine,Procurement and installation of Offset Machine and Spiral Binding Machine,Goods,Open Tender,Supply,Machineries,No,No,NA ,30-Dec-2023 03:00 PM,NA ,180.0,No ,No,Online,15-Jan-2024 03:30 PM,Bodoland Territorial Council||Printing and Stationary-BTC,Kokrajhar,783370.0,2.0,"35,50,000",Computer Lab,"3,550,000",Accepted-AOC,12-Apr-2024,Bodoland Territorial Council||Printing and Stationary-BTC,"The tender is for the procurement and installation of an Offset Machine and Spiral Binding Machine, which are standard printing and stationery equipment. There are no flood-related keywords or context mentioned in the tender details. The department involved is the Printing and Stationery department of the Bodoland Territorial Council, which suggests this is a regular procurement and not a flood-related project. The tender does not mention any flood protection, prevention, or mitigation works, nor does it indicate any emergency or seasonal timing. Overall, this tender appears to be for routine office equipment procurement and not a flood-related infrastructure or development project.",Non-Flood,success,
2023_BTC_33659_1,150/PWD/NIT/Goodwill/23-24/5,Construction of CC Block from Fakribari Church to Kathpuri village Thelamara Bathou Mandir (From Ch. 0.00 Km to Ch. 3.80 Km) (Total Pavement Length 2.988 Km) under CMs Goodwill Mission Project for the financial year 2023-24. (TN_26_125),Construction of CC Block from Fakribari Church to Kathpuri village Thelamara Bathou Mandir (From Ch. 0.00 Km to Ch. 3.80 Km) (Total Pavement Length 2.988 Km) under CMs Goodwill Mission Project for the financial year 2023-24 of District Udalguri.,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2023 10:30 AM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"2,32,99,498",Suraj Kr. Basumatary,"23,295,395.44",Rejected-AOC,03-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"The tender is for the construction of a CC (Cement Concrete) block from Fakribari Church to Kathpuri village Thelamara Bathou Mandir, covering a total pavement length of 2.988 km. The project is under the CM's Goodwill Mission Project for the financial year 2023-24 in the Udalguri district. While the tender does not explicitly mention flood-related works, the construction of a CC block in a rural area could potentially be related to flood mitigation or infrastructure reinforcement in a flood-prone region. However, the tender does not provide enough context or specific details to determine if the primary purpose of the project is flood-related. The department involved is the Bodoland Territorial Council-PWD, which is a general infrastructure development agency and not specifically a flood management authority. Overall, the classification of this tender is ambiguous, as the flood-related aspects are not clearly stated.",Ambiguous,success,
2023_BTC_33691_1,150/PWD/NIT/Goodwill/23-24/5,Construction of CC Block Road from Sastrapara VCDC Office to Mahilamakha under CMs Goodwill Mission Project for the financial year 2023-24. (TN_26_136),Construction of CC Block Road from Sastrapara VCDC Office to Mahilamakha under CMs Goodwill Mission Project for the financial year 2023-24.,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2023 02:00 PM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"3,07,34,978",NELSON BASUMATARY,"30,734,978",Accepted-AOC,02-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"The tender is for the construction of a CC Block Road from Sastrapara VCDC Office to Mahilamakha under the CM's Goodwill Mission Project. While the tender does not explicitly mention flood-related works, the location and the project's purpose suggest that it may be in a flood-prone area. However, the tender does not provide any specific details about flood protection, prevention, or mitigation measures. The tender also does not mention any temporal factors like pre-monsoon preparation or post-flood restoration. Overall, the tender appears to be for a regular road construction project, and the flood-related context is not clearly established.",Non-Flood,success,
2023_BTC_33737_1,ACE-150/PWD/NIT/Goodwill/23-24,Construction of road from No 12 Christan Missionary School to Bohitpara Naramari Chowk under CMs Goodwill Mission for the year 2023-24. TN_26_74,Construction of road from No 12 Christan Missionary School to Bohitpara Naramari Chowk under CMs Goodwill Mission for the year 2023-24. TN_26_74,Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,09-Nov-2023 10:00 AM,30-Nov-2023 01:00 PM ,180.0,No ,No,Online,01-Dec-2023 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Baksa,781327.0,2.0,"4,65,64,889",Badrul Islam,,Accepted-AOC,,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"The tender is for the construction of a road from No 12 Christan Missionary School to Bohitpara Naramari Chowk under the CM's Goodwill Mission. While the tender mentions the construction of a road, it does not explicitly state any flood-related components or considerations. There are no keywords or context indicating that this is a flood-related infrastructure project. The tender also does not mention any temporal factors such as pre-monsoon preparation or post-flood restoration. The department involved is the Bodoland Territorial Council-PWD, which is a general public works department and not a specialized flood management agency. Overall, the tender appears to be for a regular road construction project rather than a flood-related infrastructure development.",Non-Flood,success,
2023_BTC_33769_1,150/PWD/NIT/Goodwill/23-24/5,Construction of road from Kajiamati PWD road to Hazirapara via K. Borigaon village under CMs Goodwill Mission Project for the financial year 2023-24. (TN_26_153),Construction of road from Kajiamati PWD road to Hazirapara via K. Borigaon village under CMs Goodwill Mission Project for the financial year 2023-24.,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Nov-2023 11:00 AM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"2,29,18,000",Suraj Kr. Basumatary,"22,913,670.05",Rejected-AOC,03-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"The tender is for the construction of a road from Kajiamati PWD road to Hazirapara via K. Borigaon village under the CM's Goodwill Mission Project. While the tender does not explicitly mention flood-related works, the location and context suggest that this could be a flood-prone area. The tender does not provide any specific details about flood protection, prevention, or mitigation measures. It appears to be a general road construction project, which could potentially have some flood-related considerations, but the primary purpose is not directly related to flood management. The department involved is the Bodoland Territorial Council-PWD, which is a general infrastructure development agency and not a specialized flood management authority.",Ambiguous,success,
2023_BTC_33770_1,150/PWD/NIT/Goodwill/23-24/5,Construction of road from No. 2 Goraibari village to Hatkata (No.2 Khomabari) via Goraibari chowk under CMs Goodwill Mission Project for the financial year 2023- 24. (TN_26_154),Construction of road from No. 2 Goraibari village to Hatkata (No.2 Khomabari) via Goraibari chowk under CMs Goodwill Mission Project for the financial year 2023- 24.,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Nov-2023 11:00 AM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"3,04,69,695",NELSON BASUMATARY,"30,469,695",Accepted-AOC,02-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"The tender is for the construction of a road from No. 2 Goraibari village to Hatkata (No.2 Khomabari) via Goraibari chowk under the CM's Goodwill Mission Project. While the tender does not explicitly mention flood-related works, the location and the project's context suggest that it may be in a flood-prone area. However, the tender does not provide any specific details about flood protection, prevention, or mitigation measures. The project appears to be a regular road construction work, and there are no clear flood-related keywords or indicators in the tender details.",Non-Flood,success,
2023_BTC_33775_1,150/PWD/NIT/Goodwill/23-24/5,Construction of road with CC Block from Dhopguri- Khoirabari PWD road to Uttar Hatibandha Bhuyakhat Waiving Centre under CMs Goodwill Mission Project for the financial year 2023-24 of District Udalguri (31 Khwirwbari (ST). (TN_26_158),Construction of road with CC Block from Dhopguri- Khoirabari PWD road to Uttar Hatibandha Bhuyakhat Waiving Centre under CMs Goodwill Mission Project for the financial year 2023-24 of District Udalguri (31 Khwirwbari (ST).,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Nov-2023 11:00 AM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"3,64,37,000",BICHITRA BASUMATARY,,Not Admitted-Fee/PreQual/Technical,,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"The tender is for the construction of a road with CC Block from Dhopguri-Khoirabari PWD road to Uttar Hatibandha Bhuyakhat Waiving Centre under the CM's Goodwill Mission Project. While the tender mentions the location being in a flood-prone district of Udalguri, there are no explicit references to flood protection, prevention, or mitigation works. The tender appears to be for a standard road construction project, which is a secondary indicator of potential flood-related work, but the primary purpose is not directly related to flood management. Additionally, the tender does not mention any temporal factors like pre-monsoon preparation or post-flood restoration, further suggesting this is a regular infrastructure development project rather than a flood-specific one.",Non-Flood,success,
2023_BTC_33780_1,150/PWD/NIT/Goodwill/23-24/5,Construction of RCC Bridge No. 2/1 on NH 15 to Benghanabari Jungle Road under CMs Goodwill Mission Project for the year 2023-24 of District Udalguri (40 Rowta (ST). (TN_26_162),Construction of RCC Bridge No. 2/1 on NH 15 to Benghanabari Jungle Road under CMs Goodwill Mission Project for the year 2023-24 of District Udalguri (40 Rowta (ST).,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Nov-2023 12:00 PM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"3,11,23,961",M/S ZENITH INFRA,"28,011,564.9",Accepted-AOC,05-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"The tender is for the construction of an RCC bridge on NH 15 to Benghanabari Jungle Road under the CM's Goodwill Mission Project in the Udalguri district. While the tender does not explicitly mention flood-related works, the location and the project's context suggest that it may be related to flood mitigation or management. The project is being undertaken by the Bodoland Territorial Council-PWD, which indicates a regional focus. However, the tender does not provide any specific details about the bridge's purpose or its role in flood protection/prevention. Therefore, the classification is ambiguous based on the information provided.",Ambiguous,success,
2023_BTC_33782_1,150/PWD/NIT/Goodwill/23-24/5,Construction of CC Block Roads (a) Part-A from No. 3 Bongurum to Botabari village (Length 1.79 Km) (b) Part B Barmukhuli New PHC to Saghalijhar PMGSY road (Length 1.30 Km) and (c) Part C Jorpukhuri ME School to Saghalijhar village road (TN_26_164),Construction of CC Block Roads (a) Part-A from No. 3 Bongurum to Botabari village (Length 1.79 Km) (b) Part B Barmukhuli New PHC to Saghalijhar PMGSY road (Length 1.30 Km) and (c) Part C Jorpukhuri ME School to Saghalijhar village road (0.62 Km),Works,Open Tender,Works,Civil Works,No,No,NA ,09-Nov-2023 12:00 PM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"3,13,97,000",NELSON BASUMATARY,"31,397,000",Accepted-AOC,02-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"The tender is for the construction of CC Block Roads in three different locations: (a) Part-A from No. 3 Bongurum to Botabari village (Length 1.79 Km), (b) Part B Barmukhuli New PHC to Saghalijhar PMGSY road (Length 1.30 Km), and (c) Part C Jorpukhuri ME School to Saghalijhar village road (0.62 Km). The tender does not mention any flood-related keywords or context, such as flood protection, embankment construction, or drainage systems. The project appears to be a regular road construction and maintenance work, rather than a specific flood-related infrastructure project. The department involved is the Bodoland Territorial Council-PWD, which is a general public works department and not a specialized flood management agency. Therefore, based on the information provided, this tender is likely for non-flood-related infrastructure development.",Non-Flood,success,
2023_BTC_33907_1,No. ACE-150/PWD/NIT/Goodwill,"Construction of widening and Strengthening of road from Kajalgaon Bengtol PWD road Kaotong Bazar to Chatipur Brahma Mandir and two link road in Silpota village (Length-3.39 Km) in Chirang District, BTC under CMs Goodwill Project in BTC area for the y","Construction of widening and Strengthening of road from Kajalgaon Bengtol PWD road Kaotong Bazar to Chatipur Brahma Mandir and two link road in Silpota village (Length-3.39 Km) in Chirang District, BTC under CMs Goodwill Project in BTC area for the y",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,13-Nov-2023 10:00 AM,NA ,180.0,No ,No,Online,08-Dec-2023 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,CHIRANG,783390.0,2.0,"3,32,99,118",ASTROPHER BORGOYARY,"29,969,206.2",Accepted-AOC,04-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"The tender is for the construction of widening and strengthening of a road from Kajalgaon Bengtol PWD road Kaotong Bazar to Chatipur Brahma Mandir and two link roads in Silpota village in Chirang District, Bodoland Territorial Council (BTC) area. The project is under the Chief Minister's Goodwill Project in the BTC area. While the tender does not explicitly mention flood-related works, the location in the BTC area, which is prone to flooding, and the need for road strengthening and widening, suggest that the project may have a flood mitigation or resilience component. However, the tender does not provide clear evidence of the primary purpose being flood-related infrastructure or flood damage restoration. The project appears to be a general road improvement initiative, with potential secondary benefits for flood management.",Ambiguous,success,
