Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,classification_reasoning,classification_intent,classification_status,classification_error
2022_WREAP_28132_1,FREMAA(P)PROJ/ADB/1/2022/3847,Data Collection for Assessment of Economic Benefits,Hiring of Service provider for Data Collection for Assessment of Economic Benefits,Services,Open Tender,Lump-sum,Miscellaneous Services,No,No,NA ,09-Dec-2022 09:00 AM,15-Dec-2022 01:00 PM ,30.0,No ,No,Not Applicable,02-Jan-2023 04:00 PM,Department of Water Resources-Externally Aided Project||Flood and River Erosion Management Agency of Assam||WRD- ADB Funded Tenders,Assam,781029.0,1.0,,Sutra Consulting Pvt. Ltd.,"1,663,800",Rejected-Technical,03-Feb-2024,Department of Water Resources-Externally Aided Project||Flood and River Erosion Management Agency of Assam||WRD- ADB Funded Tenders,"The tender is for data collection to assess the economic benefits, which is part of a larger project under the Department of Water Resources-Externally Aided Project, Flood and River Erosion Management Agency of Assam, and WRD- ADB Funded Tenders. This suggests that the project is related to flood and river erosion management, which are primary indicators of a flood-related infrastructure or development project. The tender does not mention any specific flood protection or prevention works, but the involvement of the water resources department and the focus on economic benefits assessment indicate that the project is likely aimed at understanding and mitigating the impacts of floods in the region.",Flood,success,
2023_AEGCL_35075_1,Tech-293/OnM(LAR)/2023/AIIMS GSS/PKG-C/Bid,Construction of Transformer Pad at 132kV AIIMS GSS under Deposit,Construction of Transformer Pad at 132kV AIIMS GSS under Deposit Scheme,Works,Open Tender,Works,Civil Works - Others,No,No,NA ,30-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,06-Feb-2024 04:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),AIIMS GSS,781101.0,2.0,"20,83,317",HABI INFRASTRUCTURE,"1,966,661",Accepted-AOC,22-Oct-2024,Assam Electricity Grid Corporation Ltd||CGM (T and T),"The tender is for the construction of a transformer pad at a 132kV AIIMS GSS (Grid Substation) under the Assam Electricity Grid Corporation Ltd. The description does not mention any flood-related aspects, and the department involved is the CGM (T and T) division, which suggests this is a regular infrastructure project rather than a flood-related one. There are no keywords or context indicating this is a flood protection, prevention, or restoration work. Additionally, the tender does not mention any temporal factors like pre-monsoon preparation or post-flood restoration. Overall, this appears to be a standard construction project and not a flood-related one.",Non-Flood,success,
2023_APDCL_29770_1,GM /DZ/22-23/Dbr_ED_Bldg/67,Civil Works,"Construction of O/o the Assistant General Manager, Dibrugarh Electrical Division, APDCL, UAR above O/o the Sub-Divisional Engineer, Dibrugarh Electrical Sub-Division-III on full turnkey mode.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Mar-2023 03:30 PM,13-Mar-2023 11:30 AM ,180.0,No ,No,Online,21-Mar-2023 11:00 AM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,Dibrugarh,786003.0,2.0,,CHAKRABORTY ENTERPRISE,"2,977,360",Accepted-AOC,18-Oct-2024,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,"The tender is for the construction of the office of the Assistant General Manager, Dibrugarh Electrical Division, APDCL, which does not appear to be directly related to flood protection or mitigation. The description mentions a ""full turnkey mode"" construction project, which suggests a standard building construction rather than a specialized flood-related infrastructure. There are no keywords or context indicating flood-related works, such as embankment construction, drainage systems, or erosion control measures. The tender also does not mention any temporal factors like pre-monsoon preparation or post-flood restoration. Overall, the tender appears to be for a regular construction project and lacks the primary or secondary indicators of a flood-related work.",Non-Flood,success,
2023_APDCL_33354_1,GM/DZ/APDCL/UAR/2023-24/M/S SRISTI INDUSTRIES/85,"CONSTRUCTION OF 11 KV LINE and INSTALLATION OF 11/0.433 KV, 500 KVA SUB-STATION IN RESPECT OF M/S SRISTI INDUSTRIES","CONSTRUCTION OF 11 KV LINE and INSTALLATION OF 11/0.433 KV, 500 KVA SUB-STATION IN RESPECT OF M/S SRISTI INDUSTRIES",Works,Open Tender,Turn-key,Electrical Works,No,Yes,NA ,31-Oct-2023 12:00 PM,,90.0,No ,No,Online,14-Nov-2023 02:00 PM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,"M/S SRISTI INDUSTRIES, C/O HRITIEK BORKAKOTI, MAKU",786125.0,2.0,,Dhiru Kamal Neog,"1,134,533.82",Accepted-AOC,24-Sep-2024,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,"The tender is for the construction of an 11 kV line and the installation of a 500 kVA substation for a private industrial facility, M/S Sristi Industries. The tender does not mention any flood-related aspects, such as flood protection, prevention, or restoration works. It also does not indicate that the project is located in a flood-prone area or is part of a larger flood management initiative. The tender appears to be for regular infrastructure development and does not meet the criteria for a flood-related project.",Non-Flood,success,
2023_APDCL_33356_1,GM/DZ/APDCL/UAR/2023-24/M/S JSB BOROOAH GREEN/86,"CONSTRUCTION OF 11 KV SPUR LINE AND INSTALLATION OF 11/0.433 KV, 630 KVA PAD MOUNTED S/S FOR POWER SUPPLY TO THE TUNE OF 478 KW IN RESPECT OF M/S JSB BOROOAH GREEN, C/O NIKUNJ HARLALKA, RANGAGORA ROAD, TINSUKIA, UNDER TINSUKIA ELECTRICAL CIRCLE","CONSTRUCTION OF 11 KV SPUR LINE AND INSTALLATION OF 11/0.433 KV, 630 KVA PAD MOUNTED S/S FOR POWER SUPPLY TO THE TUNE OF 478 KW IN RESPECT OF M/S JSB BOROOAH GREEN, C/O NIKUNJ HARLALKA, RANGAGORA ROAD, TINSUKIA, UNDER TINSUKIA ELECTRICAL CIRCLE",Works,Open Tender,Turn-key,Electrical Works,No,Yes,NA ,31-Oct-2023 12:00 PM,,90.0,No ,No,Online,14-Nov-2023 02:00 PM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,"M/S JSB BOROOAH GREEN, C/O NIKUNJ HARLALKA, RANGAG",786125.0,2.0,,Nishtha Enterprises,"1,051,096.8",Rejected-Technical,25-Jul-2024,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,"The tender is for the construction of an 11 kV spur line and installation of a 11/0.433 kV, 630 kVA pad-mounted substation to provide power supply to a commercial development. The tender does not mention any flood-related aspects, such as flood protection, prevention, or restoration works. The description and department involved (Assam Power Distribution Company Ltd) indicate this is a regular infrastructure development project, not specifically related to flood management. There are no flood-related keywords or temporal factors suggesting this is a pre-monsoon or post-flood activity. Overall, the tender appears to be for a standard power supply infrastructure project and does not have a clear flood-related purpose.",Non-Flood,success,
2023_APDCL_34891_1,GM /DZ/APDCL/UAR/2023-24/ABT METERING UNIT AT BANI,ABT METERING UNIT AT BANIPUR,INSTALLATION OF ABT METERING UNIT AT BANIPUR POWER HOUSE RAILWAY,Works,Open Tender,Turn-key,Electrical Works,No,Yes,NA ,22-Dec-2023 05:00 PM,,90.0,No ,No,Online,16-Jan-2024 09:00 AM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,Banipur Dibrugarh,786003.0,2.0,,Pranjal Dutta,"1,704,285.8",Not Admitted-Fee/PreQual/Technical,22-Apr-2024,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,"The tender is for the installation of an ABT (Availability Based Tariff) metering unit at the Banipur Power House Railway. This appears to be a regular infrastructure project for the power distribution company and does not have any direct connection to flood-related works. The tender does not mention any flood protection, prevention, or mitigation measures, nor does it indicate that the project is located in a flood-prone area. The department involved is the Assam Power Distribution Company Ltd, which is a general utility provider and not a specialized flood management agency. Overall, there are no primary or secondary indicators that suggest this is a flood-related project.",Non-Flood,success,
2023_APDCL_34896_1,/DZ/APDCL/UAR/2023-24/ABT METERING UNIT AT NAHARKA,INSTALLATION OF ABT METERING UNIT AT NAHARKATIA POWER HOUSE RAILWAY,INSTALLATION OF ABT METERING UNIT AT NAHARKATIA POWER HOUSE RAILWAY,Works,Open Tender,Turn-key,Electrical Works,No,Yes,NA ,22-Dec-2023 05:00 PM,,90.0,No ,No,Online,16-Jan-2024 09:00 AM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,Naharkatia,786610.0,2.0,,Pranjal Dutta,"1,704,285.8",Not Admitted-Fee/PreQual/Technical,22-Apr-2024,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,"The tender is for the installation of an ABT (Availability Based Tariff) metering unit at the Naharkatia Power House Railway. This project does not appear to be directly related to flood protection, prevention, or management. The description and department information indicate that this is a regular infrastructure project for the power distribution company, without any specific flood-related components or context. There are no keywords or indications that this tender is for flood-related works.",Non-Flood,success,
2023_BoTC_32453_1,DA/BTC/K/e-Tender/2023-24/29,"Supply of Strawberry (Tissue Culture) Sapling under Horticulture and Vegetable crops, SOPD for the year 2023-24.","Supply of Strawberry (Tissue Culture) Sapling under Horticulture and Vegetable crops, SOPD for the year 2023-24.",Goods,Open Tender,Supply,Crop Products,No,No,NA ,13-Sep-2023 10:00 AM,NA ,90.0,No ,No,Online,27-Sep-2023 03:00 PM,Bodoland Territorial Council||Agriculture-BTC,"O/o the Director of Agriculture, BTC, Kokrajhar",783370.0,2.0,"49,20,480",Anil Hardware and Nursery Enterprise,"4,920,480",Accepted-AOC,26-Oct-2023,Bodoland Territorial Council||Agriculture-BTC,"The tender is for the supply of strawberry (tissue culture) saplings under horticulture and vegetable crops. It does not mention any flood-related works, infrastructure, or emergency response. The department involved is agriculture, which is not typically associated with flood management. There are no keywords or context indicating flood protection, prevention, or mitigation. This tender appears to be for regular agricultural development and does not have any clear connection to flood-related activities.",Non-Flood,success,
2023_BoTC_33089_1,DA/BTC/K/e-Tender/2023-24/32,Supply of Battery Operated Hand Sprayers under RKVY-RAFTAAR for the year 2023-24.,Supply of Battery Operated Hand Sprayers under RKVY-RAFTAAR for the year 2023-24.,Goods,Open Tender,Supply,Machineries,No,No,NA ,16-Oct-2023 01:00 PM,NA ,90.0,No ,No,Online,31-Oct-2023 03:00 PM,Bodoland Territorial Council||Agriculture-BTC,"O/o the Director of Agriculture, BTC, Kokrajhar",783370.0,2.0,"60,00,000",M/S. J.S.N. ENTERPRISE,"6,000,000",Accepted-AOC,21-Dec-2023,Bodoland Territorial Council||Agriculture-BTC,"The tender is for the supply of Battery Operated Hand Sprayers under the RKVY-RAFTAAR scheme for the year 2023-24. This appears to be a general agricultural development project and does not have any direct connection to flood-related infrastructure or flood management. The tender does not mention any flood protection, prevention, or restoration works, nor does it involve flood-related infrastructure like embankments, dykes, or drainage systems. The department involved is Agriculture, which is not typically associated with flood management. Overall, there are no primary or secondary indicators that suggest this tender is flood-related.",Non-Flood,success,
2023_DOT_33171_1,ATDC/CS/627/2023/3258 dtd. 13.10.2023,"Destination Development and Beautification of Historical Place at Habung (Construction of Internal Pathways, Land Development, Landscaping and Gardening, Parking, Gardens sitting bench and External Area Lighting)","Destination Development and Beautification of Historical Place at Habung (Construction of Internal Pathways, Land Development, Landscaping and Gardening, Parking, Gardens sitting bench and External Area Lighting)",Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,19-Oct-2023 02:15 PM,25-Oct-2023 12:00 PM ,180.0,No ,No,Online,03-Nov-2023 01:00 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,Habung,787057.0,2.0,"1,33,66,780",M/S S.J.ASSOCIATES,"12,030,102",Not Admitted-Fee/PreQual/Technical,19-Oct-2024,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,"The tender is for the ""Destination Development and Beautification of Historical Place at Habung"", which includes the construction of internal pathways, land development, landscaping and gardening, parking, gardens sitting bench, and external area lighting. The tender is issued by the Department of Tourism and Assam Tourism Development Corporation Ltd., which suggests that the primary purpose is for tourism development and infrastructure rather than flood-related works. The tender does not mention any flood protection, prevention, or mitigation measures, nor does it include keywords related to flood management. Additionally, there is no information provided about the tender's timing or the geographic location's flood-prone nature. Based on the available details, this tender appears to be for general development and beautification works, and not specifically for flood-related infrastructure or projects.",Non-Flood,success,
2023_DoWR_33549_1,HAFLONG/2023-24/RIDF/III,Anti-erosion measures to protect Gulapbari village and surrounding areas from Jatinga river (L/B),Anti-erosion measures to protect Gulapbari village and surrounding areas from Jatinga river (L/B),Works,Open Tender,Works,Civil Works,No,No,NA ,04-Nov-2023 06:30 PM,NA ,180.0,No ,No,Online,28-Nov-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Haflong,788819.0,2.0,"1,98,01,766",PULIN BORGOHAIN,"17,821,590",Rejected-AOC,09-Oct-2024,Department of Water Resources||Chief Engineer - DoWR,"The tender details indicate that this is a flood-related project. The primary purpose is to implement anti-erosion measures to protect Gulapbari village and surrounding areas from the Jatinga river. This is a direct flood prevention and protection work, which is a key indicator of a flood-related project. The tender description also mentions the specific location being a flood-prone area along the river bank. The Department of Water Resources, which is responsible for flood management, is the issuing authority for this tender. Overall, the tender details clearly suggest that this is a flood-related infrastructure project.",Flood,success,
2023_DU_30439_1,DU/NIT-2023/Digital Classroom/174,"Suipply, Installation and Commissioning of Digital Classroom","Suipply, Installation and Commissioning of Digital Classroom",Goods,Open Tender,Item Rate,Electronics Equipment,No,No,NA ,11-Apr-2023 12:00 PM,NA ,180.0,No ,No,Online,03-May-2023 02:30 PM,Dibrugarh University,Dibrugarh University,786004.0,2.0,,IBERRY SOLUTIONS PRIVATE LIMITED,"8,682,600",Not Admitted-Fee/PreQual/Technical,28-Oct-2024,Dibrugarh University,"The tender is for the supply, installation, and commissioning of a digital classroom at Dibrugarh University. It does not mention any flood-related works, infrastructure, or emergency response. The tender description and department involved (Dibrugarh University) suggest this is a regular development project unrelated to flood management or mitigation. There are no primary or secondary indicators of flood-related activities in the provided information.",Non-Flood,success,
2023_ED_33346_3,KXA-17/2023-24,Grant of IMFL Retail OFF shop No. KJR3 at Kachugaon Bazar at District KOKRAJHAR,Grant of IMFL Retail OFF shop No. KJR3 at Kachugaon Bazar at District KOKRAJHAR,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,03-Nov-2023 03:00 PM,18-Nov-2023 11:00 AM ,180.0,No ,No,Online,22-Dec-2023 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Kokrajhar - ED,KOKRAJHAR,783370.0,2.0,,Aruna Brahma,"521,300",Accepted-AOC,08-Jul-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Kokrajhar - ED,"The tender is for the grant of an IMFL (Indian-Made Foreign Liquor) retail off-shop at Kachugaon Bazar in the Kokrajhar district. This is a regular commercial activity and does not appear to be related to flood protection, prevention, or management in any way. The tender does not mention any flood-related keywords, infrastructure, or emergency response. The department involved is the Excise Department, which is not typically associated with flood-related projects. Overall, this tender is for a standard commercial activity and does not have any flood-related components.",Non-Flood,success,
