Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,classification_reasoning,classification_intent,classification_status,classification_error
2023_AAU_34147_1,AAU/DPJ/102/2023-24,"Construction of G plus 2 staff quarters at ZRS, NLP under AAU, Jorhat","Construction of G plus 2 RCC structure including civil, plumbing and electrical works",Works,Open Tender,Percentage,Civil Works - Building,No,No,NA ,23-Nov-2023 10:00 AM,02-Dec-2023 11:30 AM ,180.0,No ,No,Online,13-Dec-2023 03:00 PM,Assam Agricultural University||Directorate of Physical Plants,"At ZRS, North Lakhimpur",787001.0,2.0,"1,97,03,049",Kaustav Saikia,"17,143,623",Accepted-AOC,06-May-2024,Assam Agricultural University||Directorate of Physical Plants,"The tender is for the construction of a G+2 staff quarters at the Assam Agricultural University (AAU) in Jorhat. The description mentions civil, plumbing, and electrical works, but does not indicate any flood-related components or considerations. The department involved is the Directorate of Physical Plants, which suggests this is a regular construction project rather than a flood-related infrastructure work. There are no keywords or context related to flood protection, prevention, or management. Overall, this tender appears to be for a standard building construction project and not a flood-related initiative.",Non-Flood,success,
2023_AEGCL_34354_1,AEGCL/DGM/UATTC/OM/2022/1744,Construction/ renovation of Civil works under Nazira Division,"1.Renovation of Type 3 residential qtr, Nazira, 2.Const. of RCC slow sand filter,LTPS,3.Instal of Deep Tube Well for CRB ,LTPS,4.Repairing of the Officer Hostel,Betbari,5.Repairing painting of the Officer Hostel, 6.Repairing of Type V qtr,Nazira",Works,Open Tender,Works,Civil Works,No,No,NA ,04-Dec-2023 12:00 PM,NA ,180.0,No ,No,Online,26-Dec-2023 02:30 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),"Nazira GSS, LTPS GSS, Betbari GSS (AEGCL)",785685.0,2.0,"26,76,877",PARASH DEVELOPERS,"2,141,758",Rejected-Technical,04-May-2024,Assam Electricity Grid Corporation Ltd||CGM (T and T),"The tender details mention various civil works such as renovation of residential quarters, construction of a slow sand filter, installation of a deep tube well, and repairing of officer hostels. While some of these works may have indirect benefits in terms of flood management, such as improved drainage or water infrastructure, the primary purpose of the tender does not appear to be flood-related. There are no explicit mentions of flood protection, prevention, or mitigation measures. The tender also does not specify any seasonal or temporal factors that would indicate it is related to pre-monsoon or post-flood activities. The department involved, Assam Electricity Grid Corporation Ltd, is not typically associated with flood management projects. Overall, the tender details suggest these are routine civil works and infrastructure maintenance activities, rather than specialized flood-related projects.",Non-Flood,success,
2023_AEGCL_35105_1,AEGCL/MD/IT/SDWAN,"Development, Installation, Customization and Deployment of advance firewalls having next generation features in all offices and GSS with modernization of WAN interconnectivity of AEGCL","Development, Installation, Customization and Deployment of advance firewalls having next generation features in all offices and GSS with modernization of WAN interconnectivity of AEGCL",Services,Open Tender,Works,Information Technology,No,No,NA ,30-Dec-2023 06:00 PM,NA ,180.0,No ,No,Online,09-Jan-2024 02:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),VARIOUS LOCATIONS OF ASSAM,781001.0,2.0,,Trans Virtual Pvt Ltd,"42,900,000",Rejected-Technical,13-May-2024,Assam Electricity Grid Corporation Ltd||CGM (T and T),"The tender is for the development, installation, customization, and deployment of advanced firewalls with next-generation features in all offices and grid substations (GSS) of the Assam Electricity Grid Corporation Ltd (AEGCL), along with the modernization of the wide-area network (WAN) interconnectivity. This tender does not appear to be related to flood-related infrastructure or development projects. The description and keywords do not mention any flood-related terms or context. The project is focused on improving the cybersecurity and network infrastructure of the organization, which is a standard IT/technology-related initiative and not specifically aimed at flood protection, prevention, or mitigation. Therefore, this tender can be classified as non-flood-related.",Non-Flood,success,
2023_AEGEF_34617_1,AEGCL/MD/AIIB/PACKAGE-G(R),Construction of 400kV GIS at Rangia (Kumarikata) along with the associated Transmission Lines with bay extension,AEGCL/MD/AIIB/PACKAGE-G(R)/2023,Works,Open Tender,Turn-key,Power/Energy Projects/Products,Yes,No,NA ,12-Dec-2023 09:00 AM,NA ,180.0,No ,No,Online,17-Jan-2024 03:00 PM,Assam Electricity Grid Corporation Ltd. - Externally Funded Projects||Project Planning and Development- PPnD,TAMULPUR,781367.0,2.0,,Shyama Power India Limited,"8,456,537,533",Rejected-Technical,13-May-2024,Assam Electricity Grid Corporation Ltd. - Externally Funded Projects||Project Planning and Development- PPnD,"The tender is for the construction of a 400kV GIS (Gas Insulated Substation) at Rangia (Kumarikata) along with associated transmission lines and bay extension. While the tender does not explicitly mention flood-related works, the location of Rangia in the state of Assam suggests that the project may be situated in a flood-prone area. However, the primary purpose of the tender appears to be the construction and reinforcement of electrical infrastructure, which is not a direct flood protection or mitigation measure. There are no clear flood-related keywords or context provided in the tender details. Therefore, based on the information available, this tender is more likely to be classified as non-flood-related.",Non-Flood,success,
2023_APGCL_34761_1,APGCL CGM NRE 2023 24 KLM II HPP 26 03,Geo Technical Investigation of 24 MW Karbi Langpi Middle II,Geo Technical Investigation through exploratory drilling and Geophysical Survey ERT SRT at various project locations of 24 MW Karbi Langpi Middle II Hydro Power Project West Karbi Anglong Assam,Works,Open Tender,Tender cum Auction,Civil Works,No,No,NA ,16-Dec-2023 06:00 PM,NA ,180.0,No ,No,Online,05-Jan-2024 02:00 PM,Assam Power Generation Company Limited,Morianto Village West Karbi Anglong,782450.0,2.0,,ARK GEO DRILL ENTERPRISE,"6,883,530",Accepted-AOC,21-Mar-2024,Assam Power Generation Company Limited,"The tender is for a Geo Technical Investigation of a 24 MW Karbi Langpi Middle II Hydro Power Project in West Karbi Anglong, Assam. The description mentions exploratory drilling and geophysical surveys at various project locations, which are typical activities for hydropower project development. There are no explicit mentions of flood protection, prevention, or flood-related infrastructure. The tender does not seem to be directly related to flood management or mitigation. The department involved is the Assam Power Generation Company Limited, which is a power generation utility and not a water resources or disaster management agency. Overall, the tender appears to be for regular hydropower project development activities and not a flood-related project.",Non-Flood,success,
2023_BoTC_33862_1,BTC/TRN/03/2023-24 - 01,Construction of AC Luxury Bus on the New TATA 12 M Chaises Diesel Chaises for Bodoland Transport Services for the year 2023-24,Construction of AC Luxury Bus on the New TATA 12 M Chaises Diesel Chaises for Bodoland Transport Services for the year 2023-24,Goods,Open Tender,Supply,Vehicles/Vehicle Spares,No,No,NA ,10-Nov-2023 05:00 PM,NA ,180.0,No ,No,Online,30-Nov-2023 03:30 PM,Bodoland Territorial Council||Transport-BTC,Kokrajhar,783370.0,2.0,"45,98,000",prakash body construction company,"4,596,000",Rejected-Finance,29-May-2024,Bodoland Territorial Council||Transport-BTC,"The tender is for the construction of AC Luxury Buses on TATA 12M Diesel Chassis for the Bodoland Transport Services. This appears to be a regular transportation infrastructure project and does not have any direct connection to flood-related works. The tender does not mention any flood protection, prevention, or mitigation measures, nor does it involve flood-related infrastructure like embankments, dykes, or drainage systems. The department involved is the Bodoland Territorial Council's Transport department, which suggests this is a standard transportation development project rather than a flood-specific initiative. There are no flood-related keywords or temporal factors (such as pre-monsoon preparation) mentioned in the tender details.",Non-Flood,success,
2023_BoTC_33865_1,BTC/TRN/03/2023-24 - 02,Procurement of Accessories for new AC Luxury Bus Chaises for Bodoland Transport Services for the year 2023-24,Procurement of Accessories for new AC Luxury Bus Chaises for Bodoland Transport Services for the year 2023-24,Goods,Open Tender,Supply,Vehicles/Vehicle Spares,No,No,NA ,10-Nov-2023 05:00 PM,NA ,180.0,No ,No,Online,30-Nov-2023 03:30 PM,Bodoland Territorial Council||Transport-BTC,Kokrajhar,783370.0,2.0,"36,68,000",Yash global reach,"3,666,000",Rejected-Finance,29-May-2024,Bodoland Territorial Council||Transport-BTC,"The tender is for the procurement of accessories for new AC luxury bus chaises for the Bodoland Transport Services. It does not mention any flood-related works, infrastructure, or emergency response. The department involved is the Bodoland Territorial Council's Transport department, which suggests this is a regular transportation-related procurement rather than a flood-specific project. There are no keywords or context indicating this is a flood-related tender.",Non-Flood,success,
2023_BoTC_34017_1,BTC/TRN/04/2023-24 - 01,Construction of Non AC Luxury Bus on the New TATA LPO 8.6/44 Chaises Diesel Chaises for Bodoland Transport Services for the year 2023-24,Construction of Non AC Luxury Bus on the New TATA LPO 8.6/44 Chaises Diesel Chaises for Bodoland Transport Services for the year 2023-24,Works,Open Tender,Works,Miscellaneous Works,No,No,NA ,17-Nov-2023 05:00 PM,NA ,180.0,No ,No,Online,07-Dec-2023 03:30 PM,Bodoland Territorial Council||Transport-BTC,KOKRAJHAR,783370.0,2.0,"12,00,000",prakash body construction company,"1,199,000",Rejected-Technical,29-May-2024,Bodoland Territorial Council||Transport-BTC,"The tender is for the construction of a non-AC luxury bus on the new TATA LPO 8.6/44 chassis diesel chassis for the Bodoland Transport Services. The tender does not mention any flood-related works, infrastructure, or emergency response facilities. The description and department indicate this is a regular transportation infrastructure project, without any specific flood mitigation or prevention components. There are no flood-related keywords or temporal factors suggesting this is a pre- or post-flood related work. Overall, this tender appears to be for a standard transportation development project and not a flood-related one.",Non-Flood,success,
2023_BoTC_34018_1,BTC/TRN/04/2023-24 - 02,Procurement of Accessories for new Non AC Luxury Bus Chaises for Bodoland Transport Services for the year 2023-24,Procurement of Accessories for new Non AC Luxury Bus Chaises for Bodoland Transport Services for the year 2023-24,Goods,Open Tender,Supply,Vehicles/Vehicle Spares,No,No,NA ,17-Nov-2023 05:00 PM,NA ,195.0,No ,No,Online,07-Dec-2023 03:30 PM,Bodoland Territorial Council||Transport-BTC,KOKRAJHAR,783370.0,2.0,"3,49,631",Yash global reach,"348,000",Rejected-Technical,29-May-2024,Bodoland Territorial Council||Transport-BTC,"The tender is for the procurement of accessories for new non-AC luxury bus chaises for the Bodoland Transport Services. It does not mention any flood-related works, infrastructure, or emergency response. The tender is for regular transportation services and does not appear to be related to flood protection, prevention, or mitigation. There are no keywords or context indicating any flood-related aspects.",Non-Flood,success,
2023_BoTC_34930_1,BTC/UMB/01/2023,Construction of Passage was with ICBP within the weekly market at Ward No 05 of Udalguri Municipal Board,Construction of Passage was with ICBP within the weekly market at Ward No 05 of Udalguri Municipal Board,Works,Open Tender,Works,Civil Works,No,No,NA ,22-Dec-2023 03:00 PM,NA ,180.0,No ,No,Online,08-Jan-2024 03:30 PM,Bodoland Territorial Council||Urban Development Town and Country Planning-BTC,Udalguri,784509.0,2.0,"25,35,600",BRAJEN DEKA,"2,515,593.4",Accepted-AOC,10-May-2024,Bodoland Territorial Council||Urban Development Town and Country Planning-BTC,"The tender is for the construction of a passage with ICBP (Interlocking Concrete Block Paving) within the weekly market at Ward No 05 of Udalguri Municipal Board. While the tender does not explicitly mention flood-related works, the location being a weekly market in a municipal area suggests that the passage construction may be aimed at improving drainage and accessibility during the monsoon season. However, there is no clear indication that this is a flood mitigation or prevention project. The tender also does not provide any information about the seasonal timing or urgency of the work. Overall, the flood-related context is not strong enough to classify this as a flood-related project.",Non-Flood,success,
2023_BoTC_34931_1,BTC/UMB/02/2023,"Construction of RCC covered drain at Majid Road, ward No - 04 under Udalguri Municipal Board","Construction of RCC covered drain at Majid Road, ward No - 04 under Udalguri Municipal Board",Works,Open Tender,Works,Civil Works,No,No,NA ,22-Dec-2023 03:00 PM,NA ,180.0,No ,No,Online,08-Jan-2024 03:30 PM,Bodoland Territorial Council||Urban Development Town and Country Planning-BTC,Udalguri,784509.0,2.0,"32,00,000",Sri Khanan Goyari,"3,170,344.05",Rejected-Finance,10-May-2024,Bodoland Territorial Council||Urban Development Town and Country Planning-BTC,"The tender is for the construction of an RCC covered drain at Majid Road, ward No - 04 under Udalguri Municipal Board. This indicates that the primary purpose of the work is to improve drainage infrastructure in the area. Drainage systems in flood-prone areas are considered a primary indicator of flood-related infrastructure projects. Additionally, the location being under the Udalguri Municipal Board suggests that this is a local-level flood mitigation effort. Therefore, based on the primary purpose and the geographic context, this tender can be classified as a flood-related project.",Flood,success,
2023_BTC_33698_1,150/PWD/NIT/Goodwill/23-24/5,Construction of R.C.C. Bridge No. 1/1 Kachubil PHE to Gaoburah Chowk via Kalajhar Natun Basti under CMs Goodwill Mission Project for the year 2023-24 of District Udalguri (38 Bhairabkunda (ST). (TN_26_140),Construction of R.C.C. Bridge No. 1/1 Kachubil PHE to Gaoburah Chowk via Kalajhar Natun Basti under CMs Goodwill Mission Project for the year 2023-24 of District Udalguri (38 Bhairabkunda (ST).,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2023 05:00 PM,NA ,180.0,No ,No,Online,04-Dec-2023 03:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"3,35,51,837",M. M. Associates,"33,264,592.85",Rejected-Technical,14-May-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"The tender is for the construction of an R.C.C. Bridge under the CM's Goodwill Mission Project in the Udalguri district. The bridge is being built to connect Kachubil PHE to Gaoburah Chowk via Kalajhar Natun Basti. While the tender does not explicitly mention flood-related works, the construction of a bridge in a flood-prone area suggests that it may have a flood mitigation or prevention component. The project is being undertaken by the Bodoland Territorial Council-PWD, which indicates that it may be addressing infrastructure needs in a region prone to flooding. However, the tender does not provide enough details to determine the primary purpose of the project or its specific flood-related aspects.",Ambiguous,success,
2023_BTC_33912_1,No. ACE-150/PWD/NIT/Goodwill,"Construction road from No.1 Bogidwara to Amlaiguri village via Dimajuli village in Chirang District, BTC, Assam for the year 2023-24 TN-26-115","Construction road from No.1 Bogidwara to Amlaiguri village via Dimajuli village in Chirang District, BTC, Assam for the year 2023-24 TN-26-115",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,13-Nov-2023 10:00 AM,NA ,180.0,No ,No,Online,04-Dec-2023 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Chirang,783390.0,2.0,"4,87,40,578",MINISWRANG BASUMATARY,"48,726,254",Rejected-AOC,21-May-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"The tender is for the construction of a road from No.1 Bogidwara to Amlaiguri village via Dimajuli village in Chirang District, Bodoland Territorial Council (BTC), Assam. The project is for the year 2023-24 and is under the jurisdiction of the BTC-PWD (Public Works Department). The tender does not explicitly mention any flood-related keywords or context, such as flood protection, embankment construction, or drainage systems. The project appears to be a regular road construction work, which is a common infrastructure development activity not specifically targeted at flood mitigation or management. There is no information provided about the project's temporal factors, such as the season or urgency, which could indicate a flood-related context. Overall, the tender details do not suggest a primary focus on flood-related infrastructure or emergency response.",Non-Flood,success,
2023_BTC_34460_1,125/ACE/NIT/Infra/BTC/22-23/16,Construction of Martyr Sujit Narzary Memorial Auditorium at Baganpara in Baksa District. (TN_42_25),Construction of Martyr Sujit Narzary Memorial Auditorium at Baganpara in Baksa District.,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,26-Dec-2023 03:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Baksa,781346.0,2.0,"89,30,177",DIDWM BORO,"8,929,781.15",Accepted-AOC,21-May-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"The tender is for the construction of a memorial auditorium, which does not appear to be directly related to flood protection, prevention, or mitigation. The description does not mention any flood-related keywords or context. The project also does not seem to be part of emergency response or post-flood restoration efforts. While the location is in a district that may be prone to floods, the primary purpose of the tender is for a general infrastructure development project rather than a flood-specific one.",Non-Flood,success,
