Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,classification_reasoning,classification_intent,classification_status,classification_error
2023_AEGCL_32388_1,AEGCL/MD/CGMUAR/TEqp/2022/BID,Supply of Current Transformers for Upper Assam Region of AEGCL,Supply of Current Transformers for Upper Assam Region of AEGCL,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,07-Sep-2023 12:00 PM,NA ,180.0,No ,No,Online,17-Oct-2023 02:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),Upper Assam Region of AEGCL,786001.0,2.0,"60,71,808",,,,16-Jul-2024,Assam Electricity Grid Corporation Ltd||CGM (T and T),"The tender is for the supply of current transformers for the upper Assam region of AEGCL (Assam Electricity Grid Corporation Ltd). It does not mention any flood-related works, infrastructure, or emergency response. The description and department involved suggest this is a regular procurement tender for electrical equipment, rather than a flood-specific project. There are no primary or secondary indicators of flood-related activities in the provided information.",Non-Flood,success,
2023_AEGCL_33598_1,AEGCL/MD/IT/ILL/2023/12,"Supply, Installation and Commissioning of 1 1 dedicated 300MBps lease line internet connectivity with SLA agreement at Corporate Office of Assam Electricity Grid Corporation Limited, 1st Floor, Bijulee Bhawan, Paltan Bazar, Guwahati 01","Supply, Installation and Commissioning of 1 1 dedicated 300MBps lease line internet connectivity with SLA agreement at Corporate Office of Assam Electricity Grid Corporation Limited, 1st Floor, Bijulee Bhawan, Paltan Bazar, Guwahati 01",Services,Open Tender,Works,Information Technology,No,No,NA ,08-Nov-2023 11:00 AM,NA ,180.0,No ,No,Online,29-Nov-2023 03:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),Guwahati,781001.0,2.0,,Sify Technologies Ltd,"595,900",Rejected-Finance,06-Jun-2024,Assam Electricity Grid Corporation Ltd||CGM (T and T),"The tender is for the supply, installation, and commissioning of a dedicated 300Mbps lease line internet connectivity with an SLA agreement at the corporate office of the Assam Electricity Grid Corporation Limited. This tender does not appear to be related to flood-related infrastructure or development projects. There are no mentions of flood protection, prevention, or mitigation works, nor any keywords or context indicating a flood-related purpose. The tender is for a standard IT infrastructure project, which is not a primary or secondary indicator of flood-related work. Additionally, the department involved, Assam Electricity Grid Corporation Ltd, is not typically associated with flood management activities. Therefore, based on the information provided, this tender can be classified as non-flood-related.",Non-Flood,success,
2023_AEGCL_35001_1,TECH-765/AIIMS/2018/Additional Works,"Procurement of spare equipment for 132/33kV AIIMS GSS, AEGCL at Changsari, Guwahati","Procurement of spare equipment for 132/33kV AIIMS GSS, AEGCL at Changsari, Guwahati",Works,Open Tender,Supply,Electrical Works,No,No,NA ,28-Dec-2023 12:00 PM,NA ,180.0,No ,No,Online,19-Jan-2024 03:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),"132/33kV AIIMS GSS, AEGCL at Changsari, Guwahati",781101.0,2.0,"99,13,055",M/S Assam Electric Store,"11,397,300",Accepted-AOC,15-Jul-2024,Assam Electricity Grid Corporation Ltd||CGM (T and T),"The tender is for the procurement of spare equipment for a 132/33kV AIIMS GSS (Grid Substation) operated by the Assam Electricity Grid Corporation Ltd. The description does not mention any flood-related work or infrastructure. The tender appears to be for routine maintenance and equipment replacement for an existing substation, which is not a flood-related activity. There are no keywords or context indicating flood protection, prevention, or mitigation. The department involved is the Assam Electricity Grid Corporation Ltd, which is not typically associated with flood management projects.",Non-Flood,success,
2023_APDCL_32467_1,APDCL/CGM_RE/SOPD/CharSurvey/1,"Survey, Drawing and Estimation of Construction of tower foundation PKG-1","Survey, Design, Drawing and Estimation of Construction of tower foundation, tower structure and distribution line covering the districts of Dhemaji, Dibrugarh, Majuli, LaKhimpur and Cachar (PKG-1)",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,14-Sep-2023 03:00 PM,19-Sep-2023 01:00 PM ,180.0,No ,No,Online,26-Oct-2023 11:00 AM,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL,"Dhemaji, Dibrugarh, Majuli, LaKhimpur and Cachar",787057.0,2.0,"42,51,933",AADS Enterprises,"3,826,757.7",Accepted-AOC,11-Jul-2024,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL,"The tender is for survey, design, drawing, and estimation of construction of tower foundation, tower structure, and distribution line covering several districts in Assam. While the tender does not explicitly mention flood-related works, the geographic coverage includes flood-prone areas like Dhemaji, Dibrugarh, Majuli, Lakhimpur, and Cachar. The project scope suggests infrastructure reinforcement and development in these regions, which could potentially have flood mitigation or management implications. However, the tender does not provide clear evidence of the primary purpose being flood-related, and the works appear to be more general in nature. Therefore, the classification is ambiguous based on the information provided.",Ambiguous,success,
2023_APDCL_32468_1,APDCL/CGM_RE/SOPD/CharSurvey/2,"Survey, Drawing and Estimation of Construction of tower foundation PKG-2","Survey, Design, Drawing and Estimation of Construction of tower foundation, tower structure and distribution line covering the districts of Biswanath, Sonitpur, Morigaon, Golaghat and Darrang (PKG-2)",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,14-Sep-2023 03:00 PM,19-Sep-2023 01:00 PM ,180.0,No ,No,Online,26-Oct-2023 11:00 AM,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL,"Biswanath, Sonitpur, Morigaon, Golaghat Darrang",784001.0,2.0,"44,84,000",AADS Enterprises,"4,035,601.18",Accepted-AOC,11-Jul-2024,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL,"The tender is for survey, design, drawing, and estimation of construction of tower foundation, tower structure, and distribution line covering several districts in Assam. While the tender does not explicitly mention flood-related works, the geographic coverage includes flood-prone areas like Biswanath, Sonitpur, Morigaon, Golaghat, and Darrang. The tender is likely related to power infrastructure reinforcement in these flood-prone regions, which could be considered a secondary indicator of flood-related work. However, the primary purpose appears to be general infrastructure development rather than direct flood protection or prevention. There are no clear flood-related keywords or a specific mention of flood mitigation in the tender details.",Ambiguous,success,
2023_APDCL_32470_1,APDCL/CGM_RE/SOPD/CharSurvey/4,"Survey, Drawing and Estimation of Construction of tower foundation PKG-4","Survey, Design, Drawing and Estimation of Construction of tower foundation, tower structure and distribution line covering the districts of Bongaingaon, Kokrajhar, Chirang, Nalbari and Barpeta (PKG-4)",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,14-Sep-2023 03:00 PM,19-Sep-2023 01:00 PM ,180.0,No ,No,Online,26-Oct-2023 03:00 PM,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL,"Bongaingaon, Kokrajhar, Chirang, Nalbari, Barpeta",783380.0,2.0,"59,11,800",AADS Enterprises,"5,320,621.18",Accepted-AOC,11-Jul-2024,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL,"The tender is for survey, design, drawing, and estimation of construction of tower foundation, tower structure, and distribution line covering several districts in Assam. While the tender mentions covering flood-prone areas like Bongaigaon, Kokrajhar, Chirang, Nalbari, and Barpeta, the primary purpose appears to be for rural electrification infrastructure development rather than direct flood protection or mitigation. There are no explicit mentions of flood-related keywords like embankments, dykes, drainage systems, or erosion control. The tender also does not indicate any temporal factors like pre-monsoon preparation or post-flood restoration. Overall, the tender seems to be for regular infrastructure development work, without a clear flood-related focus.",Non-Flood,success,
2023_APGCL_30152_1,MSHEP SOPD 29 44,Civil works of MSHEP,12 nos of various works at MSHEP,Works,Open Tender,Works,Civil Works,No,No,NA ,28-Mar-2023 09:00 AM,NA ,180.0,No ,No,Online,18-Apr-2023 03:00 PM,Assam Power Generation Company Limited,Myntriang West Karbi Anglong,782450.0,2.0,"47,95,785",M. K. ENTERPRISE,"4,318,671",Rejected-Technical,09-Jul-2024,Assam Power Generation Company Limited,"The tender details do not explicitly mention any flood-related works or infrastructure. The description indicates that the tender is for ""Civil works of MSHEP"", which suggests regular construction or maintenance activities rather than flood protection or mitigation. The department involved is the Assam Power Generation Company Limited, which is not typically associated with flood management. There are no keywords or context provided that would indicate this is a flood-related project.",Non-Flood,success,
2023_APGCL_31171_1,DAM GALLERY INSTRUMENTATION 11 20,Instrumentation of Dam Gallery,Instrumentation of Dam Gallery at Hatidubi Dam Karbi Langpi Hydro Electric Project Assam,Services,Open Tender,Tender cum Auction,Repair and Maintenance Services,No,No,NA ,13-Jun-2023 09:00 AM,NA ,180.0,No ,No,Online,12-Jul-2023 03:00 PM,Assam Power Generation Company Limited,Amtereng West Karbi Anglong,782450.0,2.0,"94,05,190",AIMIL LTD,"8,528,740",Accepted-AOC,09-Jul-2024,Assam Power Generation Company Limited,"The tender is for the instrumentation of a dam gallery at the Hatidubi Dam, which is part of the Karbi Langpi Hydro Electric Project in Assam. The project is being undertaken by the Assam Power Generation Company Limited, a state-owned power utility. The description indicates that the work is related to the instrumentation of the dam gallery, which suggests that it is a flood-related infrastructure project. Dams and their associated structures are critical for flood control and water management, and the instrumentation of the dam gallery is likely to be part of the overall flood management and prevention efforts in the region. Additionally, the project is located in Assam, which is prone to floods during the monsoon season. Therefore, the tender can be classified as a flood-related project.",Flood,success,
2023_APGCL_31921_1,KLHEP SOPD 17 35,Painting and water treatment plant KLHEP,"Painting on exterior surface of two nos of penstock steel liner, Painting at Power House and Repairing of water treatment plant at KLHEP",Works,Open Tender,Tender cum Auction,Civil Works,No,No,NA ,04-Aug-2023 09:00 AM,NA ,180.0,No ,No,Online,24-Aug-2023 03:00 PM,Assam Power Generation Company Limited,Amtereng West Karbi Anglong,782450.0,2.0,"57,65,272",KULDEEP BORA,"4,593,841",Rejected-Technical,09-Jul-2024,Assam Power Generation Company Limited,"The tender is for painting and water treatment plant work at the Kopili Hydro Electric Project (KLHEP). While the description mentions painting on penstock steel liner and power house, as well as repairing the water treatment plant, there are no clear indications that this work is specifically related to flood prevention or mitigation. The tender does not mention any flood-related keywords or context. Additionally, the department involved is the Assam Power Generation Company Limited, which is not typically associated with flood management projects. Therefore, based on the information provided, this tender appears to be for routine maintenance and repair work, rather than a flood-related infrastructure project.",Non-Flood,success,
2023_BoTC_30795_1,DPRD/BTC/Addl(SOPD)Udl-11/23/8,Const of CC Block road at Belachuburi village from District Library to Laxman Chouhan house under Addl SOPD for the year 2022-23.,DPRD/BTC/Addl(SOPD)Udl-11/2023/08,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-May-2023 10:30 AM,NA ,180.0,No ,No,Online,03-Jun-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Udalguri,784509.0,2.0,"39,60,784",AMIT BISWAS,,Rejected-Finance,,Bodoland Territorial Council||Panchayat and Rural Development-BTC,"The tender is for the construction of a concrete block road in Belachuburi village, which does not appear to be directly related to flood protection or mitigation. The description mentions the work is under the Additional Special One-Time Performance Development (Addl SOPD) program, which is a general rural development initiative. While the location is not specified, the tender does not indicate the work is in a flood-prone area or intended to address flood-related issues. The department involved is Panchayat and Rural Development, which suggests this is a standard infrastructure project rather than a specialized flood management effort. Overall, the tender details do not provide clear evidence of a flood-related purpose.",Non-Flood,success,
2023_BoTC_31008_1,DPRD/BTC/Addl(SOPD)Bak17/23/14,Construction of Concrete Paver Block from Hitesh Swargiary house to Matanga LP School approx 500 meter under Addl SOPD for the year 2022-23,DPRD/BTC/Addl(SOPD)Baksa-17/2023/14,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-May-2023 10:30 AM,06-Jun-2023 10:30 AM ,180.0,No ,No,Online,22-Jun-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Gobardhana,781315.0,2.0,"39,64,911",Sri Sanjay Machahary,"3,964,911",Rejected-Finance,29-Aug-2023,Bodoland Territorial Council||Panchayat and Rural Development-BTC,"The tender is for the construction of concrete paver blocks from Hitesh Swargiary house to Matanga LP School, which is approximately 500 meters in length. The project is under the Addl SOPD (Additional Special Opportunity Fund for Panchayats and Development) for the year 2022-23. While the tender does not explicitly mention flood-related works, the location and the timing of the project (pre-monsoon) suggest that it may be related to flood mitigation or preparedness. However, the primary purpose of the work appears to be general infrastructure development rather than direct flood protection or prevention. There are no specific flood-related keywords or indicators in the tender details.",Ambiguous,success,
2023_BoTC_31196_1,DPRD/BTC/Addl(SOPD)Udl10/23/44,Construction of Auditorium Hall with Sanitary System at Harisinga Senior Secondary School under Addl. SOPD fund for the year 2022-23,DPRD/BTC/Addl(SOPD)Udl-10/2023/44,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,14-Jun-2023 10:30 AM,NA ,180.0,No ,No,Online,06-Jul-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Harisinga Udalguri,784509.0,2.0,"74,28,579",galaxy enterprise,"7,428,579",Accepted-AOC,15-Jul-2023,Bodoland Territorial Council||Panchayat and Rural Development-BTC,"The tender is for the construction of an auditorium hall with a sanitary system at a senior secondary school. It does not mention any flood-related works, infrastructure, or emergency response facilities. The description and department involved (Panchayat and Rural Development) suggest this is a regular construction project rather than a flood-related one. There are no keywords or context indicating flood protection, prevention, or mitigation. The temporal factors, such as the season, are also not specified. Overall, this tender does not appear to be flood-related.",Non-Flood,success,
2023_BoTC_32735_1,DPRD/BTC/15FC/III/Bak/29/23/16,Const of Road with CC Block from Simlaguri Guagacha PWD road to S Saha house at village at Jakhlirpar Approx 320 mtrs. under 15th FC Fund for the financial year 2022-23.,DPRD/BTC/15FC/III/Baksa/29/2023/16,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Oct-2023 10:30 AM,NA ,180.0,No ,No,Online,26-Oct-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Baksa,781315.0,2.0,"24,78,112",NARUTTAM BISWAS,"2,478,112.08",Rejected-AOC,02-Jan-2024,Bodoland Territorial Council||Panchayat and Rural Development-BTC,"The tender is for the construction of a road with concrete blocks from Simlaguri Guagacha PWD road to S Saha house at the village of Jakhlirpar, covering approximately 320 meters. The project is funded under the 15th Finance Commission (FC) for the financial year 2022-23. While the tender does not explicitly mention flood-related works, the location and the timing of the project (pre-monsoon) suggest that it may be related to flood mitigation or preparedness. However, the primary purpose appears to be regular road construction rather than a dedicated flood protection or prevention measure. There are no clear flood-related keywords or a specific focus on flood infrastructure in the tender details.",Ambiguous,success,
2023_BoTC_32737_1,DPRD/BTC/15FC/III/Udl47/23/8,Const of Boundary wall at Sonai Pastorate Community Hall under 15th FC Fund for the financial year 2022-23.,DPRD/BTC/15FC/UT/III/Udl-47/2023/8,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Oct-2023 10:30 AM,NA ,180.0,No ,No,Online,27-Oct-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Udalguri,784509.0,2.0,"19,04,754",Sri Bhabesh Saharia,"1,904,754",Not Admitted-Fee/PreQual/Technical,09-Feb-2024,Bodoland Territorial Council||Panchayat and Rural Development-BTC,"The tender is for the construction of a boundary wall at the Sonai Pastorate Community Hall under the 15th Finance Commission (FC) Fund. While the tender mentions the department as Panchayat and Rural Development-BTC, it does not explicitly indicate any flood-related purpose or context. The description and keywords do not contain any flood-related terms or suggest that the project is intended for flood protection, prevention, or mitigation. This appears to be a standard construction project for a community facility, without any clear connection to flood-related infrastructure or emergency response.",Non-Flood,success,
2023_BoTC_33676_1,DPRD/BTC/(6th ASFC)DF/Udl-03/2023/08,Construction of road with CC Block at from Khusurabari Pitched road to Sonai Bathabari LP School via Mr. Emfou Mahajwn house under 6th ASFC for the year 2020-21 during 2023-24.,DPRD/BTC/(6th ASFC)DF/Udl-03/2023/08,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Nov-2023 10:30 AM,NA ,180.0,No ,No,Online,01-Dec-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Khusurabari Udalguri,784509.0,2.0,"79,21,568",Ansumon Narzari,"7,921,567.79",Accepted-AOC,18-Jan-2024,Bodoland Territorial Council||Panchayat and Rural Development-BTC,"The tender is for the construction of a road with CC Block from Khusurabari Pitched road to Sonai Bathabari LP School via Mr. Emfou Mahajwn house. While the tender mentions that the work is under the 6th ASFC (Assam State Finance Commission) for the year 2020-21 during 2023-24, it does not explicitly state that the work is related to flood protection or prevention. The tender does not include any keywords or context that would indicate it is a flood-related project. The department involved is Bodoland Territorial Council and Panchayat and Rural Development-BTC, which are not typically associated with flood management. Therefore, based on the information provided, this tender appears to be for a regular road construction project and not a flood-related infrastructure or development project.",Non-Flood,success,
