Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,classification_reasoning,classification_intent,classification_status,classification_error
2023_NHM_31594_6,NHM-32023/469/2023-CONS-NHM/94,Construction of Buildingless Sub Health Centre in Sutarkandi SC in Karimganj District for FY 2021 22 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Sutarkandi SC in Karimganj District for FY 2021 22 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,10-Jul-2023 03:00 PM,NA ,180.0,No ,No,Online,05-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karimganj,788710.0,2.0,"52,03,000",Barbhuiya Traders,"5,192,594",Accepted-AOC,09-Jan-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Sutarkandi SC in Karimganj District. The project is under the National Health Mission and the State Programme Management Unit - NHM. The tender does not mention any flood-related keywords or context, such as flood protection, embankment construction, drainage systems, or erosion control. The project appears to be a regular construction work for a healthcare facility, without any specific focus on flood-related infrastructure or disaster management. There are no temporal factors or geographic references indicating the project is related to flood preparation or response.",Non-Flood,success,
2023_NHM_31602_10,NHM-32023/469/2022-CONS-NHM/92,Construction of Buildingless Sub Health Centre in Baruala SC in Karimganj District for FY 2022 23 under PM AHBIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Baruala SC in Karimganj District for FY 2022 23 under PM AHBIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,10-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,29-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karimganj,788710.0,2.0,"52,03,000",BUDDHA DAS,"5,176,985",Rejected-Finance,09-Jan-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Baruala SC in Karimganj District under the National Health Mission. The project does not appear to be directly related to flood protection, prevention, or management. There are no mentions of flood-related infrastructure, emergency response facilities, or water management projects. The tender is also not specifically timed for pre-monsoon or post-flood restoration work. Overall, the primary purpose of the project seems to be regular infrastructure development rather than flood-related activities.",Non-Flood,success,
2023_NHM_31602_14,NHM-32023/469/2022-CONS-NHM/92,Construction of Buildingless Sub Health Centre in Patakata SC in South Salmara District for FY 2022 23 under PM AHBIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Patakata SC in South Salmara District for FY 2022 23 under PM AHBIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,10-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,29-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,South Salamara,783127.0,2.0,"52,03,000",SHAHI MD. KARIM,"5,193,000",Rejected-Finance,24-Jan-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Patakata SC in South Salmara District. The project is under the National Health Mission (NHM) and is part of the PM AHBIM (Ayushman Bharat Health Infrastructure Mission) program. The tender does not mention any flood-related keywords or context, and the project scope is for a standard building construction rather than any flood protection or mitigation works. The department involved is the State Programme Management Unit of the NHM, which is not typically associated with flood management. Based on the information provided, this tender appears to be for a regular development project and not specifically related to flood infrastructure or response.",Non-Flood,success,
2023_NHM_31602_5,NHM-32023/469/2022-CONS-NHM/92,Construction of Buildingless Sub Health Centre in Bormula SC in Kamrup District for FY 2022 23 under PM AHBIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Bormula SC in Kamrup District for FY 2022 23 under PM AHBIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,10-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,29-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Kamrup,781128.0,2.0,"52,03,000",M/S Saturn Electricals,"5,191,000",Not Admitted-Fee/PreQual/Technical,24-Jan-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Bormula SC in Kamrup District under the National Health Mission. The project is for the financial year 2022-23 and is part of the PM AHBIM (Ayushman Bharat Health and Wellness Centre) program, which is a nationwide initiative to strengthen primary healthcare infrastructure. The tender does not mention any flood-related aspects, such as flood protection, prevention, or restoration works. It is a standard construction project for a healthcare facility, which is not directly related to flood management or mitigation. The department involved is the National Health Mission, which is not typically associated with flood-related infrastructure projects.",Non-Flood,success,
2023_NHM_31622_4,NHM-32023/426/2023-CONST,Construction of Buildingless Sub Health Centre in Sonapur SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Sonapur SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,11-Jul-2023 06:30 PM,NA ,180.0,No ,No,Online,05-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,BARPETA,781301.0,2.0,"52,03,000",RAJUL ALI,"5,197,000",Rejected-Finance,25-Jan-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Sonapur SC in Barpeta District under the National Health Mission (NHM). The project is not directly related to flood protection, prevention, or flood-related infrastructure. There are no keywords or context indicating that the project is specifically designed to address flood-related issues. The tender is for a regular construction project and does not mention any flood-related aspects. Therefore, this tender is classified as non-flood-related.",Non-Flood,success,
2023_NHM_31622_6,NHM-32023/426/2023-CONST,Construction of Buildingless Sub Health Centre in Neular Bhitha SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Neular Bhitha SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,11-Jul-2023 06:30 PM,NA ,180.0,No ,No,Online,29-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,BARPETA,781301.0,2.0,"52,03,000",Jaber Ali,"4,500,500",Rejected-Finance,09-Jan-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Neular Bhitha SC in Barpeta District under the National Health Mission (NHM). The project is not directly related to flood protection, prevention, or flood-related infrastructure. The tender does not mention any keywords or context related to floods, such as embankments, dykes, drainage systems, or erosion control. Additionally, the department involved is the National Health Mission, which is not typically associated with flood management projects. Therefore, based on the information provided, this tender is likely for a regular construction project and not a flood-related one.",Non-Flood,success,
2023_NHM_31645_10,NHM-32023/462/2023-Con-NHM/100,Construction of Buildingless Sub Health Centre in Bordoloni SC in Barpeta District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Bordoloni SC in Barpeta District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,13-Jul-2023 06:00 PM,NA ,180.0,No ,No,Online,05-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Barpeta,781301.0,2.0,"52,03,000",GANESH CH KARMAKAR,"5,203,000",Rejected-Technical,09-Jan-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Bordoloni SC in Barpeta District under the National Health Mission (NHM) program. The project is not directly related to flood protection, prevention, or flood-related infrastructure. There are no keywords or context indicating that the project is specifically designed to address flood-related issues. The tender appears to be a regular construction project for a healthcare facility, without any explicit mention of flood mitigation or management. Therefore, based on the information provided, this tender is classified as non-flood-related.",Non-Flood,success,
2023_NHM_31645_7,NHM-32023/462/2023-Con-NHM/100,Construction of Buildingless Sub Health Centre in Sonkuchi SC in Barpeta District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Sonkuchi SC in Barpeta District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,13-Jul-2023 06:00 PM,NA ,180.0,No ,No,Online,29-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Barpeta,781301.0,2.0,"52,03,000",NEW SURJYA ELECTRICAL,"4,769,000",Rejected-Technical,09-Jan-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Sonkuchi SC in Barpeta District under the National Health Mission (NHM). The project is not directly related to flood protection, prevention, or flood-related infrastructure. There are no keywords or context indicating that the project is specifically designed to address flood-related issues. The tender is for a regular construction project and does not mention any flood-related aspects.",Non-Flood,success,
2023_NHM_31682_1,32023/392/2023-Con-NHM/20,Construction of Buildingless Sub Health Centre in RENTI SC in CACHAR District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in RENTI SC in CACHAR District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,15-Jul-2023 06:00 PM,NA ,180.0,No ,No,Online,08-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Cachar,788101.0,2.0,"52,03,000",PROMODE DAS,"5,203,000",Rejected-Technical,09-Jan-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in RENTI SC in CACHAR District under the National Health Mission (NHM) program. The project is not directly related to flood protection, prevention, or flood-related infrastructure. The tender does not mention any flood-related keywords, emergency response, or disaster management aspects. It appears to be a regular construction project for a healthcare facility, which is not a primary indicator of a flood-related work. The department involved is the National Health Mission, which is not typically associated with flood management. Overall, the tender details do not suggest a flood-related classification.",Non-Flood,success,
2023_NHM_31739_4,NHM-32023/466/2023-CON-NHM/104,Construction of Buildingless Sub Health Centre in Bendergool SC in KARIMGANJ District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Bendergool SC in KARIMGANJ District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,20-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,09-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,KARIMGANJ,788710.0,2.0,"52,03,000",BUDDHA DAS,,Rejected-Finance,,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Bendergool SC in KARIMGANJ District under the National Health Mission (NHM) program. The project is not directly related to flood protection, prevention, or flood-related infrastructure. There are no keywords or context indicating that this is a flood-related project. The tender is for a regular construction work and does not mention any flood-specific considerations or emergency response. Therefore, this tender is likely for a non-flood-related infrastructure development project.",Non-Flood,success,
2023_NHM_31811_16,32034/17/2023-Const-NHM/372,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At DAKHIN BOKRAJHAR SC in Darrang District.,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At DAKHIN BOKRAJHAR SC in Darrang District.,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,31-Jul-2023 12:00 PM,NA ,180.0,No ,No,Online,22-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Darrang,783385.0,2.0,"52,03,000",ARPANAM KAKATI,,Not Admitted-Fee/PreQual/Technical,,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of Buildingless Sub-Health Centres at various places in Assam under the National Health Mission (NHM). The project is focused on building healthcare infrastructure and does not appear to have any direct connection to flood-related works or flood management. The tender does not mention any flood protection, prevention, or mitigation measures, nor does it indicate that the project is located in a flood-prone area. The department involved is the National Health Mission, which is not typically associated with flood-related infrastructure. Overall, the primary purpose of this tender is for regular construction and development of healthcare facilities, without any clear flood-related context.",Non-Flood,success,
2023_NHM_32006_7,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Darrang District, group.13 (3 nos. of scheme in Darrang District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Darrang District, group.13 (3 nos. of scheme in Darrang District) for FY 2022-23 under NAM, Assam.",Works,Open Tender,Turn-key,Construction Works,No,No,NA ,09-Aug-2023 05:45 PM,NA ,225.0,No ,No,Online,29-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Darrang District,784190.0,2.0,"72,00,000",ARYA ENTERPRISE,"6,105,600",Accepted-AOC,05-Jan-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of AYUSH Dispensary (Assam Type) in Darrang District, Assam, under the National Health Mission (NHM). The project does not appear to be directly related to flood protection, prevention, or flood-related infrastructure. The description does not mention any flood-specific keywords or context. The tender is for regular construction work and does not seem to be a pre-monsoon preparation or post-flood restoration activity. The department involved is the National Health Mission, which is not typically associated with flood management projects. Overall, the tender details do not indicate a primary focus on flood-related work.",Non-Flood,success,
2023_NHM_32031_1,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Bajali and Barpeta District, group.20 (4 nos. of scheme in Bajali and Barpeta District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Bajali and Barpeta District, group.20 (4 nos. of scheme in Bajali and Barpeta District) for FY 2022-23 under NAM, Assam.",Works,Open Tender,Turn-key,Construction Works,No,No,NA ,10-Aug-2023 04:00 PM,NA ,225.0,No ,No,Online,29-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Bajali and Barpeta,781301.0,2.0,"96,00,000",JAHANGIR ALAM,"7,700,160",Rejected-Finance,05-Jan-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of AYUSH Dispensaries (Assam Type) in Bajali and Barpeta districts of Assam under the National Health Mission (NHM). The project does not appear to be directly related to flood protection, prevention, or flood-related infrastructure. The tender description does not mention any flood-related keywords, emergency response, or disaster management aspects. The project seems to be a regular construction work for healthcare facilities, which is not a primary indicator of flood-related activities. Additionally, the department involved is the National Health Mission, which is not typically associated with flood management or disaster response. Therefore, based on the information provided, this tender is likely for a non-flood-related project.",Non-Flood,success,
2023_NHM_32031_3,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Dibrugarh District, group.22 (4 nos. of scheme in Dibrugarh District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Dibrugarh District, group.22 (4 nos. of scheme in Dibrugarh District) for FY 2022-23 under NAM, Assam.",Works,Open Tender,Turn-key,Construction Works,No,No,NA ,10-Aug-2023 04:00 PM,NA ,225.0,No ,No,Online,29-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dibrugarh,786001.0,2.0,"96,00,000",M/S HORIZON ENTERPRISE,"7,824,000",Rejected-Finance,10-Jan-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of AYUSH Dispensary (Assam Type) in Dibrugarh District, Assam. It does not mention any flood-related works or infrastructure, such as flood protection, embankments, drainage systems, or erosion control. The tender is part of the National Health Mission (NHM) program, which suggests it is a regular construction project for a healthcare facility, rather than a flood-related initiative. There are no keywords or context indicating this is a flood-related project. The temporal factors, such as the season, are also not specified. Overall, the tender details do not suggest this is a flood-related project, and it appears to be a standard construction work for a healthcare facility.",Non-Flood,success,
