Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,classification_reasoning,classification_intent,classification_status,classification_error
2022_GMDA_27108_1,GMDA/GEN/02/2022/32,"Consultancy Services For Feasibility Study, Master Plan, Development Plan of Integrated Satellite Township in the periphery of Guwahati Metropolitan Area in Assam, India","Consultancy Services For Feasibility Study, Master Plan, Development Plan of Integrated Satellite Township in the periphery of Guwahati Metropolitan Area in Assam, India",Services,Open Tender,Item Rate,Consultancy,No,No,NA ,22-Sep-2022 10:45 AM,29-Sep-2022 11:30 AM ,180.0,No ,No,Online,19-Oct-2022 03:00 PM,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,Guwahati,781005.0,2.0,0.0,Surbana Jurong Infrastructure Pte Ltd,"68,000,000",Rejected-AOC,23-Nov-2022,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,"The tender is for consultancy services to conduct a feasibility study, master plan, and development plan for an integrated satellite township in the periphery of the Guwahati Metropolitan Area in Assam, India. While the location is in a flood-prone region, the tender does not mention any specific flood-related components or considerations. The project appears to be a general urban development initiative rather than a flood mitigation or prevention effort. There are no keywords or context indicating the primary purpose is flood-related infrastructure or emergency response. The tender also lacks any temporal factors like pre-monsoon preparation or post-flood restoration. Overall, the tender seems to be for a non-flood-related development project.",Non-Flood,success,
2022_IWT_27637_11,SWT / Misc-39 / Pt-XVI / 2022-24 / 5774-94,"LEASING OUT OF LALACHERRA FERRY SERVICES , SILCHAR",LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,07-Nov-2022 06:00 PM,NA ,90.0,No ,No,Online,28-Nov-2022 03:00 PM,Inland Water Transport||I.W.T. Division Silchar,"Lalacherra, Silchar",788003.0,2.0,"2,65,060",SIRAJ UDDIN CHOUDHURY,"317,111.75",Rejected-Finance,05-Sep-2024,Inland Water Transport||I.W.T. Division Silchar,"The tender is for the leasing out of ferry services under the Inland Water Transport (IWT) Division in Silchar. While ferries can be important for flood response and transportation, the description does not indicate any specific flood-related purpose or context. The tender is for regular ferry operations and services, without mentioning any flood protection, prevention, or emergency response aspects. The department involved is the IWT Division, which suggests general transportation infrastructure rather than specialized flood management. Overall, there are no clear primary or secondary indicators that this tender is specifically flood-related.",Non-Flood,success,
2022_IWT_27637_8,SWT / Misc-39 / Pt-XVI / 2022-24 / 5774-94,"LEASING OUT OF LATHIMARA FERRY SERVICES , SILCHAR",LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,07-Nov-2022 06:00 PM,NA ,90.0,No ,No,Online,28-Nov-2022 03:00 PM,Inland Water Transport||I.W.T. Division Silchar,"Lathimara, Silchar",788003.0,2.0,"2,52,788",HORIMOHAN SINGHA,"394,565",Accepted-AOC,05-Sep-2024,Inland Water Transport||I.W.T. Division Silchar,"The tender is for the leasing out of ferry services under the Inland Water Transport (IWT) Division in Silchar. It does not mention any flood-related works or infrastructure. The description indicates this is a routine leasing of ferry services, which is not a flood-protection or flood-mitigation activity. There are no keywords or context suggesting this is a flood-related project. The department involved is the IWT Division, which is not typically associated with flood management. Overall, this tender appears to be for regular transportation services and does not have a primary focus on flood-related activities.",Non-Flood,success,
2022_KAAC_27085_1,ACEH/CS/NESIDS/01/2022-23/3,Construction of RCC Bridge no 3/1 on the Road NH 39 Silonijan state Dispencery to Dhansiri par ghat via Panikabasti iincluding approach) under NESIDS for the year 2021-22,Construction of RCC Bridge 3/1 on the Road from NH 39 Silonijan state Dispensery to Dhansiri par ghat via Panikabasti (Including approach) under NESIDS for 2021-22,Works,Open Tender,Item Rate,Civil Works - Bridges,No,No,NA ,26-Sep-2022 10:00 AM,27-Sep-2022 12:00 PM ,180.0,No ,No,Not Applicable,14-Oct-2022 02:00 PM,Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,Addl. Chief EngineerPWD Diphu,782460.0,2.0,"17,58,88,600",M/S. M.P. AGARWALLA,"217,500,000",Rejected-AOC,03-Sep-2024,Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,"The tender is for the construction of an RCC bridge on the road from NH 39 Silonijan state Dispensery to Dhansiri par ghat via Panikabasti, including the approach. The project is being undertaken under the NESIDS (North East Special Infrastructure Development Scheme) for the year 2021-22. The tender mentions the construction of a bridge, which is a flood-related infrastructure project as it helps in maintaining connectivity and access during flood events. Additionally, the project is located in a flood-prone area, as it is near the Dhansiri river. The department involved is the Karbi Anglong Autonomous Council's Public Works Department, which suggests that the project is focused on flood-related infrastructure development.",Flood,success,
2022_NHM_27361_1,2022-Procurement-NHM-55-P,BEMMP for Medical Colleges of Assam,BEMMP for Medical Colleges of Assam,Services,Open Tender,Buy,Miscellaneous Services,No,No,NA ,14-Oct-2022 06:45 PM,21-Oct-2022 11:30 AM ,180.0,No ,No,Online,09-Dec-2022 05:00 PM,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM,Guwahati,781005.0,2.0,"30,00,00,000",AOV INTERNATIONAL LLP,"156,963,000",Accepted-AOC,16-Sep-2024,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM,"The tender is for the BEMMP (Building Efficient Medical Monitoring Program) for medical colleges in Assam. It does not mention any flood-related works or infrastructure. The description and department details indicate this is a general development and maintenance project for medical facilities, without any specific focus on flood protection or mitigation. There are no flood-related keywords or temporal factors suggesting this is a flood-related tender.",Non-Flood,success,
2022_NHM_27407_1,2022-Procurement-NHM-83-P,BEMMP in PH to PHC,FOR HIRING OF SERVICE PROVIDERS FOR BIOMEDICAL EQUIPMENT MAINTENANCE AND MANAGEMENT PROGRAMME (BEMMP) FROM THE LEVEL OF DH TO PHC,Services,Open Tender,Buy,Miscellaneous Services,No,No,NA ,18-Oct-2022 02:15 PM,21-Oct-2022 11:30 AM ,180.0,No ,No,Online,09-Dec-2022 11:00 AM,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM,Guwahati,781005.0,2.0,"25,00,00,000",AOV INTERNATIONAL LLP,"80,739,900",Accepted-AOC,16-Sep-2024,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM,"The tender is for the ""Biomedical Equipment Maintenance and Management Programme (BEMMP)"" which is focused on hiring service providers for maintenance and management of biomedical equipment from district hospitals to primary health centers. This does not appear to be related to any flood-related infrastructure, prevention, or restoration work. The tender does not mention any flood-related keywords, geographic areas, or temporal factors. The department involved is the National Health Mission, which is not typically associated with flood management projects. Overall, this tender seems to be for a routine healthcare-related service contract and does not have any clear flood-related components.",Non-Flood,success,
2022_NHM_28018_175,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 144 5 nos scheme in Karbi Anglong district,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 144 5 nos scheme in Karbi Anglong district,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,09-Dec-2022 05:00 PM,NA ,180.0,No ,No,Online,07-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karbi Anglong District,782460.0,2.0,"57,99,785",SRI DHANTU PATOR,"5,741,787",Rejected-Finance,02-Sep-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the establishment of a proposed 6-bedded ward at various Sub-Health Centers (SHCs) and Primary Health Centers (PHCs) in the Karbi Anglong district of Assam under the ECRP II (Emergency COVID-19 Response and Preparedness) scheme of the National Health Mission (NHM). The tender does not mention any flood-related works, infrastructure, or emergency response facilities. It appears to be a regular construction or renovation project for healthcare facilities, without any specific focus on flood protection or mitigation. The department involved is the National Health Mission, which is not typically associated with flood management. Therefore, based on the information provided, this tender is likely non-flood-related.",Non-Flood,success,
2022_NHM_28061_29,NHM-32034/33/2022-CONST,Construction of Buildingless Sub Health Centre in BAGORI SC in NAGAON District under PM ABHIM for the FY 2022-23 Turnkey Basis,Construction of Buildingless Sub Health Centre in BAGORI SC in NAGAON District under PM ABHIM for the FY 2022-23 Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,08-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,05-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,NAGAON,782002.0,2.0,"52,03,000",KHIRUD HATIMURIA,"4,531,800",Rejected-Finance,20-Sep-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in BAGORI SC in NAGAON District under the PM ABHIM scheme for the FY 2022-23. The tender does not mention any flood-related works, infrastructure, or emergency response facilities. The description and department involved (National Health Mission) indicate that this is a regular construction project for a healthcare facility, rather than a flood-related initiative. There are no keywords or context suggesting flood prevention, mitigation, or restoration. The temporal factors, such as the fiscal year timing, also do not indicate any urgency or relation to a specific flood event. Overall, this tender appears to be for a standard development project and not a flood-related one.",Non-Flood,success,
2022_NHM_28534_95,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Kalsabhanga SC in Goalpara District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Kalsabhanga SC in Goalpara District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Goalpara,783101.0,2.0,"52,03,000",Dhruba Talukdar,"5,200,000",Accepted-AOC,26-Sep-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre at Kalsabhanga SC in Goalpara District under the National Health Mission (NHM). The project is part of the PM ABHIM scheme, which is a general development program and not specifically focused on flood-related infrastructure or disaster management. The tender does not mention any flood-related keywords, such as flood protection, embankment construction, drainage systems, or erosion control. The department involved is the State Programme Management Unit of the NHM, which is not typically associated with flood-related projects. Based on the information provided, this tender appears to be for a regular construction project and does not have a primary focus on flood-related infrastructure or disaster mitigation.",Non-Flood,success,
2022_SYWA_24926_1,DSY/S/KISCE/Assam/19/2022/13,"PROCUREMENT OF GENERAL SPORTS KITS FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM","PROCUREMENT OF GENERAL SPORTS KITS FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM",Goods,Open Tender,Item Rate,Sports Goods/Equipments,No,No,NA ,31-Mar-2022 04:30 PM,NA ,60.0,No ,No,Online,25-Apr-2022 02:00 PM,Directorate of Sports and Youth Welfare - Assam,Guwahati,781006.0,2.0,,BHARALI SPORTS CENTRE,"1,785",Accepted-AOC,02-Sep-2024,Directorate of Sports and Youth Welfare - Assam,"The tender is for the procurement of general sports kits for the Khelo India State Centre of Excellence (KISCE) in Assam. It does not mention any flood-related works, infrastructure, or emergency response. The tender is for regular sports equipment procurement and does not appear to be related to flood protection, prevention, or mitigation. The department involved is the Directorate of Sports and Youth Welfare, which is not typically associated with flood management activities.",Non-Flood,success,
2022_SYWA_26461_1,DSY/S/KISCE/Assam/66/2022/1,"PROCUREMENT OF PHYSIOTHERAPY EQUIPMENT FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM","PROCUREMENT OF PHYSIOTHERAPY EQUIPMENT FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM",Goods,Open Tender,Item Rate,Sports Goods/Equipments,No,No,NA ,26-Jul-2022 04:00 PM,NA ,60.0,No ,No,Online,16-Aug-2022 02:00 PM,Directorate of Sports and Youth Welfare - Assam,Guwahati,781006.0,2.0,,BHARALI SPORTS CENTRE,"3,483,200",Accepted-AOC,02-Sep-2024,Directorate of Sports and Youth Welfare - Assam,"The tender is for the procurement of physiotherapy equipment for the Khelo India State Centre of Excellence (KISCE) in Assam. It does not mention any flood-related works, infrastructure, or emergency response. The department involved is the Directorate of Sports and Youth Welfare, which is not typically associated with flood management or disaster response. There are no keywords or context indicating this is a flood-related project. The tender appears to be for regular sports infrastructure development, which is not directly related to flood protection or mitigation.",Non-Flood,success,
2023_AEGCL_32778_1,AEGCL/MD/CGM(UAR)/PKG-A/BID,Repairing and maintenance of existing approach road from main road to RE office with Pavers block pavement and construction of RCC slow sand filter at Behiating GSS and construction of security barrack in place of existing shed at Dibrugarh GSS,Repairing and maintenance of existing approach road from main road to RE office with Pavers block pavement and construction of RCC slow sand filter at Behiating GSS and construction of security barrack in place of existing shed at Dibrugarh GSS,Works,Open Tender,Works,Civil Works,No,No,NA ,05-Oct-2023 12:00 PM,NA ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),132KV Behiating GSS and 132KV Dibrugarh GSS,786001.0,2.0,"33,94,839",B.G. Enterprises,"3,220,150",Accepted-AOC,07-Sep-2024,Assam Electricity Grid Corporation Ltd||CGM (T and T),"The tender is for repairing and maintaining the existing approach road from the main road to the RE office with paver block pavement, constructing an RCC slow sand filter at Behiating GSS, and constructing a security barrack in place of the existing shed at Dibrugarh GSS. While the tender mentions works related to infrastructure, it does not explicitly indicate that these are flood-related projects. There are no clear primary indicators such as flood protection/prevention works, flood damage restoration, or flood-related infrastructure. The secondary indicators, such as water management projects and infrastructure reinforcement in flood zones, are not strongly present. The tender also does not mention any temporal factors like pre-monsoon preparation or post-flood restoration. Overall, the tender appears to be for general infrastructure maintenance and development works, without a clear focus on flood-related activities.",Non-Flood,success,
2023_AEGCL_32876_1,AEGCL/MD/CGM(UAR)/PKG-B/BID,"Repairing, maintenance and construction of Type-III quarter at 132KV GSS, AEGCL, Dibrugarh colony used as office building of DGM, T and T Circle, AEGCL, Dibrugarh and construction of security booth at 132KV Behiating GSS","Repairing, maintenance and construction of Type-III quarter at 132KV GSS, AEGCL, Dibrugarh colony used as office building of DGM, T and T Circle, AEGCL, Dibrugarh and construction of security booth at 132KV Behiating GSS",Works,Open Tender,Works,Civil Works,No,No,NA ,09-Oct-2023 12:00 PM,NA ,180.0,No ,No,Online,08-Nov-2023 02:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),132KV Dibrugarh GSS and 132KV Behiating GSS,786001.0,2.0,"32,45,782",BIMAN GOGOI,"3,003,487",Accepted-AOC,07-Sep-2024,Assam Electricity Grid Corporation Ltd||CGM (T and T),"The tender is for repairing, maintenance, and construction of a Type-III quarter at the 132KV GSS in Dibrugarh, Assam, as well as the construction of a security booth at the 132KV Behiating GSS. The work is being carried out by the Assam Electricity Grid Corporation Ltd (AEGCL), which is not a flood management agency. The tender does not mention any flood-related keywords or context, and there is no indication that the work is specifically for flood protection, prevention, or restoration. The project appears to be a routine maintenance and construction activity for government infrastructure, without any clear flood-related components. Therefore, this tender is classified as Non-Flood.",Non-Flood,success,
