Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,classification_reasoning,classification_intent,classification_status,classification_error
2022_DEE_28097_1,EE(Plan)/e-Office/185/2021/317,"Supply of Desktop, Laptop, Multi Function Printer and Line Interactive UPS","Supply of Desktop, Laptop, Multi Function Printer and Line Interactive UPS",Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,08-Dec-2022 02:00 PM,12-Dec-2022 11:00 AM ,365.0,No ,No,Online,09-Jan-2023 02:00 PM,Elementary Education Department||Directorate of Elementary Education,KAHILIPARA,781019.0,2.0,,Computer World Services,"1,323,783",Accepted-AOC,21-Aug-2024,Elementary Education Department||Directorate of Elementary Education,"The tender is for the supply of desktop computers, laptops, multi-function printers, and line interactive UPS. This appears to be a standard procurement of IT equipment for the Elementary Education Department, and does not mention any flood-related works or infrastructure. There are no keywords or context indicating this is a flood-related project. The tender also does not specify any seasonal or emergency factors. Based on the information provided, this tender is not related to flood management or mitigation.",Non-Flood,success,
2022_FCS_25775_1,47/2017/ET DS/VOL-II/8-9 dated 10-05-2022,Handling and Transport Contractor and Fixation of Rate of food grains i.e. Rice under NFSA 2013 in respect of Golaghat District for the year 2022-23,Handling and Transport Contractor and Fixation of Rate of food grains i.e. Rice under NFSA 2013 in respect of Golaghat District for the year 2022-23,Goods,Open Tender,Supply,Miscellaneous Goods,No,No,NA ,30-May-2022 02:00 PM,NA ,365.0,No ,No,Online,21-Jun-2022 01:00 PM,Food Civil Supplies and Consumer Affairs Department||Directorate of Food Civil Supplies and Consumer Affairs||Office of the FCS and CA Golaghat,Golaghat,785621.0,2.0,,NISHIKA ROADLINES,"40,000,000",Accepted-AOC,21-Aug-2024,Food Civil Supplies and Consumer Affairs Department||Directorate of Food Civil Supplies and Consumer Affairs||Office of the FCS and CA Golaghat,"The tender is for handling and transporting food grains (rice) under the National Food Security Act (NFSA) 2013 in Golaghat District. It does not mention any flood-related works or infrastructure. The tender is for routine food grain distribution and logistics, which is not directly related to flood protection, prevention, or mitigation. The department involved is the Food Civil Supplies and Consumer Affairs Department, which is not typically associated with flood management. There are no flood-related keywords or context present in the tender details.",Non-Flood,success,
2022_NHM_28056_12,NHM-32034/33/2022-CON-NHM/363,Construction of Buildingless Sub Health Centre in Nikamul SC in Sonitpur District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Nikamul SC in Sonitpur District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,07-Dec-2022 12:00 PM,NA ,180.0,No ,No,Online,28-Dec-2022 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Sonitpur,786125.0,2.0,"52,03,000",Sri Bikash Sen Deka,"4,521,000",Rejected-Finance,28-Aug-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Nikamul SC in Sonitpur District under the National Health Mission (NHM). The project is part of the PM ABHIM scheme for the financial year 2021-22. The tender does not mention any flood-related aspects, such as flood protection, prevention, or restoration works. It is a standard construction project for a healthcare facility, which is not directly related to flood management or mitigation. The department involved is the National Health Mission, which is not typically associated with flood-related infrastructure or development. Based on the information provided, this tender does not appear to be flood-related.",Non-Flood,success,
2022_NHM_28421_103,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Nirala SC at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Nirala SC at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,26-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karimganj,788710.0,2.0,"52,03,000",M/S A K ENTERPRISE,"4,500,595",Rejected-Technical,03-Aug-2024,National Health Mission||State Programme Management Unit - NHM,"The tender is for the construction of a Buildingless Sub Health Centre in Karimganj District under the National Health Mission. It does not mention any flood-related works, infrastructure, or emergency response facilities. The tender is also not specifically timed for pre-monsoon or post-flood activities. There are no keywords or context indicating flood protection, water management, or erosion control measures. The project appears to be a regular construction work for a healthcare facility, without any clear flood-related components.",Non-Flood,success,
2022_PWBNH_26698_1,SE(B)/DIB/C/S/S-04/22-23/627A,Construction of 2 two storey building Sub Divisional Library cum Sahitya Sora Bhawan at Margherita Dist Tinsukia Assam for implementation of PMKKY under District Mineral Foundation Trust,Construction of 2 two storey building Sub Divisional Library cum Sahitya Sora Bhawan at Margherita Dist Tinsukia Assam for implementation of PMKKY under District Mineral Foundation Trust,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,22-Aug-2022 12:30 PM,24-Aug-2022 11:00 AM ,180.0,No ,No,Online,30-Aug-2022 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,Library cum Sahitya Sora Bhawan at Margherita Dist,786181.0,2.0,"46,29,673",M/S R B ENTERPRISE,"4,976,898",Rejected-AOC,08-Aug-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,"The tender is for the construction of two two-storey buildings for a sub-divisional library and Sahitya Sora Bhawan (a cultural center) in Margherita, Assam. The project is being implemented under the District Mineral Foundation Trust, which is a government initiative, and the department involved is the Public Works Building and NH Department. The tender does not mention any flood-related keywords, emergency response, or flood-prone infrastructure. The project appears to be a regular construction work and is not specifically focused on flood protection, prevention, or mitigation. There is no indication of the project being a pre-monsoon preparation or post-flood restoration work.",Non-Flood,success,
2022_PWBNH_27106_1,SE(B)/DIB/CS-06/22-23/743-A,117 Tea Garden schools and the dev of their infr Addl infrastructure like Addl Classrooms Laboratories etc at various places of Assam 18 Nos at DIB Dist and 23 Nos at TSK Dist at Dilli TE NHK DIB Dist GrNo TG Addl-12,117 Tea Garden schools and the dev of their infr Addl infrastructure like Addl Classrooms Laboratories etc at various places of Assam 18 Nos at DIB Dist and 23 Nos at TSK Dist at Dilli TE NHK DIB Dist GrNo TG Addl-12,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,22-Sep-2022 09:00 AM,23-Sep-2022 11:00 AM ,195.0,No ,No,Online,14-Oct-2022 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,Dilli TE Naharkatia Dibrugarh District,786103.0,2.0,"58,15,613",KALYAN BURAGOHAIN,"6,077,316",Accepted-AOC,08-Aug-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,"The tender is for the development of additional infrastructure like classrooms and laboratories for 117 Tea Garden schools in Assam. While the tender mentions locations in flood-prone districts like Dibrugarh and Tinsukia, there is no explicit mention of any flood-related works or infrastructure. The tender appears to be focused on general school infrastructure development rather than flood protection or mitigation. The department involved is the Public Works Building and NH Department, which is not typically associated with flood management projects. Overall, the tender does not seem to be directly related to flood-related infrastructure or development.",Non-Flood,success,
2022_PWBNH_27964_1,SE(B)/DIB/CS-08/22-23/1022-A,"Construction of RCC Retaining wall brick boundary wall in the periphery of the Cancer Hospital Campus at AMCH, Dibrugarh, Group No 1","Construction of RCC Retaining wall brick boundary wall in the periphery of the Cancer Hospital Campus at AMCH, Dibrugarh, Group No 1",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,30-Nov-2022 09:00 AM,01-Dec-2022 11:00 AM ,180.0,No ,No,Online,06-Dec-2022 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,"Cancer Hospital Campus at AMCH, Dibrugarh",786001.0,2.0,"2,53,44,703",KUSHAL KONWAR,"25,344,344",Accepted-AOC,08-Aug-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,"The tender is for the construction of an RCC retaining wall and brick boundary wall around the Cancer Hospital Campus at AMCH, Dibrugarh. While the tender mentions ""Construction of RCC Retaining wall"", it does not explicitly state that this is for flood protection or prevention purposes. The department involved is the Public Works Building and NH Department, which is a general infrastructure agency and not specifically focused on flood management. There are no flood-related keywords or context provided in the tender details. Overall, the primary purpose of the work appears to be regular construction and infrastructure development, rather than a flood-related project.",Non-Flood,success,
2022_PWBNH_28363_1,CEB/CS/TB-VIII/34/2022/02 Dated 07-12-2022,Construction of 20 (Twenty) new BOPs along the Inter- State Boundary for the F.Y. 2022-23 (Dukurdisha),Construction of 20 (Twenty) new BOPs along the Inter- State Boundary for the F.Y. 2022-23 (Dukurdisha),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,22-Dec-2022 09:00 AM,28-Dec-2022 11:00 AM ,180.0,No ,No,Online,11-Jan-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Dukurdisha,788025.0,2.0,"2,90,41,361",Sri Peheisang Raimme,"29,895,758",Rejected-AOC,03-Aug-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"The tender is for the construction of 20 new Border Outpost (BOP) buildings along the inter-state boundary. While the tender mentions the location as ""Dukurdisha"", it does not provide any specific information about the project being related to flood protection or mitigation. The department involved is the Public Works Building and National Highways (PWBNH) Department, which is not typically associated with flood-related infrastructure. Additionally, the tender does not mention any keywords or context related to flood management, such as embankments, drainage systems, or erosion control. Therefore, based on the information provided, this tender appears to be for a regular construction project and not specifically related to flood-related infrastructure or development.",Non-Flood,success,
2022_SYWA_24923_1,DSY/S/KISCE/Assam/17/2022/13,"PROCUREMENT OF BOXING EQUIPMENT FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM","PROCUREMENT OF BOXING EQUIPMENT FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM",Goods,Open Tender,Item Rate,Sports Goods/Equipments,No,No,NA ,31-Mar-2022 04:15 PM,NA ,60.0,No ,No,Online,25-Apr-2022 02:00 PM,Directorate of Sports and Youth Welfare - Assam,Guwahati,781006.0,2.0,,BHARALI SPORTS CENTRE,"512,488",Accepted-AOC,31-Aug-2024,Directorate of Sports and Youth Welfare - Assam,"The tender is for the procurement of boxing equipment for the Khelo India State Centre of Excellence (KISCE) in Assam. It does not mention any flood-related works, infrastructure, or emergency response. The department involved is the Directorate of Sports and Youth Welfare, which is not typically associated with flood management or disaster response. There are no keywords or context indicating this is a flood-related project. The tender appears to be for regular sports equipment procurement, unrelated to flood protection or mitigation.",Non-Flood,success,
2023_AEGCL_30078_1,T-1063/PMGS-E/2022-23/5,Supply of PLS-CADD Standard and FE(SAPS) software latest version at AEGCL,Refer to NIQ,Works,Open Tender,Supply,Composite Works,No,No,NA ,23-Mar-2023 02:00 PM,NA ,120.0,No ,No,Online,19-Apr-2023 03:00 PM,Assam Electricity Grid Corporation Ltd,Guwahati,781001.0,2.0,,R. A. ASSOCIATES,"5,192,000",Rejected-Technical,27-Aug-2024,Assam Electricity Grid Corporation Ltd,"The tender is for the supply of PLS-CADD Standard and FE(SAPS) software, which are software tools used for power transmission line design and analysis. This tender does not appear to be directly related to flood protection, prevention, or management. The description mentions ""Refer to NIQ"", which suggests this is a routine procurement tender rather than a flood-specific project. There are no flood-related keywords or context provided in the tender details. The department involved, Assam Electricity Grid Corporation Ltd, is not typically associated with flood infrastructure or emergency response. Overall, this tender does not seem to be flood-related based on the information provided.",Non-Flood,success,
2023_AEGCL_30708_1,Rangia Division(A)/Transformer Bay spares,"Supply of spares for Transformer Bay equipments for 132/33 kV, 50 MVA Transformer at 132/33 kV Grid Substation, Sipajhar, AEGCL","Supply of spares for Transformer Bay equipments for 132/33 kV, 50 MVA Transformer at 132/33 kV Grid Substation, Sipajhar, AEGCL",Works,Open Tender,Supply,Electrical Works,No,No,NA ,08-May-2023 02:00 PM,NA ,180.0,No ,No,Online,01-Jul-2023 03:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),"132/33 kV GSS Sipajhar, AEGCL",784145.0,2.0,"10,56,879",SMP MARKETING,"1,214,300",Accepted-AOC,30-Nov-2023,Assam Electricity Grid Corporation Ltd||CGM (T and T),"The tender is for the supply of spares for transformer bay equipment at a 132/33 kV grid substation in Sipajhar, Assam. The description does not mention any flood-related aspects, and the department involved is the Assam Electricity Grid Corporation Ltd, which is responsible for electricity transmission and distribution infrastructure. There are no keywords or context indicating that this tender is specifically for flood-related works or infrastructure. The tender appears to be for routine maintenance and equipment replacement at the substation, which is not directly related to flood protection or mitigation.",Non-Flood,success,
2023_AEGCL_31558_1,CGM(TCC)/TAN DELTA KIT/2023,"SUPPLY OF AUTOMATIC 12KV CAPACITANCE AND DISSIPATION FACTOR TEST SET FOR TnC DIVISION, SILCHAR, AEGCL","SUPPLY OF AUTOMATIC 12KV CAPACITANCE AND DISSIPATION FACTOR TEST SET FOR TnC DIVISION, SILCHAR, AEGCL",Goods,Open Tender,Supply,Electrical Work/ Equipment,No,No,NA ,07-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,26-Jul-2023 12:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),"O/o the AGM, TnC Division, Silchar",788015.0,2.0,"36,52,100",ARADHANA AGENCY,"3,988,400",Accepted-AOC,28-Aug-2024,Assam Electricity Grid Corporation Ltd||CGM (T and T),"The tender is for the supply of an automatic 12kV capacitance and dissipation factor test set for the TnC Division of Assam Electricity Grid Corporation Ltd. This appears to be a standard procurement of electrical testing equipment for the utility's operations, rather than a flood-related infrastructure or development project. There are no keywords or context indicating any flood protection, prevention, or mitigation work. The tender also does not mention any temporal factors like pre-monsoon preparation or post-flood restoration. Overall, this tender does not seem to be related to flood management or response.",Non-Flood,success,
2023_AEGEF_34114_1,AEGCL/MD/AIIB/ERP-PKG-N2/2023,PROCUREMENT OF MANAGED CLOUD BASED DC-DR SERVICE FOR HOSTING OF AEGCL SAP ERP SYSTEM.,PROCUREMENT OF MANAGED CLOUD BASED DC-DR SERVICE FOR HOSTING OF AEGCL SAP ERP SYSTEM.,Services,Open Tender,Item Rate,Information Technology,Yes,No,NA ,21-Nov-2023 05:00 PM,NA ,180.0,No ,No,Online,29-Dec-2023 03:30 PM,Assam Electricity Grid Corporation Ltd. - Externally Funded Projects||Project Planning and Development- PPnD,Guwahati,781001.0,2.0,,Trans Virtual Pvt Ltd,"105,822,760",Rejected-Technical,27-Aug-2024,Assam Electricity Grid Corporation Ltd. - Externally Funded Projects||Project Planning and Development- PPnD,"The tender is for the procurement of managed cloud-based DC-DR (Data Center - Disaster Recovery) service for hosting the Assam Electricity Grid Corporation Ltd. (AEGCL) SAP ERP system. This is a standard IT infrastructure project and does not appear to be directly related to flood protection, prevention, or mitigation. The tender does not mention any flood-related keywords, infrastructure, or emergency response facilities. The department involved is the Project Planning and Development division, which suggests a general infrastructure project rather than a flood-specific one. Overall, there is no clear indication that this tender is for a flood-related project.",Non-Flood,success,
