Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_NHM_31594_6,NHM-32023/469/2023-CONS-NHM/94,Construction of Buildingless Sub Health Centre in Sutarkandi SC in Karimganj District for FY 2021 22 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Sutarkandi SC in Karimganj District for FY 2021 22 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,10-Jul-2023 03:00 PM,NA ,180.0,No ,No,Online,05-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karimganj,788710.0,2.0,"52,03,000",Barbhuiya Traders,"5,192,594",Accepted-AOC,09-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_31602_10,NHM-32023/469/2022-CONS-NHM/92,Construction of Buildingless Sub Health Centre in Baruala SC in Karimganj District for FY 2022 23 under PM AHBIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Baruala SC in Karimganj District for FY 2022 23 under PM AHBIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,10-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,29-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karimganj,788710.0,2.0,"52,03,000",BUDDHA DAS,"5,176,985",Rejected-Finance,09-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_31602_14,NHM-32023/469/2022-CONS-NHM/92,Construction of Buildingless Sub Health Centre in Patakata SC in South Salmara District for FY 2022 23 under PM AHBIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Patakata SC in South Salmara District for FY 2022 23 under PM AHBIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,10-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,29-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,South Salamara,783127.0,2.0,"52,03,000",SHAHI MD. KARIM,"5,193,000",Rejected-Finance,24-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_31602_5,NHM-32023/469/2022-CONS-NHM/92,Construction of Buildingless Sub Health Centre in Bormula SC in Kamrup District for FY 2022 23 under PM AHBIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Bormula SC in Kamrup District for FY 2022 23 under PM AHBIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,10-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,29-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Kamrup,781128.0,2.0,"52,03,000",M/S Saturn Electricals,"5,191,000",Not Admitted-Fee/PreQual/Technical,24-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_31622_4,NHM-32023/426/2023-CONST,Construction of Buildingless Sub Health Centre in Sonapur SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Sonapur SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,11-Jul-2023 06:30 PM,NA ,180.0,No ,No,Online,05-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,BARPETA,781301.0,2.0,"52,03,000",RAJUL ALI,"5,197,000",Rejected-Finance,25-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_31622_6,NHM-32023/426/2023-CONST,Construction of Buildingless Sub Health Centre in Neular Bhitha SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Neular Bhitha SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,11-Jul-2023 06:30 PM,NA ,180.0,No ,No,Online,29-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,BARPETA,781301.0,2.0,"52,03,000",Jaber Ali,"4,500,500",Rejected-Finance,09-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_31645_10,NHM-32023/462/2023-Con-NHM/100,Construction of Buildingless Sub Health Centre in Bordoloni SC in Barpeta District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Bordoloni SC in Barpeta District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,13-Jul-2023 06:00 PM,NA ,180.0,No ,No,Online,05-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Barpeta,781301.0,2.0,"52,03,000",GANESH CH KARMAKAR,"5,203,000",Rejected-Technical,09-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_31645_7,NHM-32023/462/2023-Con-NHM/100,Construction of Buildingless Sub Health Centre in Sonkuchi SC in Barpeta District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Sonkuchi SC in Barpeta District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,13-Jul-2023 06:00 PM,NA ,180.0,No ,No,Online,29-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Barpeta,781301.0,2.0,"52,03,000",NEW SURJYA ELECTRICAL,"4,769,000",Rejected-Technical,09-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_31682_1,32023/392/2023-Con-NHM/20,Construction of Buildingless Sub Health Centre in RENTI SC in CACHAR District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in RENTI SC in CACHAR District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,15-Jul-2023 06:00 PM,NA ,180.0,No ,No,Online,08-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Cachar,788101.0,2.0,"52,03,000",PROMODE DAS,"5,203,000",Rejected-Technical,09-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_31739_4,NHM-32023/466/2023-CON-NHM/104,Construction of Buildingless Sub Health Centre in Bendergool SC in KARIMGANJ District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Bendergool SC in KARIMGANJ District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,20-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,09-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,KARIMGANJ,788710.0,2.0,"52,03,000",BUDDHA DAS,,Rejected-Finance,,National Health Mission||State Programme Management Unit - NHM
2023_NHM_31811_16,32034/17/2023-Const-NHM/372,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At DAKHIN BOKRAJHAR SC in Darrang District.,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At DAKHIN BOKRAJHAR SC in Darrang District.,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,31-Jul-2023 12:00 PM,NA ,180.0,No ,No,Online,22-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Darrang,783385.0,2.0,"52,03,000",ARPANAM KAKATI,,Not Admitted-Fee/PreQual/Technical,,National Health Mission||State Programme Management Unit - NHM
2023_NHM_32006_7,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Darrang District, group.13 (3 nos. of scheme in Darrang District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Darrang District, group.13 (3 nos. of scheme in Darrang District) for FY 2022-23 under NAM, Assam.",Works,Open Tender,Turn-key,Construction Works,No,No,NA ,09-Aug-2023 05:45 PM,NA ,225.0,No ,No,Online,29-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Darrang District,784190.0,2.0,"72,00,000",ARYA ENTERPRISE,"6,105,600",Accepted-AOC,05-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_32031_1,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Bajali and Barpeta District, group.20 (4 nos. of scheme in Bajali and Barpeta District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Bajali and Barpeta District, group.20 (4 nos. of scheme in Bajali and Barpeta District) for FY 2022-23 under NAM, Assam.",Works,Open Tender,Turn-key,Construction Works,No,No,NA ,10-Aug-2023 04:00 PM,NA ,225.0,No ,No,Online,29-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Bajali and Barpeta,781301.0,2.0,"96,00,000",JAHANGIR ALAM,"7,700,160",Rejected-Finance,05-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_32031_3,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Dibrugarh District, group.22 (4 nos. of scheme in Dibrugarh District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Dibrugarh District, group.22 (4 nos. of scheme in Dibrugarh District) for FY 2022-23 under NAM, Assam.",Works,Open Tender,Turn-key,Construction Works,No,No,NA ,10-Aug-2023 04:00 PM,NA ,225.0,No ,No,Online,29-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dibrugarh,786001.0,2.0,"96,00,000",M/S HORIZON ENTERPRISE,"7,824,000",Rejected-Finance,10-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_32031_6,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Sivasagar District, group.25 (4 nos. of scheme in Sivasagar District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Sivasagar District, group.25 (4 nos. of scheme in Sivasagar District) for FY 2022-23 under NAM, Assam.",Works,Open Tender,Turn-key,Construction Works,No,No,NA ,10-Aug-2023 04:30 PM,NA ,225.0,No ,No,Online,29-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Sivasagar,785640.0,2.0,"96,00,000",Sri Krishna Borah,"8,394,200",Rejected-Technical,25-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_32180_2,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Barpeta District of Assam under NHM Assam,Construction of District Drug Control Office in Barpeta District of Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,22-Aug-2023 06:55 PM,NA ,180.0,No ,No,Online,12-Sep-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Barpeta,781301.0,2.0,"56,09,658",Bikash Ranjan Das,"4,850,000",Accepted-AOC,18-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_32212_1,NHM/NTEP/BNC/IGRA/23-24/2993,IGRA testing Services in NTEP Biswanath,Notice Inviting Tender for engaging Agency/Diagnostic Laboratory for providing services for TB Interferon Gamma Release Assay (IGRA) testing under National Tuberculosis Elimination Programme (NTEP) program in Biswanath district of Assam.,Services,Open Tender,Supply,Miscellaneous Services,No,No,NA ,24-Aug-2023 06:35 PM,29-Aug-2023 11:00 AM ,90.0,No ,No,Online,14-Sep-2023 11:00 AM,National Health Mission||District Programme Management Unit - NHM||District Health Society Biswanath,DTC Biswanath,784176.0,2.0,"33,22,000",CENTRAL LABORATORY,"3,009,060",Accepted-AOC,20-Jan-2024,National Health Mission||District Programme Management Unit - NHM||District Health Society Biswanath
2023_NHM_32254_3,NHM 32031 4 2021 Construction NHM Part 34 80,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 38 5 nos in Cachar district,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 38 5 nos schemes in Cachar district,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,28-Aug-2023 09:00 AM,NA ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,National Health Mission||State Programme Management Unit - NHM,Cachar,781003.0,2.0,"57,99,785",DILWAR HUSSAIN,"5,420,000",Rejected-Technical,27-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_32609_6,NHM-32034/17/2023ConstNHM/378,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At Lalirpar SC in Nagaon District","Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At Lalirpar SC in Nagaon District",Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,21-Sep-2023 02:00 PM,NA ,180.0,No ,No,Online,04-Oct-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Lalirpar SC in Nagaon District,782001.0,2.0,"52,03,000",ADEEB AHSAN,"5,199,999",Accepted-AOC,12-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_32615_12,NHM-32034/17/2023-Const-NHM,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At DEITHOR SC in Karbi Anglong District.","Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At DEITHOR SC in Karbi Anglong District.",Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,22-Sep-2023 09:00 AM,NA ,180.0,No ,No,Online,04-Oct-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,DEITHOR SC in Karbi Anglong District.,782462.0,2.0,"52,03,000",DHANUKA CONSTRUCTION,"5,150,970",Accepted-AOC,04-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_32615_7,NHM-32034/17/2023-Const-NHM,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At BORNERIA RONGKHANG GAON SC in Karbi Anglong District.","Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At BORNERIA RONGKHANG GAON SC in Karbi Anglong District.",Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,22-Sep-2023 09:00 AM,NA ,180.0,No ,No,Online,04-Oct-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,BORNERIA RONGKHANG GAON SC in Karbi Anglong Di,782462.0,2.0,"52,03,000",DHANUKA CONSTRUCTION,"5,098,940",Accepted-AOC,19-Jan-2024,National Health Mission||State Programme Management Unit - NHM
2023_PCCF_30814_1,NO.35 DT.12.05.2023,"Supplying , fitting and Erection of Fencing under CAMPA Scheme in kakopather range, sadiya range, doomdooma range and khatangpani range","Supplying, fitting and erection of Fencing under CAMPA Scheme in kakopather range, sadiya range, doomdooma range and khatangpani range",Works,Open Tender,Percentage,Civil Works,No,No,NA ,13-May-2023 02:00 PM,NA ,180.0,No ,No,Online,06-Jun-2023 11:00 AM,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat||Doomdooma Division",doomdooma,786151.0,2.0,"1,88,93,133",RAM MAN BUSINESS ENTERPRISES,"17,003,820.24",Rejected-Technical,25-Jan-2024,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat||Doomdooma Division"
2023_PCCF_31662_1,DBR/SOPD/2023-24/80,"Improvement of Madhupur to Dolowmari Beel Forest Road under SOPD Scheme at Dehingmukh RF, under Dibrugarh Range","Improvement of Madhupur to Dolowmari Beel Forest Road under SOPD Scheme at Dehingmukh RF, under Dibrugarh Range",Works,Open Tender,Works,Agricultural or Forestry,No,No,NA ,14-Jul-2023 12:30 PM,20-Jul-2023 11:30 AM ,180.0,No ,No,Online,21-Aug-2023 04:30 PM,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat||Dibrugarh Division",Dehingmukh RF,786001.0,1.0,"5,00,000",SOURAV TALUKDAR,"475,000",Rejected-AOC,11-Jan-2024,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat||Dibrugarh Division"
2023_PCCF_32753_1,FLKT/B/CAMPA/Tender/235 dtd 03/10/2023,Construction of Assam Type Forester Barrack,Construction of Assam Type Forester Barrack House at Salmora in Pabha RF,Works,Open Tender,Works,Agricultural or Forestry,No,No,NA ,03-Oct-2023 06:00 PM,10-Oct-2023 02:00 PM ,120.0,No ,No,Online,04-Nov-2023 02:30 PM,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Northern Assam Circle, Tezpur||Lakhimpur Division",Salmora Pabha RF,787001.0,2.0,"45,06,238",Siddique Ahmed,"4,055,614.2",Rejected-Technical,10-Jan-2024,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Northern Assam Circle, Tezpur||Lakhimpur Division"
2023_PCCF_32957_1,FLKT/B/CAMPA/Tender/2023/255,Installation of Chain link Goat poof fencing with RCC post,Installation of chain linked goat poof fencing 4 ht with 10 gauge 3 dia link with 3 stand barbed wire to be fitted on pre cast RCC pillars including transportation fitting and fixing for 2800 RM,Works,Open Tender,Works,Agricultural or Forestry,No,No,NA ,19-Oct-2023 03:00 PM,27-Oct-2023 02:00 PM ,120.0,No ,No,Online,20-Nov-2023 02:30 PM,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Northern Assam Circle, Tezpur||Lakhimpur Division",Pabha RF,787001.0,2.0,"47,76,800",Anurag Baishya,"4,299,120",Accepted-AOC,05-Jan-2024,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Northern Assam Circle, Tezpur||Lakhimpur Division"
2023_PCCF_33079_1,TSKWL/2023/CAMPA/1114,CONSTRUCTION OF ASSAM TYPE FORESTER BARRACK,CONSTRUCTION OF ASSAM TYPE FORESTER BARRACK,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,16-Oct-2023 09:00 AM,16-Oct-2023 12:30 PM ,180.0,No ,No,Online,03-Nov-2023 02:00 PM,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Tinsukia Wildlife Division,Guijan WL Range,786147.0,2.0,"45,06,238",P.G.ENTERPRISES,"4,127,714",Rejected-AOC,10-Jan-2024,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Tinsukia Wildlife Division
2023_PCCF_33250_1,DBR /SOPD/2023-24/104,CONSTRUCTION OF ANTI POACHING CAMP,CONSTRUCTION OF ANTI POACHING CAMP UNDER SOPD SCHEME AT DIHING PATKAI NATIONAL PARK,Works,Open Tender,Works,Agricultural or Forestry,No,No,NA ,25-Oct-2023 02:00 PM,31-Oct-2023 11:30 AM ,180.0,No ,No,Online,14-Nov-2023 04:30 PM,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat||Dibrugarh Division",DPNP,786614.0,1.0,"60,00,000",SHRI SIMANTA JYOTI BORUAH,"5,700,000",Rejected-AOC,11-Jan-2024,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat||Dibrugarh Division"
