Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2022_WREAP_28132_1,FREMAA(P)PROJ/ADB/1/2022/3847,Data Collection for Assessment of Economic Benefits,Hiring of Service provider for Data Collection for Assessment of Economic Benefits,Services,Open Tender,Lump-sum,Miscellaneous Services,No,No,NA ,09-Dec-2022 09:00 AM,15-Dec-2022 01:00 PM ,30.0,No ,No,Not Applicable,02-Jan-2023 04:00 PM,Department of Water Resources-Externally Aided Project||Flood and River Erosion Management Agency of Assam||WRD- ADB Funded Tenders,Assam,781029.0,1.0,,Sutra Consulting Pvt. Ltd.,"1,663,800",Rejected-Technical,03-Feb-2024,Department of Water Resources-Externally Aided Project||Flood and River Erosion Management Agency of Assam||WRD- ADB Funded Tenders
2023_AEGCL_35075_1,Tech-293/OnM(LAR)/2023/AIIMS GSS/PKG-C/Bid,Construction of Transformer Pad at 132kV AIIMS GSS under Deposit,Construction of Transformer Pad at 132kV AIIMS GSS under Deposit Scheme,Works,Open Tender,Works,Civil Works - Others,No,No,NA ,30-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,06-Feb-2024 04:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),AIIMS GSS,781101.0,2.0,"20,83,317",HABI INFRASTRUCTURE,"1,966,661",Accepted-AOC,22-Oct-2024,Assam Electricity Grid Corporation Ltd||CGM (T and T)
2023_APDCL_29770_1,GM /DZ/22-23/Dbr_ED_Bldg/67,Civil Works,"Construction of O/o the Assistant General Manager, Dibrugarh Electrical Division, APDCL, UAR above O/o the Sub-Divisional Engineer, Dibrugarh Electrical Sub-Division-III on full turnkey mode.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Mar-2023 03:30 PM,13-Mar-2023 11:30 AM ,180.0,No ,No,Online,21-Mar-2023 11:00 AM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,Dibrugarh,786003.0,2.0,,CHAKRABORTY ENTERPRISE,"2,977,360",Accepted-AOC,18-Oct-2024,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL
2023_APDCL_33354_1,GM/DZ/APDCL/UAR/2023-24/M/S SRISTI INDUSTRIES/85,"CONSTRUCTION OF 11 KV LINE and INSTALLATION OF 11/0.433 KV, 500 KVA SUB-STATION IN RESPECT OF M/S SRISTI INDUSTRIES","CONSTRUCTION OF 11 KV LINE and INSTALLATION OF 11/0.433 KV, 500 KVA SUB-STATION IN RESPECT OF M/S SRISTI INDUSTRIES",Works,Open Tender,Turn-key,Electrical Works,No,Yes,NA ,31-Oct-2023 12:00 PM,,90.0,No ,No,Online,14-Nov-2023 02:00 PM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,"M/S SRISTI INDUSTRIES, C/O HRITIEK BORKAKOTI, MAKU",786125.0,2.0,,Dhiru Kamal Neog,"1,134,533.82",Accepted-AOC,24-Sep-2024,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL
2023_APDCL_33356_1,GM/DZ/APDCL/UAR/2023-24/M/S JSB BOROOAH GREEN/86,"CONSTRUCTION OF 11 KV SPUR LINE AND INSTALLATION OF 11/0.433 KV, 630 KVA PAD MOUNTED S/S FOR POWER SUPPLY TO THE TUNE OF 478 KW IN RESPECT OF M/S JSB BOROOAH GREEN, C/O NIKUNJ HARLALKA, RANGAGORA ROAD, TINSUKIA, UNDER TINSUKIA ELECTRICAL CIRCLE","CONSTRUCTION OF 11 KV SPUR LINE AND INSTALLATION OF 11/0.433 KV, 630 KVA PAD MOUNTED S/S FOR POWER SUPPLY TO THE TUNE OF 478 KW IN RESPECT OF M/S JSB BOROOAH GREEN, C/O NIKUNJ HARLALKA, RANGAGORA ROAD, TINSUKIA, UNDER TINSUKIA ELECTRICAL CIRCLE",Works,Open Tender,Turn-key,Electrical Works,No,Yes,NA ,31-Oct-2023 12:00 PM,,90.0,No ,No,Online,14-Nov-2023 02:00 PM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,"M/S JSB BOROOAH GREEN, C/O NIKUNJ HARLALKA, RANGAG",786125.0,2.0,,Nishtha Enterprises,"1,051,096.8",Rejected-Technical,25-Jul-2024,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL
2023_APDCL_34891_1,GM /DZ/APDCL/UAR/2023-24/ABT METERING UNIT AT BANI,ABT METERING UNIT AT BANIPUR,INSTALLATION OF ABT METERING UNIT AT BANIPUR POWER HOUSE RAILWAY,Works,Open Tender,Turn-key,Electrical Works,No,Yes,NA ,22-Dec-2023 05:00 PM,,90.0,No ,No,Online,16-Jan-2024 09:00 AM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,Banipur Dibrugarh,786003.0,2.0,,Pranjal Dutta,"1,704,285.8",Not Admitted-Fee/PreQual/Technical,22-Apr-2024,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL
2023_APDCL_34896_1,/DZ/APDCL/UAR/2023-24/ABT METERING UNIT AT NAHARKA,INSTALLATION OF ABT METERING UNIT AT NAHARKATIA POWER HOUSE RAILWAY,INSTALLATION OF ABT METERING UNIT AT NAHARKATIA POWER HOUSE RAILWAY,Works,Open Tender,Turn-key,Electrical Works,No,Yes,NA ,22-Dec-2023 05:00 PM,,90.0,No ,No,Online,16-Jan-2024 09:00 AM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL,Naharkatia,786610.0,2.0,,Pranjal Dutta,"1,704,285.8",Not Admitted-Fee/PreQual/Technical,22-Apr-2024,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL||GM(Dibrugarh Zone) - APDCL
2023_BoTC_32453_1,DA/BTC/K/e-Tender/2023-24/29,"Supply of Strawberry (Tissue Culture) Sapling under Horticulture and Vegetable crops, SOPD for the year 2023-24.","Supply of Strawberry (Tissue Culture) Sapling under Horticulture and Vegetable crops, SOPD for the year 2023-24.",Goods,Open Tender,Supply,Crop Products,No,No,NA ,13-Sep-2023 10:00 AM,NA ,90.0,No ,No,Online,27-Sep-2023 03:00 PM,Bodoland Territorial Council||Agriculture-BTC,"O/o the Director of Agriculture, BTC, Kokrajhar",783370.0,2.0,"49,20,480",Anil Hardware and Nursery Enterprise,"4,920,480",Accepted-AOC,26-Oct-2023,Bodoland Territorial Council||Agriculture-BTC
2023_BoTC_33089_1,DA/BTC/K/e-Tender/2023-24/32,Supply of Battery Operated Hand Sprayers under RKVY-RAFTAAR for the year 2023-24.,Supply of Battery Operated Hand Sprayers under RKVY-RAFTAAR for the year 2023-24.,Goods,Open Tender,Supply,Machineries,No,No,NA ,16-Oct-2023 01:00 PM,NA ,90.0,No ,No,Online,31-Oct-2023 03:00 PM,Bodoland Territorial Council||Agriculture-BTC,"O/o the Director of Agriculture, BTC, Kokrajhar",783370.0,2.0,"60,00,000",M/S. J.S.N. ENTERPRISE,"6,000,000",Accepted-AOC,21-Dec-2023,Bodoland Territorial Council||Agriculture-BTC
2023_DOT_33171_1,ATDC/CS/627/2023/3258 dtd. 13.10.2023,"Destination Development and Beautification of Historical Place at Habung (Construction of Internal Pathways, Land Development, Landscaping and Gardening, Parking, Gardens sitting bench and External Area Lighting)","Destination Development and Beautification of Historical Place at Habung (Construction of Internal Pathways, Land Development, Landscaping and Gardening, Parking, Gardens sitting bench and External Area Lighting)",Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,19-Oct-2023 02:15 PM,25-Oct-2023 12:00 PM ,180.0,No ,No,Online,03-Nov-2023 01:00 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,Habung,787057.0,2.0,"1,33,66,780",M/S S.J.ASSOCIATES,"12,030,102",Not Admitted-Fee/PreQual/Technical,19-Oct-2024,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT
2023_DoWR_33549_1,HAFLONG/2023-24/RIDF/III,Anti-erosion measures to protect Gulapbari village and surrounding areas from Jatinga river (L/B),Anti-erosion measures to protect Gulapbari village and surrounding areas from Jatinga river (L/B),Works,Open Tender,Works,Civil Works,No,No,NA ,04-Nov-2023 06:30 PM,NA ,180.0,No ,No,Online,28-Nov-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Haflong,788819.0,2.0,"1,98,01,766",PULIN BORGOHAIN,"17,821,590",Rejected-AOC,09-Oct-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DU_30439_1,DU/NIT-2023/Digital Classroom/174,"Suipply, Installation and Commissioning of Digital Classroom","Suipply, Installation and Commissioning of Digital Classroom",Goods,Open Tender,Item Rate,Electronics Equipment,No,No,NA ,11-Apr-2023 12:00 PM,NA ,180.0,No ,No,Online,03-May-2023 02:30 PM,Dibrugarh University,Dibrugarh University,786004.0,2.0,,IBERRY SOLUTIONS PRIVATE LIMITED,"8,682,600",Not Admitted-Fee/PreQual/Technical,28-Oct-2024,Dibrugarh University
2023_ED_33346_3,KXA-17/2023-24,Grant of IMFL Retail OFF shop No. KJR3 at Kachugaon Bazar at District KOKRAJHAR,Grant of IMFL Retail OFF shop No. KJR3 at Kachugaon Bazar at District KOKRAJHAR,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,03-Nov-2023 03:00 PM,18-Nov-2023 11:00 AM ,180.0,No ,No,Online,22-Dec-2023 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Kokrajhar - ED,KOKRAJHAR,783370.0,2.0,,Aruna Brahma,"521,300",Accepted-AOC,08-Jul-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Kokrajhar - ED
2023_ED_34648_1,DEX.19/2023-2024,"Grant of IMFL OFF Licence at No.2 Mechaki tongani,Ujjni Sissitongani G.P.","Grant of IMFL OFF Licence at No.2 Mechaki tongani,Ujjni Sissitongani G.P.",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,12-Dec-2023 06:00 PM,29-Dec-2023 09:00 AM ,180.0,No ,No,Online,12-Jan-2024 10:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Dhemaji - ED,Dhemaji,787057.0,2.0,,KOKO KULI,"2,700,500",Accepted-AOC,21-Oct-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Dhemaji - ED
2023_ED_34677_1,DEX.19/2023-2024,"Grant of IMFL OFF retail sale licence at Gopak Road, Kangkan Nagar, Dhemaji","Grant of IMFL OFF retail sale licence at Gopak Road, Kangkan Nagar, Dhemaji",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,13-Dec-2023 01:30 PM,29-Dec-2023 09:00 AM ,225.0,No ,No,Online,12-Jan-2024 10:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Dhemaji - ED,Dhemaji,787057.0,2.0,,Dipamoni Chetia Buragohain,"1,655,999",Accepted-AOC,21-Oct-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Dhemaji - ED
2023_HFWD_30872_1,Tender_Dual_Kit_may_23,Dual Kit for Screening of HIV and Syphilis,supply of Dual Kit for Screening of HIV and Syphilis,Goods,Open Tender,Supply,Medicines,No,No,NA ,17-May-2023 06:50 PM,25-May-2023 02:00 PM ,180.0,No ,No,Online,30-Jun-2023 04:00 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,Guwahati,781026.0,2.0,"1,54,00,000",SD Biosensor Healthcare Pvt. Ltd.,100.0,Accepted-AOC,04-Oct-2024,Health and Family Welfare Department||Assam Medical Services Corporation Limited
2023_HFWD_31842_2,SMEJ/JMCH/2552/21/PTI/23/3345 DATE. 27/07/23,"SUPPLY OF RADIO DIAGNOSTICS AND INTERVENTIONAL ITEMS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT ON RATE CONTRACT BASIS","SUPPLY OF RADIO DIAGNOSTICS AND INTERVENTIONAL ITEMS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT ON RATE CONTRACT BASIS",Goods,Open Tender,Supply,X Ray Films,No,No,NA ,14-Aug-2023 05:15 PM,NA ,365.0,No ,No,Online,21-Aug-2023 01:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD,"JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT-ASSAM",785001.0,2.0,,AAROGYA PHARMACEUTICALS,0.0,Accepted-AOC,01-Dec-2023,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD
2023_ICD_28868_1,AGCL/PROJ/HAZOP and QRA/2022/01,ARC for HAZOP and QRA Studies,ANNUAL RATE CONTRACT FOR HAZARD AND OPERABILITY STUDY HAZOP AND QUANTITATIVE RISK ASSESSMENT QRA FOR VARIOUS UPCOMING PIPELINES OF AGCL,Services,Open Tender,Works,Miscellaneous Services,No,No,NA ,13-Jan-2023 05:00 PM,20-Jan-2023 11:30 AM ,120.0,No ,No,Online,10-Feb-2023 03:00 PM,Industries and Commerce Department||Assam Gas Company Ltd - ICD,Various,786602.0,2.0,,POLITE ENGINEERING,"501,500",Rejected-AOC,24-Oct-2024,Industries and Commerce Department||Assam Gas Company Ltd - ICD
2023_ICD_29005_1,APL/CnP/Civil/maint/22-23/100,Annual Maintenance Work at Township and factory of APL,Annual Maintenance Work at Township and factory of APL,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,25-Jan-2023 03:00 PM,NA ,180.0,No ,No,Online,15-Feb-2023 03:00 PM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,APLNamrup,786623.0,2.0,,B.G. Enterprises,"3,740,916.76",Accepted-AOC,29-Oct-2024,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2023_ICD_29006_1,APL/CnP/Proj-Civil/2022-23/102,Estimate for Sand filling at Cable Trenches,Estimate for Sand filling at Cable Trenches,Works,Limited,Item Rate,Civil Works,No,No,NA ,25-Jan-2023 10:00 AM,NA ,180.0,No ,No,Online,02-Feb-2023 03:00 PM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,"Assam Petrochemicals Limited,Namrup",786623.0,2.0,,NITUL CHETIA,"109,440",Rejected-Technical,15-Oct-2024,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2023_ICD_29014_1,APL/CnP/PROJ-CIVIL/2022-23/105,CONSTRUCTION OF SECURITY GUARD ROOM,CONSTRUCTION OF SECURITY GUARD ROOM AT RAW WATER INTAKE,Works,Limited,Item Rate,Civil Works,No,No,NA ,27-Jan-2023 03:30 PM,NA ,180.0,No ,No,Online,04-Feb-2023 03:00 PM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,"Assam Petrochemicals limited,Namrup",786623.0,1.0,,AJOY DEEP SONOWAL,"245,730",Accepted-AOC,15-Oct-2024,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2023_ICD_29033_1,APL/CnP/Proj_CIvil/2022-23/101,Miscellenous Strutural Works,Miscellenous Structural Works,Works,Open Limited,Item Rate,Civil Works,No,No,NA ,27-Jan-2023 03:00 PM,NA ,180.0,No ,No,Online,04-Feb-2023 11:00 AM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,APL NAMRUP,786623.0,2.0,,M/S GANPATI ENTERPRISE,"374,466.5",Rejected-AOC,15-Oct-2024,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2023_ICD_29268_1,APLCNP/ProjFII/Civil/22-23/110,"Construction of Hostel Accommodation at 200TPD Formalin Project Site, Boitamari through LSTK contract","Construction of Hostel Accommodation at 200TPD Formalin Project Site, Boitamari through LSTK contract",Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,10-Feb-2023 05:00 PM,17-Feb-2023 10:00 AM ,180.0,No ,No,Online,03-Mar-2023 03:00 PM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,"Assam Petrochemicals Limited ,Namrup",786623.0,2.0,,M/S H & J BRAHMA ENGINEERING,"24,340,000",Accepted-AOC,15-Oct-2024,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2023_ICD_29464_1,APL/CnP/PROJ-CIVIL/2022-23/113,"CLEANING, LEVELLING AND SHIFTING OF MATERIALS FROM FOOTBALL FIELD, AROUND OFFICERS CLUB AND APL CLUB AREA AND APL COLONY MAIN ROAD AREA","CLEANING, LEVELLING AND SHIFTING OF MATERIALS FROM FOOTBALL FIELD, AROUND OFFICERS CLUB AND APL CLUB AREA AND APL COLONY MAIN ROAD AREA",Works,Limited,Item Rate,Civil Works,No,No,NA ,22-Feb-2023 11:00 AM,NA ,180.0,No ,No,Online,28-Feb-2023 03:00 PM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,Assam Petrochemicals Limited,786623.0,1.0,,RAJU DUTTA,"721,379",Rejected-AOC,10-Oct-2023,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2023_ICD_29486_1,APL/CnP/PROJ-CIVIL/2022-23/115,"HIRING OF EXCAVATOR (JCB), LIFTING EQUIPMENT (HYDRA), TRUCK FOR SHIFTING/DISPOSAL OF EXCESS MATERIAL AT ASSAM PETRO-CHEMICALS LIMITED","HIRING OF EXCAVATOR (JCB), LIFTING EQUIPMENT (HYDRA), TRUCK FOR SHIFTING/DISPOSAL OF EXCESS MATERIAL AT ASSAM PETRO-CHEMICALS LIMITED",Works,Open Limited,Item Rate,Civil Works,No,No,NA ,22-Feb-2023 11:30 AM,NA ,180.0,No ,No,Online,16-Mar-2023 03:00 PM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,"Assam Petrochemicals Limited ,Namrup",786623.0,2.0,,RAJU DUTTA,"420,506.1",Rejected-AOC,15-Oct-2024,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2023_ICD_29725_1,APL/CnP/Proj-Civil/2022-23/118,PAINTING WORKS,PAINTING WORKS OF UTILITY STRUCTURES AT RIVER INTAKE WELL SITE OF APL,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Mar-2023 03:00 PM,NA ,180.0,No ,No,Online,13-Mar-2023 03:00 PM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,APL Namrup,786623.0,2.0,,SHRI NITU SONOWAL,"483,490.79",Rejected-AOC,15-Oct-2024,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2023_ICD_29972_1,APL/CnP/Proj-Civil/2022-23/125,PAINTING WORK OF UTILITY BUILDING AND PART OF STRUCTURES AT 500 TPD METHANOL PLANT,PAINTING WORK OF UTILITY BUILDING AND PART OF STRUCTURES AT 500 TPD METHANOL PLANT,Works,Open Limited,Item Rate,Civil Works,No,No,NA ,20-Mar-2023 03:00 PM,NA ,180.0,No ,No,Online,28-Mar-2023 03:00 PM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,Assam Petrochemicals Limited,786623.0,2.0,,M/S GANPATI ENTERPRISE,"385,669.2",Rejected-AOC,15-Oct-2024,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
