Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2022_PWBNH_27964_1,SE(B)/DIB/CS-08/22-23/1022-A,"Construction of RCC Retaining wall brick boundary wall in the periphery of the Cancer Hospital Campus at AMCH, Dibrugarh, Group No 1","Construction of RCC Retaining wall brick boundary wall in the periphery of the Cancer Hospital Campus at AMCH, Dibrugarh, Group No 1",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,30-Nov-2022 09:00 AM,01-Dec-2022 11:00 AM ,180.0,No ,No,Online,06-Dec-2022 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,"Cancer Hospital Campus at AMCH, Dibrugarh",786001.0,2.0,"2,53,44,703",KUSHAL KONWAR,"25,344,344",Accepted-AOC,08-Aug-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH
2022_PWBNH_28363_1,CEB/CS/TB-VIII/34/2022/02 Dated 07-12-2022,Construction of 20 (Twenty) new BOPs along the Inter- State Boundary for the F.Y. 2022-23 (Dukurdisha),Construction of 20 (Twenty) new BOPs along the Inter- State Boundary for the F.Y. 2022-23 (Dukurdisha),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,22-Dec-2022 09:00 AM,28-Dec-2022 11:00 AM ,180.0,No ,No,Online,11-Jan-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Dukurdisha,788025.0,2.0,"2,90,41,361",Sri Peheisang Raimme,"29,895,758",Rejected-AOC,03-Aug-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2022_SYWA_24923_1,DSY/S/KISCE/Assam/17/2022/13,"PROCUREMENT OF BOXING EQUIPMENT FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM","PROCUREMENT OF BOXING EQUIPMENT FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM",Goods,Open Tender,Item Rate,Sports Goods/Equipments,No,No,NA ,31-Mar-2022 04:15 PM,NA ,60.0,No ,No,Online,25-Apr-2022 02:00 PM,Directorate of Sports and Youth Welfare - Assam,Guwahati,781006.0,2.0,,BHARALI SPORTS CENTRE,"512,488",Accepted-AOC,31-Aug-2024,Directorate of Sports and Youth Welfare - Assam
2023_AEGCL_30078_1,T-1063/PMGS-E/2022-23/5,Supply of PLS-CADD Standard and FE(SAPS) software latest version at AEGCL,Refer to NIQ,Works,Open Tender,Supply,Composite Works,No,No,NA ,23-Mar-2023 02:00 PM,NA ,120.0,No ,No,Online,19-Apr-2023 03:00 PM,Assam Electricity Grid Corporation Ltd,Guwahati,781001.0,2.0,,R. A. ASSOCIATES,"5,192,000",Rejected-Technical,27-Aug-2024,Assam Electricity Grid Corporation Ltd
2023_AEGCL_30708_1,Rangia Division(A)/Transformer Bay spares,"Supply of spares for Transformer Bay equipments for 132/33 kV, 50 MVA Transformer at 132/33 kV Grid Substation, Sipajhar, AEGCL","Supply of spares for Transformer Bay equipments for 132/33 kV, 50 MVA Transformer at 132/33 kV Grid Substation, Sipajhar, AEGCL",Works,Open Tender,Supply,Electrical Works,No,No,NA ,08-May-2023 02:00 PM,NA ,180.0,No ,No,Online,01-Jul-2023 03:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),"132/33 kV GSS Sipajhar, AEGCL",784145.0,2.0,"10,56,879",SMP MARKETING,"1,214,300",Accepted-AOC,30-Nov-2023,Assam Electricity Grid Corporation Ltd||CGM (T and T)
2023_AEGCL_31558_1,CGM(TCC)/TAN DELTA KIT/2023,"SUPPLY OF AUTOMATIC 12KV CAPACITANCE AND DISSIPATION FACTOR TEST SET FOR TnC DIVISION, SILCHAR, AEGCL","SUPPLY OF AUTOMATIC 12KV CAPACITANCE AND DISSIPATION FACTOR TEST SET FOR TnC DIVISION, SILCHAR, AEGCL",Goods,Open Tender,Supply,Electrical Work/ Equipment,No,No,NA ,07-Jul-2023 05:00 PM,NA ,180.0,No ,No,Online,26-Jul-2023 12:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),"O/o the AGM, TnC Division, Silchar",788015.0,2.0,"36,52,100",ARADHANA AGENCY,"3,988,400",Accepted-AOC,28-Aug-2024,Assam Electricity Grid Corporation Ltd||CGM (T and T)
2023_AEGEF_34114_1,AEGCL/MD/AIIB/ERP-PKG-N2/2023,PROCUREMENT OF MANAGED CLOUD BASED DC-DR SERVICE FOR HOSTING OF AEGCL SAP ERP SYSTEM.,PROCUREMENT OF MANAGED CLOUD BASED DC-DR SERVICE FOR HOSTING OF AEGCL SAP ERP SYSTEM.,Services,Open Tender,Item Rate,Information Technology,Yes,No,NA ,21-Nov-2023 05:00 PM,NA ,180.0,No ,No,Online,29-Dec-2023 03:30 PM,Assam Electricity Grid Corporation Ltd. - Externally Funded Projects||Project Planning and Development- PPnD,Guwahati,781001.0,2.0,,Trans Virtual Pvt Ltd,"105,822,760",Rejected-Technical,27-Aug-2024,Assam Electricity Grid Corporation Ltd. - Externally Funded Projects||Project Planning and Development- PPnD
2023_APDCL_34238_1,IPDS/DC/CAMC_AND_OandM/2389,"O and M and CAMC of Basic Infrastructure of North East Common Data Centre at ASEB Campus, Dwarandha, Sixmile","24x7x365 Operation and Maintenance and Comprehensive Annual Maintenance Contract(CAMC) of Basic Infrastructure of North East Common Data Centre at ASEB Campus, Dwarandha, Sixmile, Guwahati for a period of 1(one) year with provision for renewal",Services,Open Tender,Turn-key,Miscellaneous Services,No,No,NA ,29-Nov-2023 05:00 PM,05-Dec-2023 11:30 AM ,180.0,No ,No,Online,06-Jan-2024 03:00 PM,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,Sixmile,781036.0,2.0,,Vertiv Energy Private Limited,"7,639,639",Rejected-Technical,01-Aug-2024,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL
2023_BoTC_32434_1,DA/BTC/K/e-Tender/2023-24/28,"Farmers Data Collection and online entry in all VCDCs of Baksa District and 5 VCDCs each in 3 other Districts of BTC Viz.- Kokrajhar, Chirang and Udalguri under SOPD for the year 2023-24.","Farmers Data Collection and online entry in all VCDCs of Baksa District and 5 VCDCs each in 3 other Districts of BTC Viz.- Kokrajhar, Chirang and Udalguri under SOPD for the year 2023-24.",Works,Open Tender,Works,Survey,No,No,NA ,11-Sep-2023 10:00 AM,NA ,90.0,No ,No,Online,26-Sep-2023 03:00 PM,Bodoland Territorial Council||Agriculture-BTC,"O/o the Director of Agriculture, BTC, Kokrajhar",783370.0,2.0,"50,00,000",DIGITALOMA PRIVATE LIMITED,"4,994,267",Rejected-Finance,21-Nov-2023,Bodoland Territorial Council||Agriculture-BTC
2023_BoTC_33514_1,BDB/6th ASFC/2023-24/10,Earth Filling at Bodoland College compound at Ballamguri (Bhumkipara) under 6th ASFC for the year 2023-24.,BDB/6th ASFC/2023-24/10,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Nov-2023 03:00 PM,NA ,180.0,No ,No,Online,01-Dec-2023 02:00 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,under Borobazar TD Block,783393.0,2.0,"47,61,903",M/S M.D. ENTERPRISE,"4,760,315.99",Accepted-AOC,05-Aug-2024,Bodoland Territorial Council||Panchayat and Rural Development-BTC
2023_BoTC_33528_2,BDB/6th ASFC/2023-24/10,Impt of road with sand gravelling from Dhadri Basti PWD road to Bhumkipara Tiniali under 6th ASFC for the year 2023-24,BDB/6th ASFC/2023-24/(Corri) 11/A,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Jan-2024 11:00 AM,NA ,180.0,No ,No,Online,18-Jan-2024 02:00 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Borobazar,783393.0,2.0,"24,78,069",M/S M.D. ENTERPRISE,"2,478,062.12",Accepted-AOC,05-Aug-2024,Bodoland Territorial Council||Panchayat and Rural Development-BTC
2023_BoTC_33530_2,BDB/6th ASFC/2023-24/10,Earth filling at Ballamguri Senior Secondary school compound (Bhumkipara) under 6th ASFC for the year 2023-24.,BDB/6th ASFC/2023-24/(Corri) 11,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,06-Jan-2024 11:00 AM,NA ,180.0,No ,No,Online,18-Jan-2024 02:00 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Borobazar,783393.0,2.0,"47,61,904",M/S MUCHAHARY ENTERPRISE,"4,761,426.2",Rejected-AOC,05-Aug-2024,Bodoland Territorial Council||Panchayat and Rural Development-BTC
2023_BoTC_34289_1,DOE/BTC/Samagra Shiksha/02/2023-24,"Construction of 4 Nos of ACR at Udalguri Higher Secondary School Education Department at Udalguri, BTR","Construction of 4 Nos of ACR at Udalguri Higher Secondary School Education Department at Udalguri, BTR",Works,Open Tender,Works,Civil Works,No,No,NA ,30-Nov-2023 11:00 AM,NA ,180.0,No ,No,Online,15-Dec-2023 03:00 PM,Bodoland Territorial Council||Education-BTC,Udalguri,784509.0,2.0,"70,84,940",DILIP KR BASUMATARY,"7,083,457.02",Rejected-AOC,22-Aug-2024,Bodoland Territorial Council||Education-BTC
2023_BoTC_34306_1,FSHRY/BTC/2023-24/008/2,Construction of Fish market shed at Barimukh Daily Bazar,Construction of Fish market shed at Barimukh Daily Bazar in Baksa District under SOPD fund for the 2023-24.,Works,Open Tender,Works,Construction Works,No,No,NA ,30-Nov-2023 05:10 PM,NA ,180.0,No ,No,Online,03-Jan-2024 10:20 AM,Bodoland Territorial Council||Fisheries-BTC,Barimukh,783370.0,2.0,"40,00,000",Sri Jatish Ray,"3,996,611.91",Accepted-AOC,05-Aug-2024,Bodoland Territorial Council||Fisheries-BTC
2023_BoTC_34315_1,FSHRY/BTC/2023-24/008/2,Renovation of existing /Tanks under under SOPD fund,Renovation of existing /Tanks under under SOPD fund for the year 2023-24,Works,Open Tender,Works,Civil Works,No,No,NA ,01-Dec-2023 09:00 AM,NA ,180.0,No ,No,Online,03-Jan-2024 10:20 AM,Bodoland Territorial Council||Fisheries-BTC,BTR,783370.0,2.0,"35,00,000",Sri Jatish Ray,"3,496,680",Accepted-AOC,29-Feb-2024,Bodoland Territorial Council||Fisheries-BTC
2023_BoTC_34316_1,FSHRY/BTC/2023-24/008/2,Construction of Boundary wall and Renovation of DFDO office along with Campus Development in Baksa District,Construction of Boundary wall and Renovation of DFDO office along with Campus Development in Baksa District under SOPD fund,Works,Open Tender,Works,Construction Works,No,No,NA ,01-Dec-2023 09:00 AM,NA ,180.0,No ,No,Online,03-Jan-2024 10:20 AM,Bodoland Territorial Council||Fisheries-BTC,Mushalpur,783370.0,2.0,"24,30,000",Sri Jatish Ray,"2,427,656",Accepted-AOC,29-Feb-2024,Bodoland Territorial Council||Fisheries-BTC
2023_BTC_33627_1,150/PWD/NIT/Goodwill/23-24/03,Construction of road from Thaigirguri to Dhanguri and New Islampur to Thaigirguri Garjasali Road by providing SDBC under CMs Goodwill Project for the year 2023-24. TN_26_16,Construction of road from Thaigirguri to Dhanguri and New Islampur to Thaigirguri Garjasali Road by providing SDBC under CMs Goodwill Project for the year 2023-24. TN_26_16,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Nov-2023 10:30 AM,NA ,180.0,No ,No,Online,30-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"3,06,17,978",Sri Bimal Boro,"27,556,180.2",Rejected-AOC,06-Aug-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_33636_1,ACE-150/PWD/NIT/Goodwill/23-24,Construction of ICBP road from Balajit Kakati house to Khamerigaon Tiniali under CMs Goodwill Mission Project for the year 2023-24. L_3000.00 M TN_26_50,Construction of ICBP road from Balajit Kakati house to Khamerigaon Tiniali under CMs Goodwill Mission Project for the year 2023-24. L_3000.00 M TN_26_50,Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,08-Nov-2023 10:00 AM,30-Nov-2023 01:00 PM ,180.0,No ,No,Online,01-Dec-2023 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Baksa,781327.0,2.0,"2,32,08,990",Tarun Saha,"23,208,831.62",Rejected-AOC,05-Aug-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_33638_1,ACE-150/PWD/NIT/Goodwill/23-24,Road Construction From Baramchari to Aoniati via Ulubari village under Goldingpara VCDC under CMS Goodwill Project for the year 2023-24. L_3100.00 M TN_26_51,Road Construction From Baramchari to Aoniati via Ulubari village under Goldingpara VCDC under CMS Goodwill Project for the year 2023-24. L_3100.00 M TN_26_51,Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,08-Nov-2023 10:00 AM,30-Nov-2023 01:00 PM ,180.0,No ,No,Online,01-Dec-2023 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Baksa,781327.0,2.0,"2,39,81,896",Rahul Brahma,"23,981,200",Rejected-AOC,21-Aug-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_34445_1,125/ACE/NIT/Infra/BTC/22-23/16,Construction of Martyr Sujit Narzary Memorial Auditorium at Debargaon Constituency in Kokrajhar District. (TN_42_10),Construction of Martyr Sujit Narzary Memorial Auditorium at Debargaon Constituency in Kokrajhar District.,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,26-Dec-2023 03:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"85,90,223",Rudhir Daimary,"8,590,000",Rejected-Technical,16-Aug-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_34456_1,125/ACE/NIT/Infra/BTC/22-23/16,Construction of Martyr Sujit Narzary Memorial Auditorium at Salbari in Baksa District. (TN_42_21),Construction of Martyr Sujit Narzary Memorial Auditorium at Salbari in Baksa District.,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,26-Dec-2023 03:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Baksa,781346.0,2.0,"89,30,177",Debabrat Das,"8,929,596.72",Rejected-Technical,08-Aug-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
