Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2022_GMDA_27108_1,GMDA/GEN/02/2022/32,"Consultancy Services For Feasibility Study, Master Plan, Development Plan of Integrated Satellite Township in the periphery of Guwahati Metropolitan Area in Assam, India","Consultancy Services For Feasibility Study, Master Plan, Development Plan of Integrated Satellite Township in the periphery of Guwahati Metropolitan Area in Assam, India",Services,Open Tender,Item Rate,Consultancy,No,No,NA ,22-Sep-2022 10:45 AM,29-Sep-2022 11:30 AM ,180.0,No ,No,Online,19-Oct-2022 03:00 PM,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,Guwahati,781005.0,2.0,0.0,Surbana Jurong Infrastructure Pte Ltd,"68,000,000",Rejected-AOC,23-Nov-2022,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA
2022_IWT_27637_11,SWT / Misc-39 / Pt-XVI / 2022-24 / 5774-94,"LEASING OUT OF LALACHERRA FERRY SERVICES , SILCHAR",LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,07-Nov-2022 06:00 PM,NA ,90.0,No ,No,Online,28-Nov-2022 03:00 PM,Inland Water Transport||I.W.T. Division Silchar,"Lalacherra, Silchar",788003.0,2.0,"2,65,060",SIRAJ UDDIN CHOUDHURY,"317,111.75",Rejected-Finance,05-Sep-2024,Inland Water Transport||I.W.T. Division Silchar
2022_IWT_27637_8,SWT / Misc-39 / Pt-XVI / 2022-24 / 5774-94,"LEASING OUT OF LATHIMARA FERRY SERVICES , SILCHAR",LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,07-Nov-2022 06:00 PM,NA ,90.0,No ,No,Online,28-Nov-2022 03:00 PM,Inland Water Transport||I.W.T. Division Silchar,"Lathimara, Silchar",788003.0,2.0,"2,52,788",HORIMOHAN SINGHA,"394,565",Accepted-AOC,05-Sep-2024,Inland Water Transport||I.W.T. Division Silchar
2022_KAAC_27085_1,ACEH/CS/NESIDS/01/2022-23/3,Construction of RCC Bridge no 3/1 on the Road NH 39 Silonijan state Dispencery to Dhansiri par ghat via Panikabasti iincluding approach) under NESIDS for the year 2021-22,Construction of RCC Bridge 3/1 on the Road from NH 39 Silonijan state Dispensery to Dhansiri par ghat via Panikabasti (Including approach) under NESIDS for 2021-22,Works,Open Tender,Item Rate,Civil Works - Bridges,No,No,NA ,26-Sep-2022 10:00 AM,27-Sep-2022 12:00 PM ,180.0,No ,No,Not Applicable,14-Oct-2022 02:00 PM,Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,Addl. Chief EngineerPWD Diphu,782460.0,2.0,"17,58,88,600",M/S. M.P. AGARWALLA,"217,500,000",Rejected-AOC,03-Sep-2024,Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu
2022_NHM_27361_1,2022-Procurement-NHM-55-P,BEMMP for Medical Colleges of Assam,BEMMP for Medical Colleges of Assam,Services,Open Tender,Buy,Miscellaneous Services,No,No,NA ,14-Oct-2022 06:45 PM,21-Oct-2022 11:30 AM ,180.0,No ,No,Online,09-Dec-2022 05:00 PM,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM,Guwahati,781005.0,2.0,"30,00,00,000",AOV INTERNATIONAL LLP,"156,963,000",Accepted-AOC,16-Sep-2024,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM
2022_NHM_27407_1,2022-Procurement-NHM-83-P,BEMMP in PH to PHC,FOR HIRING OF SERVICE PROVIDERS FOR BIOMEDICAL EQUIPMENT MAINTENANCE AND MANAGEMENT PROGRAMME (BEMMP) FROM THE LEVEL OF DH TO PHC,Services,Open Tender,Buy,Miscellaneous Services,No,No,NA ,18-Oct-2022 02:15 PM,21-Oct-2022 11:30 AM ,180.0,No ,No,Online,09-Dec-2022 11:00 AM,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM,Guwahati,781005.0,2.0,"25,00,00,000",AOV INTERNATIONAL LLP,"80,739,900",Accepted-AOC,16-Sep-2024,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM
2022_NHM_28018_175,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 144 5 nos scheme in Karbi Anglong district,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 144 5 nos scheme in Karbi Anglong district,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,09-Dec-2022 05:00 PM,NA ,180.0,No ,No,Online,07-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karbi Anglong District,782460.0,2.0,"57,99,785",SRI DHANTU PATOR,"5,741,787",Rejected-Finance,02-Sep-2024,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28061_29,NHM-32034/33/2022-CONST,Construction of Buildingless Sub Health Centre in BAGORI SC in NAGAON District under PM ABHIM for the FY 2022-23 Turnkey Basis,Construction of Buildingless Sub Health Centre in BAGORI SC in NAGAON District under PM ABHIM for the FY 2022-23 Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,08-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,05-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,NAGAON,782002.0,2.0,"52,03,000",KHIRUD HATIMURIA,"4,531,800",Rejected-Finance,20-Sep-2024,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_95,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Kalsabhanga SC in Goalpara District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Kalsabhanga SC in Goalpara District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Goalpara,783101.0,2.0,"52,03,000",Dhruba Talukdar,"5,200,000",Accepted-AOC,26-Sep-2024,National Health Mission||State Programme Management Unit - NHM
2022_SYWA_24926_1,DSY/S/KISCE/Assam/19/2022/13,"PROCUREMENT OF GENERAL SPORTS KITS FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM","PROCUREMENT OF GENERAL SPORTS KITS FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM",Goods,Open Tender,Item Rate,Sports Goods/Equipments,No,No,NA ,31-Mar-2022 04:30 PM,NA ,60.0,No ,No,Online,25-Apr-2022 02:00 PM,Directorate of Sports and Youth Welfare - Assam,Guwahati,781006.0,2.0,,BHARALI SPORTS CENTRE,"1,785",Accepted-AOC,02-Sep-2024,Directorate of Sports and Youth Welfare - Assam
2022_SYWA_26461_1,DSY/S/KISCE/Assam/66/2022/1,"PROCUREMENT OF PHYSIOTHERAPY EQUIPMENT FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM","PROCUREMENT OF PHYSIOTHERAPY EQUIPMENT FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM",Goods,Open Tender,Item Rate,Sports Goods/Equipments,No,No,NA ,26-Jul-2022 04:00 PM,NA ,60.0,No ,No,Online,16-Aug-2022 02:00 PM,Directorate of Sports and Youth Welfare - Assam,Guwahati,781006.0,2.0,,BHARALI SPORTS CENTRE,"3,483,200",Accepted-AOC,02-Sep-2024,Directorate of Sports and Youth Welfare - Assam
2023_AEGCL_32778_1,AEGCL/MD/CGM(UAR)/PKG-A/BID,Repairing and maintenance of existing approach road from main road to RE office with Pavers block pavement and construction of RCC slow sand filter at Behiating GSS and construction of security barrack in place of existing shed at Dibrugarh GSS,Repairing and maintenance of existing approach road from main road to RE office with Pavers block pavement and construction of RCC slow sand filter at Behiating GSS and construction of security barrack in place of existing shed at Dibrugarh GSS,Works,Open Tender,Works,Civil Works,No,No,NA ,05-Oct-2023 12:00 PM,NA ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),132KV Behiating GSS and 132KV Dibrugarh GSS,786001.0,2.0,"33,94,839",B.G. Enterprises,"3,220,150",Accepted-AOC,07-Sep-2024,Assam Electricity Grid Corporation Ltd||CGM (T and T)
2023_AEGCL_32876_1,AEGCL/MD/CGM(UAR)/PKG-B/BID,"Repairing, maintenance and construction of Type-III quarter at 132KV GSS, AEGCL, Dibrugarh colony used as office building of DGM, T and T Circle, AEGCL, Dibrugarh and construction of security booth at 132KV Behiating GSS","Repairing, maintenance and construction of Type-III quarter at 132KV GSS, AEGCL, Dibrugarh colony used as office building of DGM, T and T Circle, AEGCL, Dibrugarh and construction of security booth at 132KV Behiating GSS",Works,Open Tender,Works,Civil Works,No,No,NA ,09-Oct-2023 12:00 PM,NA ,180.0,No ,No,Online,08-Nov-2023 02:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),132KV Dibrugarh GSS and 132KV Behiating GSS,786001.0,2.0,"32,45,782",BIMAN GOGOI,"3,003,487",Accepted-AOC,07-Sep-2024,Assam Electricity Grid Corporation Ltd||CGM (T and T)
2023_APDCL_30196_1,APDCL/CGM(PPD)/DTR/FY 22-23/22/4,SUPPLY OF ENERGY EFFICIENT DISTRIBUTION TRANSFORMER CONFIRMING TO BIS LEVEL 1 AND LEVEL 2 AS PER IS 1180 Part 1 2014 AND ITS LATEST AMENDMENTS,SUPPLY OF ENERGY EFFICIENT DISTRIBUTION TRANSFORMER CONFIRMING TO BIS LEVEL 1 AND LEVEL 2 AS PER IS 1180 Part 1 2014 AND ITS LATEST AMENDMENTS,Goods,Open Tender,Supply,Electrical Work/ Equipment,No,No,NA ,28-Mar-2023 06:45 PM,03-Apr-2023 12:00 PM ,180.0,No ,No,Online,19-Apr-2023 03:00 PM,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,across APDCL,781001.0,2.0,,AJANTA TRANSFORMERS,"119,034,000",Accepted-AOC,03-Sep-2024,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL
2023_BoTC_30997_1,DPRD/BTC/Addl(SOPD)Udl15/23/14,Construction of Interlocking Concrete Block Pavement road from Flbri Rupohi road to Irrigation Canal under Addl SOPD for the year 2022-23,DPRD/BTC/Addl(SOPD)Udl-15/2023/14,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-May-2023 10:30 AM,05-Jun-2023 10:30 AM ,180.0,No ,No,Online,21-Jun-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Jalah,781327.0,2.0,"39,60,698",Indrajit Boro,"3,960,698.09",Accepted-AOC,07-Aug-2023,Bodoland Territorial Council||Panchayat and Rural Development-BTC
2023_BoTC_30998_1,DPRD/BTC/Addl(SOPD)Bak16/23/14,Construction of Interlocking Concrete Block Pavement road at Daoraibari village to Kalicharan Boros house under Addl SOPD for the year 2022-23,DPRD/BTC/Addl(SOPD)Baksa-16/2023/14,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-May-2023 10:30 AM,05-Jun-2023 10:30 AM ,180.0,No ,No,Online,21-Jun-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Jalah,781327.0,2.0,"39,60,578",Sri Sanjay Machahary,"3,960,604.24",Rejected-Finance,07-Aug-2023,Bodoland Territorial Council||Panchayat and Rural Development-BTC
2023_BoTC_31010_1,DPRD/BTC/Addl(SOPD)Bak18/23/14,Construction of Concrete Paver Block from Subhash Boro house to Ananda Bazar link road approx 500 meter under Addl SOPD for the year 2022-23,DPRD/BTC/Addl(SOPD)Baksa-18/2023/14,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-May-2023 10:30 AM,06-Jun-2023 10:30 AM ,180.0,No ,No,Online,22-Jun-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Gobardhana,781315.0,2.0,"39,64,911",Sri Sanjay Machahary,"3,964,911.08",Rejected-Finance,29-Aug-2023,Bodoland Territorial Council||Panchayat and Rural Development-BTC
2023_BoTC_33855_1,DOE/BTC/Samagra Siksha/Amg-Basu/2023-24/01,"Construction of 3 Nos of ACR at Basugaon Higher Secondary School Education Department at Chirang, BTR.","Construction of 3 Nos of ACR at Basugaon Higher Secondary School Education Department at Chirang, BTR.",Works,Open Tender,Works,Civil Works,No,No,NA ,10-Nov-2023 04:00 PM,NA ,180.0,No ,No,Online,01-Dec-2023 03:00 PM,Bodoland Territorial Council||Education-BTC,Chirang,783390.0,2.0,"53,70,000",BINITA BASUMATARY,"5,308,500",Accepted-AOC,11-Sep-2024,Bodoland Territorial Council||Education-BTC
2023_BoTC_34704_1,No. TECH- 05/SE(B)/E-Tender,Renovation of Boundary wall with Iron Gate and ANM Staff Quarters along with Sanitary at Dotma 30 bedded Hospital.529-3,Renovation of Boundary wall with Iron Gate and ANM Staff Quarters along with Sanitary at Dotma 30 bedded Hospital.529-3,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,15-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,08-Jan-2024 01:30 PM,Bodoland Territorial Council||PWD-BTC,dotma,783347.0,2.0,"23,80,642",Animesh Brahma,"2,380,005",Accepted-AOC,21-Sep-2024,Bodoland Territorial Council||PWD-BTC
2023_BoTC_34705_1,No. TECH- 05/SE(B)/E-Tender,Renovation of Boundary wall with Iron Gate and Renovation of Doctor Qtr. No.3 along with Sanitary at Dotma 30 bedded Hospital.529-4,Renovation of Boundary wall with Iron Gate and Renovation of Doctor Qtr. No.3 along with Sanitary at Dotma 30 bedded Hospital.529-4,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,15-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,08-Jan-2024 01:30 PM,Bodoland Territorial Council||PWD-BTC,dotma,783347.0,2.0,"23,79,803",Animesh Brahma,"2,379,474",Accepted-AOC,21-Sep-2024,Bodoland Territorial Council||PWD-BTC
2023_BoTC_35032_1,DPRD/BTC/(15th FC)UT/IV/Udl-22/2023/08,Construction of Open Rang Mancha at Kajiamati Bwisagu Thili under 15th FC fund for the year 2023-24.,DPRD/BTC/(15th FC)UT/IV/Udl-22/2023/08,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,29-Dec-2023 10:30 AM,NA ,180.0,No ,No,Online,20-Jan-2024 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Rowta,784508.0,2.0,"38,09,520",Raju Brahma,"3,809,520.11",Accepted-AOC,09-Feb-2024,Bodoland Territorial Council||Panchayat and Rural Development-BTC
2023_DHTS_34115_1,APART/Seri-OPIU/70/2022/39,Procurement and supply of Cocoon Drying Chambers under the APART project,Procurement and Supply of Cocoon Drying Chambers under the APART project. For details read tender document,Goods,Open Tender,Item Rate,Machineries,No,No,NA ,22-Nov-2023 02:00 PM,NA ,60.0,No ,No,Online,13-Dec-2023 03:15 PM,Department of Handloom Textile and Sericulture||Directorate of Sericulture,Guwahati,781022.0,2.0,,VIDURS,"1,170,900",Not Admitted-Finance,24-Sep-2024,Department of Handloom Textile and Sericulture||Directorate of Sericulture
2023_DIPR_31245_1,LE.DIPR.01/2023/59,Outdoor branding works,Outdoor branding works,Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,16-Jun-2023 03:00 PM,19-Jun-2023 03:00 PM ,90.0,No ,No,Online,29-Jun-2023 01:00 PM,Information and Public Relations Department||Directorate of Information and Public Relation,Guwahati,781006.0,2.0,"70,00,000",MS URVASHI REFLECTION AND CO.,"173,901.32",Rejected-AOC,23-Sep-2024,Information and Public Relations Department||Directorate of Information and Public Relation
2023_DIPR_32689_1,E. 320678/307,"SELECTION OF ADVERTISING AGENCIES TO HIGHLIGHT THE PLANS, POLICIES, ACHIEVEMENTS and ACTIVITIES OF ASSAM GOVERNMENT THROUGH PERMANENT STRUCTURE HOARDINGS / UNIPOLES","SELECTION OF ADVERTISING AGENCIES TO HIGHLIGHT THE PLANS, POLICIES, ACHIEVEMENTS and ACTIVITIES OF ASSAM GOVERNMENT THROUGH PERMANENT STRUCTURE HOARDINGS / UNIPOLES",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,27-Sep-2023 05:00 PM,30-Sep-2023 01:00 PM ,90.0,No ,No,Online,12-Oct-2023 01:00 PM,Information and Public Relations Department||Directorate of Information and Public Relation,Guwahati,781006.0,2.0,"5,00,00,000",A.R.T. ENTERTAINMENT & SERVICES PRIVATE LIMITED,"10,151,244",Accepted-AOC,13-Sep-2024,Information and Public Relations Department||Directorate of Information and Public Relation
2023_DIPR_32692_1,E.320678/308,SELECTION and EMPANELMENT OF ADVERTISING AGENCIES FOR INSTALLATION OF TEMPORARY HOARDINGS,SELECTION and EMPANELMENT OF ADVERTISING AGENCIES FOR INSTALLATION OF TEMPORARY HOARDINGS,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,27-Sep-2023 05:15 PM,30-Sep-2023 01:00 PM ,90.0,No ,No,Online,12-Oct-2023 01:00 PM,Information and Public Relations Department||Directorate of Information and Public Relation,Guwahati,781006.0,2.0,"50,00,000",Sarma Art Cottage,40.12,Rejected-Finance,13-Sep-2024,Information and Public Relations Department||Directorate of Information and Public Relation
2023_DoIT_30981_1,AEDC/EDP/Agricultural-Data/102,LIMITED E-TENDER FOR SELECTION OF SUITABLE AGENCY for Implementation of Data Management Analytics and Business Intelligence Solutions for Agricultural Schemes,LIMITED E-TENDER FOR SELECTION OF SUITABLE AGENCY for Implementation of Data Management Analytics and Business Intelligence Solutions for Agricultural Schemes,Services,Limited,Works,Information Technology,No,No,NA ,29-May-2023 12:00 PM,NA ,365.0,No ,No,Online,06-Jun-2023 02:00 PM,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT,Guwahati,781021.0,2.0,,A Square Group,"18,760,820",Rejected-Finance,10-Sep-2024,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT
2023_DoIT_33584_1,AEDC-IT-AHandV-489,Design and Development of Learning Management Solution for Training facility of Livestock,Design and Development of Learning Management Solution for Training facility of Livestock,Services,Limited,Works,Information Technology,No,No,NA ,07-Nov-2023 01:30 PM,NA ,365.0,No ,No,Online,14-Nov-2023 02:00 PM,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT,Guwahati,781021.0,2.0,,SBL Knowledge Services Private Limited,"3,999,846",Rejected-Finance,09-Sep-2024,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT
