Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_BoTC_34224_1,DPRD/BTC/(15th FC)UT-134/2023/10,Const of road with EF and SG from Duramari to Hekaipara joining road under 15th ASFC for the year 2023-24,DPRD/BTC/(15th FC)UT-134/2023/10,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Nov-2023 10:30 AM,NA ,180.0,No ,No,Online,20-Dec-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Dotma,783347.0,2.0,"23,78,947",BISTI MUSHAHARY,"2,378,774.19",Accepted-AOC,24-Jan-2024,Bodoland Territorial Council||Panchayat and Rural Development-BTC
2023_BoTC_35087_1,BTC/PS/01/2023 - 01,Printing of four colour 6(six) leaves both side 12 Pages with strong binding bar,"Printing of four colour 6(six) leaves both side 12 Pages with strong binding bar, spiral binding glossy art paper with 170 GSM latest photograph in ach pages provided by the department",Goods,Open Tender,Supply,Publishing/Printing,No,No,NA ,30-Dec-2023 03:00 PM,NA ,180.0,No ,No,Online,15-Jan-2024 03:30 PM,Bodoland Territorial Council||Printing and Stationary-BTC,Kokrajhar,783370.0,2.0,"22,00,029",Ms PM ENETRPRISE,"2,200,029",Rejected-Finance,12-Apr-2024,Bodoland Territorial Council||Printing and Stationary-BTC
2023_BoTC_35089_1,BTC/PS/01/2023 - 02,"Printing of 200 (two hundred) leaves General Diary, 2024","Printing of 200 (two hundred) leaves General Diary, 2024 (7.5 x 9 inch) with hard glossy cover binding and 70 GSM paper quality including transportation and labour cost",Goods,Open Tender,Supply,Publishing/Printing,No,No,NA ,30-Dec-2023 03:00 PM,NA ,180.0,No ,No,Online,15-Jan-2024 03:30 PM,Bodoland Territorial Council||Printing and Stationary-BTC,Kokrajhar,783370.0,2.0,"21,98,902",Ms PM ENETRPRISE,"2,198,902",Rejected-Finance,12-Apr-2024,Bodoland Territorial Council||Printing and Stationary-BTC
2023_BoTC_35090_1,BTC/PS/01/2023 - 03,Procurement and installation of Offset Machine and Spiral Binding Machine,Procurement and installation of Offset Machine and Spiral Binding Machine,Goods,Open Tender,Supply,Machineries,No,No,NA ,30-Dec-2023 03:00 PM,NA ,180.0,No ,No,Online,15-Jan-2024 03:30 PM,Bodoland Territorial Council||Printing and Stationary-BTC,Kokrajhar,783370.0,2.0,"35,50,000",Computer Lab,"3,550,000",Accepted-AOC,12-Apr-2024,Bodoland Territorial Council||Printing and Stationary-BTC
2023_BTC_33659_1,150/PWD/NIT/Goodwill/23-24/5,Construction of CC Block from Fakribari Church to Kathpuri village Thelamara Bathou Mandir (From Ch. 0.00 Km to Ch. 3.80 Km) (Total Pavement Length 2.988 Km) under CMs Goodwill Mission Project for the financial year 2023-24. (TN_26_125),Construction of CC Block from Fakribari Church to Kathpuri village Thelamara Bathou Mandir (From Ch. 0.00 Km to Ch. 3.80 Km) (Total Pavement Length 2.988 Km) under CMs Goodwill Mission Project for the financial year 2023-24 of District Udalguri.,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2023 10:30 AM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"2,32,99,498",Suraj Kr. Basumatary,"23,295,395.44",Rejected-AOC,03-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_33691_1,150/PWD/NIT/Goodwill/23-24/5,Construction of CC Block Road from Sastrapara VCDC Office to Mahilamakha under CMs Goodwill Mission Project for the financial year 2023-24. (TN_26_136),Construction of CC Block Road from Sastrapara VCDC Office to Mahilamakha under CMs Goodwill Mission Project for the financial year 2023-24.,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2023 02:00 PM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"3,07,34,978",NELSON BASUMATARY,"30,734,978",Accepted-AOC,02-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_33737_1,ACE-150/PWD/NIT/Goodwill/23-24,Construction of road from No 12 Christan Missionary School to Bohitpara Naramari Chowk under CMs Goodwill Mission for the year 2023-24. TN_26_74,Construction of road from No 12 Christan Missionary School to Bohitpara Naramari Chowk under CMs Goodwill Mission for the year 2023-24. TN_26_74,Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,09-Nov-2023 10:00 AM,30-Nov-2023 01:00 PM ,180.0,No ,No,Online,01-Dec-2023 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Baksa,781327.0,2.0,"4,65,64,889",Badrul Islam,,Accepted-AOC,,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_33769_1,150/PWD/NIT/Goodwill/23-24/5,Construction of road from Kajiamati PWD road to Hazirapara via K. Borigaon village under CMs Goodwill Mission Project for the financial year 2023-24. (TN_26_153),Construction of road from Kajiamati PWD road to Hazirapara via K. Borigaon village under CMs Goodwill Mission Project for the financial year 2023-24.,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Nov-2023 11:00 AM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"2,29,18,000",Suraj Kr. Basumatary,"22,913,670.05",Rejected-AOC,03-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_33770_1,150/PWD/NIT/Goodwill/23-24/5,Construction of road from No. 2 Goraibari village to Hatkata (No.2 Khomabari) via Goraibari chowk under CMs Goodwill Mission Project for the financial year 2023- 24. (TN_26_154),Construction of road from No. 2 Goraibari village to Hatkata (No.2 Khomabari) via Goraibari chowk under CMs Goodwill Mission Project for the financial year 2023- 24.,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Nov-2023 11:00 AM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"3,04,69,695",NELSON BASUMATARY,"30,469,695",Accepted-AOC,02-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_33775_1,150/PWD/NIT/Goodwill/23-24/5,Construction of road with CC Block from Dhopguri- Khoirabari PWD road to Uttar Hatibandha Bhuyakhat Waiving Centre under CMs Goodwill Mission Project for the financial year 2023-24 of District Udalguri (31 Khwirwbari (ST). (TN_26_158),Construction of road with CC Block from Dhopguri- Khoirabari PWD road to Uttar Hatibandha Bhuyakhat Waiving Centre under CMs Goodwill Mission Project for the financial year 2023-24 of District Udalguri (31 Khwirwbari (ST).,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Nov-2023 11:00 AM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"3,64,37,000",BICHITRA BASUMATARY,,Not Admitted-Fee/PreQual/Technical,,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_33780_1,150/PWD/NIT/Goodwill/23-24/5,Construction of RCC Bridge No. 2/1 on NH 15 to Benghanabari Jungle Road under CMs Goodwill Mission Project for the year 2023-24 of District Udalguri (40 Rowta (ST). (TN_26_162),Construction of RCC Bridge No. 2/1 on NH 15 to Benghanabari Jungle Road under CMs Goodwill Mission Project for the year 2023-24 of District Udalguri (40 Rowta (ST).,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Nov-2023 12:00 PM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"3,11,23,961",M/S ZENITH INFRA,"28,011,564.9",Accepted-AOC,05-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_33782_1,150/PWD/NIT/Goodwill/23-24/5,Construction of CC Block Roads (a) Part-A from No. 3 Bongurum to Botabari village (Length 1.79 Km) (b) Part B Barmukhuli New PHC to Saghalijhar PMGSY road (Length 1.30 Km) and (c) Part C Jorpukhuri ME School to Saghalijhar village road (TN_26_164),Construction of CC Block Roads (a) Part-A from No. 3 Bongurum to Botabari village (Length 1.79 Km) (b) Part B Barmukhuli New PHC to Saghalijhar PMGSY road (Length 1.30 Km) and (c) Part C Jorpukhuri ME School to Saghalijhar village road (0.62 Km),Works,Open Tender,Works,Civil Works,No,No,NA ,09-Nov-2023 12:00 PM,NA ,180.0,No ,No,Online,29-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"3,13,97,000",NELSON BASUMATARY,"31,397,000",Accepted-AOC,02-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_33907_1,No. ACE-150/PWD/NIT/Goodwill,"Construction of widening and Strengthening of road from Kajalgaon Bengtol PWD road Kaotong Bazar to Chatipur Brahma Mandir and two link road in Silpota village (Length-3.39 Km) in Chirang District, BTC under CMs Goodwill Project in BTC area for the y","Construction of widening and Strengthening of road from Kajalgaon Bengtol PWD road Kaotong Bazar to Chatipur Brahma Mandir and two link road in Silpota village (Length-3.39 Km) in Chirang District, BTC under CMs Goodwill Project in BTC area for the y",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,13-Nov-2023 10:00 AM,NA ,180.0,No ,No,Online,08-Dec-2023 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,CHIRANG,783390.0,2.0,"3,32,99,118",ASTROPHER BORGOYARY,"29,969,206.2",Accepted-AOC,04-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_34424_1,125/ACE/NIT/Infra/BTC/22-23/16,Construction of Martyr Sujit Narzary Memorial Auditorium at Parbatjhora in Kokrajhar District. (TN_42_1),Construction of Martyr Sujit Narzary Memorial Auditorium at Parbatjhora in Kokrajhar District.,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,26-Dec-2023 03:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"85,90,223",JAY PRATAP SINGH,"8,589,921.67",Rejected-Technical,02-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_34429_1,125/ACE/NIT/Infra/BTC/22-23/16,Construction of Martyr Sujit Narzary Memorial Auditorium at Sirampur Constituency in Kokrajhar District. (TN_42_3),Construction of Martyr Sujit Narzary Memorial Auditorium at Sirampur Constituency in Kokrajhar District.,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,26-Dec-2023 03:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"85,90,223",JAY PRATAP SINGH,"8,589,613.87",Rejected-AOC,02-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_34436_1,125/ACE/NIT/Infra/BTC/22-23/16,Construction of Martyr Sujit Narzary Memorial Auditorium at Kachugaon Constituency in Kokrajhar District. (TN_42_6),Construction of Martyr Sujit Narzary Memorial Auditorium at Kachugaon Constituency in Kokrajhar District,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,26-Dec-2023 03:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"85,90,223",JAY PRATAP SINGH,"8,589,921.67",Rejected-Technical,02-Apr-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_BTC_34467_1,125/ACE/NIT/Infra/BTC/22-23/16,Construction of Martyr Sujit Narzary Memorial Auditorium at Bhergaon in Udalguri District. (TN_42_32),Construction of Martyr Sujit Narzary Memorial Auditorium at Bhergaon in Udalguri District.,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Dec-2023 10:00 AM,NA ,180.0,No ,No,Online,26-Dec-2023 03:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,784509.0,2.0,"89,30,177",Jwhwlao Boro,,Accepted-AOC,,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_CD_31847_1,WAMUL/ APART/ ET/ ICV-Insulated/ 23-24/01,Refrigerated Van for Ice Cream and Insulated Distribution Van,Supply of Refrigerated Van for Ice Cream and Insulated Distribution Van as per details mentioned at IFB and BOQ,Goods,Open Tender,Supply,Vehicles/Vehicle Spares,No,No,NA ,29-Jul-2023 04:00 PM,NA ,120.0,No ,No,Online,31-Aug-2023 12:30 PM,Cooperation Department||The west Assam Milk Producers Cooperative Union Limited,"Purabi Dairy, Panjabari, Guwahati, Assam",781037.0,2.0,,,,,,Cooperation Department||The west Assam Milk Producers Cooperative Union Limited
2023_CD_31878_1,WAMUL/APART/ET/CRATE/23-24/2,Milk Crate and Perforated product Crate (Capacity 12 ltr),Supply of Milk Crate and Perforated product Crate (Capacity 12 ltr),Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,01-Aug-2023 04:40 PM,NA ,120.0,No ,No,Online,01-Sep-2023 12:30 PM,Cooperation Department||The west Assam Milk Producers Cooperative Union Limited,"Purabi Dairy, Panjabari, Guwahati, Assam",781037.0,2.0,,Nilkamal Limited,"1,343,750",Rejected-Finance,18-Apr-2024,Cooperation Department||The west Assam Milk Producers Cooperative Union Limited
2023_DMEAP_32316_1,IN-ASDMA-379589-GO-RFB,Supply Installation Configuration and Operation of Geospatial software and services for Assam State Disaster Management Authority,Supply Installation Configuration and Operation of Geospatial software and services for Assam State Disaster Management Authority,Goods,Open Tender,Item Rate,Miscellaneous Goods,No,No,NA ,01-Sep-2023 09:00 AM,11-Sep-2023 11:00 AM ,120.0,No ,No,Online,16-Oct-2023 03:00 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,Goods,781006.0,1.0,"8,18,80,000",NeoGeoInfo Technologies Private Limited,"162,339,672",Rejected-Technical,08-Mar-2024,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme
2023_DMEAP_33065_1,ASDMA/AIRBMP/RFB/OS/2023-24,Hiring of Fully Furnished Office Space for Assam State Disaster Management Authority,Hiring of Fully Furnished Office Space for Assam State Disaster Management Authority,Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,16-Oct-2023 09:00 AM,NA ,90.0,No ,No,Online,14-Nov-2023 03:00 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,Services,781006.0,2.0,,CHANDRA KANTA AGARWAL,,Rejected-AOC,,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme
2023_DoIT_31105_1,AEDC/SDC/IT/2023-24/001,Supply Installation and Commissioning of Backup Solution License,Supply Installation and Commissioning of Backup Solution License,Works,Open Tender,Works,Miscellaneous Works,No,No,NA ,06-Jun-2023 05:00 PM,NA ,60.0,No ,No,Online,26-Jun-2023 03:30 PM,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT,Guwahati,781021.0,2.0,,Karavan Solutions,"3,392,500",Accepted-AOC,23-Aug-2023,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT
2023_DoIT_34414_1,AEDCHRDRFPMediclaim/23-24/02,Tender for providing Group Mediclaim Insurance facilities to the contractual employees and their dependent,Tender for providing Group Mediclaim Insurance facilities to the contractual employees and their dependent family members of AEDC Ltd,Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,05-Dec-2023 03:00 PM,NA ,180.0,No ,No,Online,03-Jan-2024 03:00 PM,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT,Guwahati,781021.0,2.0,,ICICI Lombard General Insurance Company Limited,"5,192,000",Accepted-AOC,17-Apr-2024,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT
2023_DOT_32377_1,ATDC/CS/610/2022/2628 dt. 31.08.2023,Proposed Kharghuli Tourist Lodge (Ancillary works) Retaining wall boundary wall etc.,Proposed Kharghuli Tourist Lodge (Ancillary works) Retaining wall boundary wall etc.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Sep-2023 12:30 PM,08-Sep-2023 12:00 PM ,180.0,No ,No,Online,20-Sep-2023 01:00 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,"Kharghuli, Guwahati",781004.0,2.0,"34,65,032",M/s. Izyan Associates,"3,742,243.34",Accepted-AOC,01-Apr-2024,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT
2023_DoWR_30130_1,KOKRAJHAR/2022-23/SOPDG-II/V,A/E measures to protect Khejurbari and its adjoining villages from Gangia river.,A/E measures to protect Khejurbari and its adjoining villages from Gangia river.,Works,Open Tender,Works,Civil Works,No,No,NA ,25-Mar-2023 06:00 PM,NA ,180.0,No ,No,Online,13-Apr-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,KOKRAJHAR,783370.0,2.0,"1,49,03,001",M/S NRPM Enterprise,"13,412,702",Rejected-AOC,31-Jan-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_30133_1,KOKRAJHAR/2022-23/SOPDGII/VIII,A/E measures to protect Rimijimi and its adjoining villages from erosion of Gangia river.,A/E measures to protect Rimijimi and its adjoining villages from erosion of Gangia river.,Works,Open Tender,Works,Civil Works,No,No,NA ,25-Mar-2023 06:00 PM,NA ,180.0,No ,No,Online,13-Apr-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,KOKRAJHAR,783370.0,2.0,"1,73,61,708",Jethmal Maloo,"15,625,538",Rejected-AOC,23-Apr-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_30237_2,DHUBRI/2022-23/SOPDG-II/IV,Pro siltation measures to protect Matifata and its adjoining areas from the erosion of river Brahmaputra. RETENDER,Pro siltation measures to protect Matifata and its adjoining areas from the erosion of river Brahmaputra.,Works,Open Tender,Works,Civil Works,No,No,NA ,01-Jan-2024 06:30 PM,NA ,180.0,No ,No,Online,08-Jan-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DHUBRI,783301.0,2.0,"1,97,18,236",Jyotirmoy Kalita,"17,746,412",Rejected-Technical,06-Apr-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_31698_2,MANGALDOI/2023-24/SDMF/I,Mitigation of erosion of Mangaldoi town and its adjoining areas from the river Mangaldoi. Package 1 RETENDER,Mitigation of erosion of Mangaldoi town and its adjoining areas from the river Mangaldoi.,Works,Open Tender,Works,Civil Works,No,No,NA ,22-Dec-2023 06:30 PM,NA ,180.0,No ,No,Online,29-Dec-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,MANGALDAI,784125.0,2.0,"2,53,21,357",JYOTIRMOY SARMA,,Accepted-AOC,,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_33033_2,BARPETA/2023-24/RIDF/I,Pro-siltation measures to protect B/Dyke from Bahari to Baghbar at Dokreswar-Belortari area on R/B of river Brahmaputra.,Pro-siltation measures to protect B/Dyke from Bahari to Baghbar at Dokreswar-Belortari area on R/B of river Brahmaputra.,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Jan-2024 06:30 PM,NA ,180.0,No ,No,Online,17-Jan-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,BARPETA,781301.0,2.0,"4,44,99,937",Ashit Roy,,Accepted-AOC,,Department of Water Resources||Chief Engineer - DoWR
