Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_ED_34385_1,DXL-3/2023,"GRANT OF IMFL OFF SHOP LICENCE AT GOLAKGANJ, DIST. DHUBRI (FOR THE SHOP NO. DHU 8)","GRANT OF IMFL OFF SHOP LICENCE AT GOLAKGANJ, DIST. DHUBRI (FOR THE SHOP NO. DHU 8)",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,07-Dec-2023 09:30 AM,21-Dec-2023 02:00 PM ,180.0,No ,No,Online,10-Jan-2024 02:00 PM,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED,"GOLAKGANJ, DIST. DHUBRI",783334.0,2.0,,MITHUN DEBNATH,"2,119,999",Accepted-AOC,23-Oct-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED
2023_ED_34388_1,DXL-3/2023,"GRANT OF IMFL OFF SHOP LICENCE AT MISSION ROAD (DHUBRI TOWN), DIST. DHUBRI (FOR THE SHOP NO. DHU 9)","GRANT OF IMFL OFF SHOP LICENCE AT MISSION ROAD (DHUBRI TOWN), DIST. DHUBRI (FOR THE SHOP NO. DHU 9)",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,07-Dec-2023 09:30 AM,21-Dec-2023 02:00 PM ,180.0,No ,No,Online,10-Jan-2024 02:00 PM,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED,"MISSION ROAD( DHUBRI TOWN), DIST. DHUBRI",783301.0,2.0,,SUPRATIK SARKAR,"4,199,999",Rejected-AOC,30-Oct-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Dhubri - ED
2023_ED_34745_1,EXCI-12/1114/2023-EXC-BNG,"GRANT OF IMFL OFF SHOP NO. BGN2 AT BONGAIGAON TOWN WARD NO. 2, BONGAIGAON","GRANT OF IMFL OFF SHOP NO. BGN2 AT BONGAIGAON TOWN WARD NO. 2, BONGAIGAON",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,16-Dec-2023 11:00 AM,26-Dec-2023 11:30 AM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Bongaigaon - ED,BONGAIGAON,783380.0,2.0,,SUNITA DEY,"4,300,000",Rejected-Finance,27-Sep-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Bongaigaon - ED
2023_ED_34746_1,EXCI-12/1114/2023-EXC-BNG,"GRANT OF IMFL OFF SHOP NO. BGN3 AT BONGAIGAON TOWN WARD NO. 05 AND 06, BONGAIGAON","GRANT OF IMFL OFF SHOP NO. BGN3 AT BONGAIGAON TOWN WARD NO. 05 AND 06, BONGAIGAON",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,16-Dec-2023 11:15 AM,26-Dec-2023 11:30 AM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Bongaigaon - ED,BONGAIGAON,783380.0,2.0,,NIRMALI SINGHA,"4,517,989",Rejected-Technical,27-Sep-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Bongaigaon - ED
2023_ED_34749_1,EXCI-12/1114/2023-EXC-BNG,"GRANT OF IMFL OFF SHOP NO. BGN5 AT ABHAYAPURI TOWN, NORTH SALMARA, BONGAIGAON","GRANT OF IMFL OFF SHOP NO. BGN5 AT ABHAYAPURI TOWN, NORTH SALMARA, BONGAIGAON",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,16-Dec-2023 11:45 AM,26-Dec-2023 11:30 AM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Bongaigaon - ED,BONGAIGAON,783380.0,2.0,,Nirmali Nath,"2,100,051",Not Admitted-Fee/PreQual/Technical,27-Sep-2024,Excise Department||Commissioner of Excise - ED||O/o SE-Bongaigaon - ED
2023_HFWD_31884_1,SMEJ/JMCH/2721/2023/3376 Date. 29/07/2023,"SUPPLY OF PLUMBING, SANITARY, AC, REFRIGERATOR ITEMS ETC. ON RATE CONTRACT BASIS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT","SUPPLY OF PLUMBING, SANITARY, AC, REFRIGERATOR ITEMS ETC. ON RATE CONTRACT BASIS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT-ASSAM",Goods,Open Tender,Supply,Miscellaneous Goods,No,No,NA ,01-Aug-2023 02:00 PM,08-Aug-2023 12:00 PM ,365.0,No ,No,Online,24-Aug-2023 01:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD,"JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT-ASSAM",785001.0,2.0,,BORA & SONS COMPANY,0.0,Accepted-AOC,01-Dec-2023,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD
2023_NHM_31156_4,NHM-32023/11/2022-Cons-NHM/152,Construction of Buildingless Sub Health Centre at SAGUNBAHI SC in Morigaon District under PM ABHIM for the FY 2021 22 under NHM Assam on Turn Key Basis.,Construction of Buildingless Sub Health Centre at SAGUNBAHI SC in Morigaon District under PM ABHIM for the FY 2021 22 under NHM Assam on Turn Key Basis.,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,12-Jun-2023 11:00 AM,NA ,180.0,No ,No,Online,27-Jun-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Morigaon,782105.0,2.0,"52,03,000",SRI RAJU DAS,"4,812,775",Rejected-Finance,20-Nov-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_31156_9,NHM-32023/11/2022-Cons-NHM/152,Construction of Buildingless Sub Health Centre at PATAKATA SC in Dhubri District under PM ABHIM for the FY 2021 22 under NHM Assam on Turn Key Basis.,Construction of Buildingless Sub Health Centre at PATAKATA SC in Dhubri District under PM ABHIM for the FY 2021 22 under NHM Assam on Turn Key Basis.,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,12-Jun-2023 11:00 AM,NA ,180.0,No ,No,Online,05-Jul-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dhubri,783301.0,2.0,"52,03,000",ALTAB HOSSAON,"4,682,700",Accepted-AOC,19-Nov-2024,National Health Mission||State Programme Management Unit - NHM
2023_NHM_32006_10,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Karbi Anglong District, group.16 (3 nos. of scheme in Karbi Anglong District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Karbi Anglong District, group.16 (3 nos. of scheme in Karbi Anglong District) for FY 2022-23 under NAM, Assam.",Works,Open Tender,Turn-key,Construction Works,No,No,NA ,09-Aug-2023 05:55 PM,NA ,225.0,No ,No,Online,29-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karbi Anglong District,782462.0,2.0,"72,00,000",M/S Saturn Electricals,"7,020,000",Rejected-Finance,27-Nov-2024,National Health Mission||State Programme Management Unit - NHM
2023_PWBNH_29924_1,CE/ARC-I/04/2023/3Dated Guwahati 10th March 2023,"Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Mariani (Jorhat District)","Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Mariani (Jorhat District)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Mar-2023 09:00 AM,18-Mar-2023 10:00 AM ,180.0,No ,No,Online,23-Mar-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Jorhat,785001.0,2.0,"1,14,87,000",TOPUBRATTA DUTTA ARCHITECTS,"11,480,000",Rejected-AOC,13-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_29924_10,CE/ARC-I/04/2023/3Dated Guwahati 10th March 2023,"Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Merapani (Golaghat District)","Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Merapani (Golaghat District)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Mar-2023 09:00 AM,18-Mar-2023 10:00 AM ,180.0,No ,No,Online,23-Mar-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Golaghat,785621.0,2.0,"1,14,87,000",Kothari Associates Pvt. Ltd.,"11,250,000",Rejected-AOC,13-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_29924_2,CE/ARC-I/04/2023/3Dated Guwahati 10th March 2023,"Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Kaliabor (Nagaon District)","Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Kaliabor (Nagaon District)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Mar-2023 09:00 AM,18-Mar-2023 10:00 AM ,180.0,No ,No,Online,23-Mar-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Nagaon,782001.0,2.0,"1,14,87,000",ARCHITECTS COLLABORATIVE,"11,460,000",Accepted-AOC,18-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_29924_4,CE/ARC-I/04/2023/3Dated Guwahati 10th March 2023,"Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, West KarbiAnglong (West KarbiAnglong District)","Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, West KarbiAnglong (West KarbiAnglong District)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Mar-2023 09:00 AM,18-Mar-2023 10:00 AM ,180.0,No ,No,Online,23-Mar-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,West Karbi Anglong,782480.0,2.0,"1,14,87,000",ATMAN ARCHITECTS,"11,350,000",Accepted-AOC,13-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_29924_5,CE/ARC-I/04/2023/3Dated Guwahati 10th March 2023,"Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Dholai (Cachar District)","Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Dholai (Cachar District)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Mar-2023 09:00 AM,18-Mar-2023 10:00 AM ,180.0,No ,No,Online,23-Mar-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,West Karbi Anglong,788030.0,2.0,"1,14,87,000",Space Ace,"11,414,000",Rejected-AOC,13-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_29924_8,CE/ARC-I/04/2023/3Dated Guwahati 10th March 2023,"Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Panbari, Bijni (Chirang District under BTC)","Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Panbari, Bijni (Chirang District under BTC)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Mar-2023 09:00 AM,18-Mar-2023 10:00 AM ,180.0,No ,No,Online,23-Mar-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Chirang,783385.0,2.0,"1,14,87,000",TOPUBRATTA DUTTA ARCHITECTS,"11,480,000",Rejected-AOC,28-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_30210_1,CE/ARC-I/04/2023/3 Dated Guwahati 10th March 2023,"Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Lakhipur (Cachar District)","Consultancy Services for Establishment of 10 nos. of Government Model Degree Colleges in Assam under NESID scheme for Govt. Model College, Lakhipur (Cachar District)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,29-Mar-2023 05:00 PM,31-Mar-2023 12:00 PM ,180.0,No ,No,Online,05-Apr-2023 04:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Cachar,788002.0,2.0,"1,14,87,000",BHARGAVA AND ASSOCIATES PRIVATE LIMITED,"11,480,000",Accepted-AOC,18-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_30590_1,KSBRTBD/TECH/CS/COVID/40/01,Establishment of 54 Bedded Covid 19 Isolation bed facility alongwith a Doctors room and 05 Toilests at Uluoni CHC under Srimonabasti BPHC IN Nagaon District,Establishment of 54 Bedded Covid 19 Isolation bed facility alongwith a Doctors room and 05 Toilests at Uluoni CHC under Srimonabasti BPHC IN Nagaon District,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,25-Apr-2023 11:00 AM,27-Apr-2023 01:00 PM ,180.0,No ,No,Online,29-Apr-2023 04:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH||EE-Nagaon Building Division - PWBNH,Nagaon,781006.0,2.0,"1,08,33,193",NABAJYOTI BORAH,"10,827,100",Rejected-Finance,16-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH||EE-Nagaon Building Division - PWBNH
2023_PWBNH_30984_1,CS/97/2023-24/1055,"Repairing , Renovation of Office chamber , Conference Hall, rest room and washroom of office of the Adviser, Education Deptt. (Prof. Dr. Noni Gopal Mahanta) at 2nd floor Block-C, Janata Bhawan, Dispur","Repairing , Renovation of Office chamber , Conference Hall, rest room and washroom of office of the Adviser, Education Deptt. (Prof. Dr. Noni Gopal Mahanta) at 2nd floor Block-C, Janata Bhawan, Dispur",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,26-May-2023 05:45 PM,01-Jun-2023 11:00 AM ,180.0,No ,No,Online,13-Jun-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH,Dispur,781006.0,2.0,"28,50,681",DIGANTA THAKURIA,"2,850,181",Accepted-AOC,06-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH
2023_PWBNH_32101_1,KSBRTBD/TECH/CS/th/22-23/28/01,"Repairing and Renovation of Srimonabasti MPHC Hospital Building, Kaliabor, Nagaon","Repairing and Renovation of Srimonabasti MPHC Hospital Building, Kaliabor, Nagaon",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-Aug-2023 12:45 PM,18-Aug-2023 12:00 PM ,180.0,No ,No,Online,21-Aug-2023 04:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH||EE-Nagaon Building Division - PWBNH,kaliabor,782137.0,2.0,"31,03,365",NABAJYOTI BORAH,"3,812,309.87",Rejected-Finance,16-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH||EE-Nagaon Building Division - PWBNH
2023_PWBNH_32104_1,.KSBRTBD/TECH/CS/H/22-23/26/01,"Repairing and Renovation of Srimonabasti MPHC GNM Quarter, Kaliabor, Assam","Repairing and Renovation of Srimonabasti MPHC GNM Quarter, Kaliabor, Assam",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-Aug-2023 04:00 PM,18-Aug-2023 12:00 PM ,180.0,No ,No,Online,21-Aug-2023 04:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH||EE-Nagaon Building Division - PWBNH,Kaliabor,782137.0,2.0,"26,05,732",NABAJYOTI BORAH,"3,201,135.09",Rejected-Finance,16-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH||EE-Nagaon Building Division - PWBNH
2023_PWBNH_32490_6,CE/TB-VII/22/2023/9 Dated Guwahati 31st Aug 2023,Jagannath Community and Skill Centre at i) Woka TE ii) Jamuguri TE iii) Balijan TE under Golaghat LAC (Pkg. No.-18),Jagannath Community and Skill Centre at i) Woka TE ii) Jamuguri TE iii) Balijan TE under Golaghat LAC (Pkg. No.-18),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,14-Sep-2023 12:00 PM,NA ,180.0,No ,No,Online,03-Oct-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Golaghat,785621.0,2.0,"4,22,19,429",Mohinis Trade and Construction,"43,887,096",Rejected-Technical,14-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_34229_1,SE(B)/DIB/JC../CS-19/../624-A dt09/11/23,Jagannath Community and Skill Centre under,"Jagannath Community and Skill Centre under Tingkhong LAC at Tingkhong T.E., (Sl. No. - 4)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,27-Nov-2023 09:00 AM,29-Nov-2023 11:00 AM ,180.0,No ,No,Online,13-Dec-2023 10:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,Tingkhong T.E.,786612.0,2.0,"1,40,73,000",UJJAL KUMAR BARUAH,"14,343,000",Rejected-AOC,29-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH
2023_PWBNH_34350_1,CEB/CS/TB-VIII/16/2023/4 Dated Ghy 1st Dec 2023,"Setting up High Security Prisons under Modernization of Prison Project at Assam(Hajo, Kamrup)","Setting up High Security Prisons under Modernization of Prison Project at Assam(Hajo, Kamrup)",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,02-Dec-2023 09:00 AM,NA ,180.0,No ,No,Online,30-Dec-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Hajo,781102.0,2.0,"89,57,55,056",GANPATI CONSTRUCTION COMPANY,"948,550,385",Accepted-AOC,29-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_34803_4,CE/TB-VII/22/2023/41 Dated Guwahati 11th Dec 2023,Jagannath Community and Skill Centre at Hachurah T.E. under Rangapara LAC (Pkg. No.106),Jagannath Community and Skill Centre at Hachurah T.E. under Rangapara LAC (Pkg. No.106),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,19-Dec-2023 03:00 PM,NA ,180.0,No ,No,Online,03-Jan-2024 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Sonitpur,784001.0,2.0,"1,40,73,143",Sri Bikash Sen Deka,"12,524,900",Rejected-Technical,26-Nov-2024,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
