Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_DIPR_32030_1,I/245818/2023,Printing and delivery of multi coloured and multi- lingual single fold folder on Orunodoi,Printing and delivery of multi coloured and multi- lingual single fold folder on Orunodoi,Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,10-Aug-2023 04:00 PM,14-Aug-2023 03:00 PM ,90.0,No ,No,Online,22-Aug-2023 01:00 PM,Information and Public Relations Department||Directorate of Information and Public Relation,Guwahati,781006.0,2.0,"1,67,00,000",MAA MANASHA PRINTERS,"9,727,920",Accepted-AOC,17-May-2024,Information and Public Relations Department||Directorate of Information and Public Relation
2023_DIPR_34398_1,E.320678/327,Production of Customized Gift items of Honourable Chief Minister of Assam,Production of Customized Gift items of Honourable Chief Minister of Assam,Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,04-Dec-2023 06:00 PM,06-Dec-2023 01:00 PM ,180.0,No ,No,Online,11-Dec-2023 12:00 PM,Information and Public Relations Department||Directorate of Information and Public Relation,Guwahati,781006.0,2.0,,CRESCENDO SOUND AND LIGHT,"6,680,570",Accepted-AOC,03-May-2024,Information and Public Relations Department||Directorate of Information and Public Relation
2023_DIPR_34581_1,E.320687/350 Dated 9th December 2023,"Printing of the book Mukhyamantrir boktrita sonkolon, vol-ii and ebook conversion of the said book","Printing of the book Mukhyamantrir boktrita sonkolon, vol-ii and ebook conversion of the said book",Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,09-Dec-2023 05:30 PM,12-Dec-2023 01:00 PM ,180.0,No ,No,Online,16-Dec-2023 12:00 PM,Information and Public Relations Department||Directorate of Information and Public Relation,DIPR Kamrup M,781006.0,2.0,"75,00,000",AM PUBLICATION,"2,375.93",Accepted-AOC,03-May-2024,Information and Public Relations Department||Directorate of Information and Public Relation
2023_DoWR_30035_2,GHY EAST/2022-23/SOPDG-II/I,Protection of Sadilapur area from the erosion of river Brahmaputra. Retender,Protection of Sadilapur area from the erosion of river Brahmaputra.,Works,Open Tender,Works,Civil Works,No,No,NA ,22-Dec-2023 06:30 PM,NA ,180.0,No ,No,Online,29-Dec-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,GUWAHATI EAST,781009.0,2.0,"1,89,34,793",GLOBAL INFRASTRUCTURE,"17,041,314",Rejected-AOC,01-Apr-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_30124_1,GHY EAST/2022-23/SOPDG-II/III,Construction of single shutter sluice gate at Keotpara to prevent back flow of river Brahmaputra.,Construction of single shutter sluice gate at Keotpara to prevent back flow of river Brahmaputra.,Works,Open Tender,Works,Civil Works,No,No,NA ,24-Mar-2023 06:30 PM,NA ,180.0,No ,No,Online,13-Apr-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,GUWAHATI EAST,781008.0,2.0,"89,64,219",M/S ANUJA ENTERPRISE,,Accepted-AOC,,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_30232_2,UDALGURI/2022-23/SOPDG-II/II,Restoration works at no.2 Bholatar village on its L/B of river Suklai. RETENDER,Restoration works at no.2 Bholatar village on its L/B of river Suklai.,Works,Open Tender,Works,Civil Works,No,No,NA ,01-Jan-2024 06:30 PM,NA ,180.0,No ,No,Online,08-Jan-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,UDALGURI,784509.0,2.0,"1,48,59,565",SRI TIRTHA RAM BORO,"13,373,609",Rejected-Technical,13-May-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_30966_3,UDALGURI/2022-23/SOPDG-II/III,Restoration of Tikritola embankment on its L/B of Rowta river.,Restoration of Tikritola embankment on its L/B of Rowta river.,Works,Open Tender,Works,Civil Works,No,No,NA ,01-Jan-2024 06:30 PM,NA ,180.0,No ,No,Online,08-Jan-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,UDALGURI,784509.0,2.0,"1,89,26,228",SRI SANESWAR WARY,"17,033,606",Rejected-Technical,14-May-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_32315_1,GHY EAST/2022-23/SOPD-ODS/X,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2023-24 (Zone-5),Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2023-24 (Zone-5),Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,30-Aug-2023 06:30 PM,NA ,180.0,No ,No,Online,07-Sep-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Guwahati,781029.0,2.0,"1,99,95,806",TAPAN MEDHI,"17,996,385.6",Rejected-AOC,09-May-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_33146_1,GHY EAST/2023-24/RIDF/II,Measures to minimise water-logging problem of Bongshor area of Kamrup district by renovation of existing water bodies including construction of sluice gate.,Measures to minimise water-logging problem of Bongshor area of Kamrup district by renovation of existing water bodies including construction of sluice gate.,Works,Open Tender,Works,Civil Works,No,No,NA ,17-Oct-2023 06:35 PM,NA ,180.0,No ,No,Online,06-Nov-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Guwahati East,781008.0,2.0,"3,97,78,308",SRI KRISHNA KANTA DAS,"35,800,477",Rejected-AOC,13-May-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_33178_1,TAMULPUR/2023-24/RIDF/I,Construction of Pagladia L/B embankment from Dhamdhama Tamulpur road to Polokata (Opposite of Jartaluk area).,Construction of Pagladia L/B embankment from Dhamdhama Tamulpur road to Polokata (Opposite of Jartaluk area).,Works,Open Tender,Works,Civil Works,No,No,NA ,19-Oct-2023 06:30 PM,NA ,180.0,No ,No,Online,09-Nov-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,TAMULPUR,781367.0,2.0,"10,13,60,513",ANUPAM NIRMAN PVT. LTD.,"91,224,462",Rejected-Technical,17-May-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_33193_1,MORIGAON/2023-24/RIDF/III,Anti-erosion measures to protect Kasohilla area from the erosion of river Brahmaputra.,Anti-erosion measures to protect Kasohilla area from the erosion of river Brahmaputra.,Works,Open Tender,Works,Civil Works,No,No,NA ,19-Oct-2023 06:30 PM,NA ,180.0,No ,No,Online,09-Nov-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Morigaon,782105.0,2.0,"14,49,99,958",M/S. M.P. AGARWALLA,"144,954,464.68",Rejected-Technical,17-May-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_33213_1,N LAKHIMPUR/2023-24/RIDF/II,"Restoration and improvement of Singra both bank embankment, Package 1","Restoration and improvement of Singra both bank embankment, Package 1",Works,Open Tender,Works,Civil Works,No,No,NA ,20-Oct-2023 06:30 PM,NA ,180.0,No ,No,Online,10-Nov-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,NORTH LAKHIMPUR,787001.0,2.0,"7,92,59,711",RAM SAGAR PRASAD,"71,333,740",Rejected-AOC,04-Mar-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_33252_1,SIVASAGAR/2023-24/RIDF/IV,Restoration of damaged section of Desang bund right bank from Bahgarh to A.T. Road at Konwargaon area.,Restoration of damaged section of Desang bund right bank from Bahgarh to A.T. Road at Konwargaon area.,Works,Open Tender,Works,Civil Works,No,No,NA ,25-Oct-2023 06:30 PM,NA ,180.0,No ,No,Online,16-Nov-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,SIVASAGAR,785640.0,2.0,"5,95,37,376",M/S. M.P. AGARWALLA,"53,583,638",Rejected-AOC,16-May-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_33287_1,BAJALI/2023-24/RIDF/I,"Flood Prevention of Pahumara River in Bajali District, PACKAGE 2","Flood Prevention of Pahumara River in Bajali District, PACKAGE 2",Works,Open Tender,Works,Civil Works,No,No,NA ,26-Oct-2023 06:30 PM,NA ,180.0,No ,No,Online,22-Nov-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,BAJALI,781325.0,2.0,"9,79,17,287",ANUPAM NIRMAN PVT. LTD.,,Rejected-AOC,,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_33305_1,GHY EAST/2023-24/RIDF/IV,Protection of Auniati Satra and its adjoining area from the erosion of river Brahmaputra along with construction of flood wall (Ph-I),Protection of Auniati Satra and its adjoining area from the erosion of river Brahmaputra along with construction of flood wall (Ph-I),Works,Open Tender,Works,Civil Works,No,No,NA ,27-Oct-2023 06:30 PM,NA ,180.0,No ,No,Online,17-Nov-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,GUWAHATI EAST,781008.0,2.0,"19,94,41,619",M/S MORAMI ENTERPRISE,"179,497,458",Accepted-AOC,15-May-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_33376_1,JORHAT/2023-24/RIDF/II,Pro-siltation measures at D/S of spur no. II of Hatisal area.,Pro-siltation measures at D/S of spur no. II of Hatisal area.,Works,Open Tender,Works,Civil Works,No,No,NA ,31-Oct-2023 06:30 PM,NA ,180.0,No ,No,Online,21-Nov-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,JORHAT,785111.0,2.0,"8,92,14,488",M/S. M.P. AGARWALLA,"89,104,953.76",Rejected-Technical,16-Mar-2024,Department of Water Resources||Chief Engineer - DoWR
2023_DoWR_33379_2,DARRANG/2023-24/RIDF/I,"Construction of Marginal embankment along with A.E. measures to protect Dhalpur (Garukhuti) area from the erosion of river Brahmaputra.(Ph-I), RETENDER",Construction of Marginal embankment along with A.E. measures to protect Dhalpur (Garukhuti) area from the erosion of river Brahmaputra.(Ph-I).,Works,Open Tender,Works,Civil Works,No,No,NA ,22-Jan-2024 06:55 PM,NA ,180.0,No ,No,Online,30-Jan-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DARRANG,784145.0,2.0,"19,92,22,926",Sri Babul Nath,"179,300,633",Rejected-AOC,10-May-2024,Department of Water Resources||Chief Engineer - DoWR
